	docprops1	docprops2	relfreqs1	relfreqs2	meanrelfreqs	sd0	sd2	sdX	sr0	sr2	srX	dd0	dd2	ddX	dr0	dr2	drX
uniquement	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
ajournerie	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
urbin	0.0013333333333333333	0.0	0.004	0.0	0.0017699115044247787	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5756020545749828	0.22397621293893272	0.22397621293893283
urgande	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
urinaliste	0.0013333333333333333	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5802355848726198	0.22425751624072085	0.22425751624072093
uriquis	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
urval	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
ajournement	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
usteta	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
usufruit	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
utilement	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
utroque	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
v'insegnano	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
aine|aîné	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vacuum	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vado	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
aiguière	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vains	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
aiguillette	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
valence	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
aigu	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
valet-de-chambre	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
validité	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
valladolid	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
verseau	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vertuchoux	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'où	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vomitif	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vo-lé-e	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vo-tre	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vocatif	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voilier	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voir	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voirement	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voirie	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
adoucissement	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
volet	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
volière	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
volontiers	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
volte	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voltige	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
volé	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vorxei	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vestale	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vossius	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vot'châtiau	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
votree	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
voyelle	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vraisemblable	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
véda	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
addio	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
yllescas	0.0013333333333333333	0.0	0.004	0.0	0.0017699115044247787	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5756020545749828	0.22397621293893272	0.22397621293893283
z'accordailles	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'accordées	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'aimon	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'enjeux	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'habits	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
z'houppelande	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
adulateur	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vitesse	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vit	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
viste	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vestibule	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
veuvev	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
veuvé	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vezugues	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
affronter	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vice-baillis	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vicieux	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
victrix	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vielle	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vielleux	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vielloux	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vieni	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
viens-t	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vigile	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vignette	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
affirmer	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vilanie	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
affiquet	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
villageois	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
affermir	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vindicte	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vingt-cinq	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
affamé	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vingtième	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
vino	0.0013333333333333333	0.0	0.0013333333333333335	0.0	0.0005899705014749262	0.0013333333333333333	-0.04761855417832654	-0.047618554178326514	-0.14072913257271324	-0.1243091808277778	-0.12430918082777777	-0.579505895022061	-0.43108546481018484	-0.43108546481018484	-0.5848691151702569	0.22454249681390315	0.22454249681390323
