Certes	Rg	CERTES
franchise	Nc	FRANCHISE
Depuis	Vvc	Depuis
qu'	Cs	QUE
il	Pp	IL
l'	Pp	IL
apprivoise	Vvc	APPRIVOISER
avecque	Vvc	avecque
ma	Ds	MON
sottise	Nc	SOTTISE
,	Fw	,
Que	Vvc	Que
sa	Ds	SON
colère	Nc	COLÈRE
passe	Vvc	PASSER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
peut	Vvc	POUVOIR
l'	Pp	IL
adoucir	Vvn	ADOUCIR
.	Fs	.
Climante	Ga	Climante
cependant	Rg	CEPENDANT
...	Fs	...
Croit	Vvc	CROIRE|CROÎTRE
fort	Rg	FORT
bien	Rg	BIEN
réussir	Vvn	RÉUSSIR
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
pouvant	Ga	POUVOIR
souvent	Rg	SOUVENT
entretenir	Vvn	ENTRETENIR
la	Da	LE
belle	Ag	BEAU
Se	Nc	Se
croyant	Ga	CROIRE
le	Da	LE
plus	Rg	PLUS
fin	Nc	FIN
est	Vuc	ÊTRE
d'accord	Nc	d'accord
avec	S	AVEC
elle	Pp	IL
,	Fw	,
Que	Vvc	Que
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
dira	Vvc	DIRE
pour	S	POUR
flatter	Vvn	FLATTER
mon	Ds	MON
ennui	Nc	ENNUI
Soit	Vvc	SAVOIR
en	S	EN
secret	Ag	SECRET
ou	Cc	OU
non	Rg	NON
,	Fw	,
doit	Vvc	DEVOIR
s'	Pp	SE
adresser	Vvn	ADRESSER
à	S	À
lui	Pp	IL
.	Fs	.
Il	Pp	IL
se	Pp	IL
tient	Vvc	TENIR
donc	Rg	DONC
heureux	Ag	HEUREUX
alors	Rg	ALORS
qu'	Cs	QUE
elle	Pp	IL
vous	Pp	VOUS
aime	Vvc	AIMER
.	Fs	.
Sans	S	SANS
doute	Nc	DOUTE
...	Fs	...
Si	Vvc	Si
bien	Rg	BIEN
donc	Rg	DONC
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
le	Da	LE
fat	Nc	FAT
lui	Pp	IL
-même	Vvc	-même
.	Fs	.
Oui	Rg	OUI
,	Fw	,
car	Cc	CAR
ma	Ds	MON
chère	Ag	CHER
Olympe	Nc	OLYMPE
ayant	Ga	AVOIR
bien	Rg	BIEN
reconnu	Ge	RECONNAÎTRE
Que	Vvc	Que
pour	S	POUR
son	Ds	SON
seul	Ag	SEUL
sujet	Nc	SUJET
,	Fw	,
je	Pp	JE
faisais	Vvc	FAIRE
l'	Da	LE
ingénu	Nc	INGÉNU
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
ayant	Ga	AVOIR
honoré	Ge	HONORER
de	S	DE
quelque	Di	QUELQUE
bienveillance	Nc	BIENVEILLANCE
M'	Ag	M'
a	Vuc	AVOIR
dit	Ge	DIRE
qu'	Cs	QUE
il	Pp	IL
prétendait	Vvc	PRÉTENDRE
me	Pp	JE
jouer	Vvn	JOUER
d'	S	DE
importance	Nc	IMPORTANCE
,	Fw	,
Et	Vvc	Et
se	Pp	IL
servir	Vvn	SERVIR
de	S	DE
moi	Pp	JE
pour	S	POUR
tromper	Vvn	TROMPER
son	Ds	SON
jaloux	Nc	JALOUX
,	Fw	,
Et	Vvc	Et
pour	S	POUR
être	Vun	ÊTRE
plus	Rg	PLUS
libre	Ag	LIBRE
.	Fs	.
Ah	I	AH
,	Fw	,
par	S	PAR
la	Da	LE
mort	Nc	MORT
!	Fs	!
Tout	Di	TOUT
doux	Ag	DOUX
.	Fs	.
Ah	I	AH
;	Fw	;
Monsieur	Nc	MONSIEUR
,	Fw	,
permettez	Vvc	PERMETTRE
que	Cs	QUE
ma	Ds	MON
lame	Nc	LAME|LAMÉ
enrouillée	Vvc	enrouillée
Soit	Vvc	SAVOIR
teinte	Nc	TEINTE
de	S	DE
son	Ds	SON
sang	Nc	SANG
.	Fs	.
Elle	Pp	IL
en	Pp	EN
serait	Vuc	ÊTRE
souillée	Ge	SOUILLER
;	Fw	;
Garde	Vvc	GARDER
bien	Rg	BIEN
le	Da	LE
secret	Nc	SECRET
,	Fw	,
et	Cc	ET
tais	Vvc	TAIRE
-toi	Vvc	-toi
.	Fs	.
Mais	Cc	MAIS
au	S+Da	À+LE
moins	Nc	MOINS
Souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
avecque	Vvc	avecque
lui	Pp	IL
je	Pp	JE
fasse	Vvc	FAIRE
à	S	À
coups	Nc	COUP
de	S	DE
poings	Nc	POING
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
de	S	DE
ces	Dd	CE
cinq	Nc	CINQ
doigts	Nc	DOIGT
plus	Rg	PLUS
pesants	Ag	PESANT
qu'	Cs	QUE
une	Dn	UN
meule	Nc	MEULE
Je	Vvc	Je
lui	Pp	IL
casse	Vvc	CASSER
le	Da	LE
nez	Nc	NEZ
ou	Pr	OÙ
lui	Pp	IL
paume	Vvc	PAUMER
la	Da	LE
gueule	Nc	GUEULE
.	Fs	.
Je	Pp	JE
me	Pp	JE
vengerai	Vvc	VENGER
bien	Rg	BIEN
sans	S	SANS
exposer	Vvn	EXPOSER
tes	Ds	TON
jours	Nc	JOUR|JOURS
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
aille	Vvc	AILLER|ALLER
vous	Pp	VOUS
railler	Vvn	RAILLER
au	S+Da	À+LE
royaume	Nc	ROYAUME
des	S+Da	DE+LE|DE+LES
sourds	Nc	SOURD
.	Fs	.
Va	Vvc	ALLER
,	Fw	,
va	Vvc	ALLER
,	Fw	,
conserve	Vvc	CONSERVER
toi	Pp	TU
pour	S	POUR
ta	Ds	TON
chère	Ag	CHER
Lisette	Nc	LISETTE
.	Fs	.
Ah	I	AH
!	Fs	!
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
aimer	Vvn	AIMER
cette	Dd	CE
jeune	Ag	JEUNE
chouette	Nc	CHOUETTE
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
inexorable	Ag	INEXORABLE
.	Fs	.
Est-il	Vvc	Est-il
vrai	Ag	VRAI
,	Fw	,
Jodelet	Nc	Jodelet
,	Fw	,
Elle	Vvc	Elle
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
passable	Ag	PASSABLE
.	Fs	.
Ah	I	AH
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
son	Ds	SON
valet	Nc	VALET
.	Fs	.
Mais	Cc	MAIS
voici	S	VOICI
mon	Ds	MON
Olympe	Nc	OLYMPE
,	Fw	,
ah	I	AH
,	Fw	,
divine	Ag	DIVIN
merveille	Nc	MERVEILLE
!	Fs	!
Pour	S	POUR
un	Dn	UN
ami	Nc	AMI
qui	Pr	QUI
dort	Vvc	DORMIR
toujours	Rg	TOUJOURS
quelqu'autre	Di	quelqu'autre
veille	Nc	VEILLE
Rendez	Vvc	RENDRE
grâces	Nc	GRÂCE
au	S+Da	À+LE
soin	Nc	SOIN
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
pris	Ge	PRENDRE
d'	S	DE
amener	Vvn	AMENER
Cette	Vvc	Cette
rare	Ag	RARE
beauté	Nc	BEAUTÉ
qui	Pr	QUI
se	Pp	IL
vient	Vvc	VENIR
promener	Vvn	PROMENER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
payer	Vvn	PAYER
de	S	DE
si	Rg	SI
puissantes	Ag	PUISSANT
dettes	Nc	DETTE
;	Fw	;
Mais	Vvc	Mais
Climante	Ga	Climante
achevez	Vvc	ACHEVER
le	Da	LE
bien	Rg	BIEN
que	Cs	QUE
vous	Pp	VOUS
me	Pp	JE
faites	Vvc	FAIRE
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
ayant	Ga	AVOIR
approché	Ge	APPROCHER
de	S	DE
ce	Dd	CE
bel	Ag	BEAU
oeil	Nc	IL
vainqueur	Nc	VAINQUEUR
,	Fw	,
Adoucissez	Vvc	ADOUCIR
un	Dn	UN
peu	Rg	PEU
son	Ds	SON
extrême	Ag	EXTRÊME
rigueur	Nc	RIGUEUR
.	Fs	.
Oronte	Vvc	Oronte
le	Da	LE
fera	Nc	FÉRA
,	Fw	,
j'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
quelque	Di	QUELQUE
assurance	Nc	ASSURANCE
,	Fw	,
Et	Vvc	Et
puisque	Cs	PUISQUE
cette	Dd	CE
belle	Ag	BEAU
est	Vuc	ÊTRE
dessous	S	DESSOUS
sa	Ds	SON
puissance	Nc	PUISSANCE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
son	Ds	SON
époux	Nc	ÉPOUX
,	Fw	,
vous	Pp	VOUS
reconnaîtrez	Vvc	RECONNAÎTRE
bien	Rg	BIEN
Qu'	Vvc	Qu'
en	S	EN
la	Da	LE
priant	Nc	PRIANT
pour	S	POUR
vous	Pp	VOUS
il	Pp	IL
n'	Rp	NE
épargnera	Vvc	ÉPARGNER
rien	Pi	RIEN
.	Fs	.
Oronte	Vvc	Oronte
le	Da	LE
voulant	Ga	VOULOIR
je	Pp	JE
vous	Pp	VOUS
suis	Vuc	ÊTRE
tout	Rg	TOUT
acquise	Ge	ACQUÉRIR
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
donc	Rg	DONC
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
excusez	Vvc	EXCUSER
la	Da	LE
franchise	Nc	FRANCHISE
,	Fw	,
Et	Vvc	Et
trouvez	Vvc	TROUVER
bon	Rg	BON
qu'	Cs	QUE
ici	Rg	ICI
j'	Pp	JE
ose	Vvc	OSER
vous	Pp	VOUS
supplier	Vvn	SUPPLIER
,	Fw	,
En	Vvc	En
la	Da	LE
priant	Nc	PRIANT
pour	S	POUR
moi	Pp	JE
de	S	DE
ne	Rp	NE
rien	Pi	RIEN
oublier	Vvn	OUBLIER
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
demande	Vvc	DEMANDER
pas	Rg	PAS
d'	S	DE
entrer	Vvn	ENTRER
dedans	Rg	DEDANS
sa	Ds	SON
couche	Nc	COUCHE
,	Fw	,
De	Vvc	De
prendre	Vvn	PRENDRE
des	Dn	UN
baisers	Nc	BAISER
sur	S	SUR
cette	Dd	CE
belle	Ag	BEAU
bouche	Nc	BOUCHE
,	Fw	,
Et	Vvc	Et
d'	S	DE
obtenir	Vvn	OBTENIR
un	Dn	UN
bien	Rg	BIEN
aussi	Rg	AUSSI
cher	Ag	CHER
que	Cs	QUE
le	Da	LE
jour	Nc	JOUR
;	Fw	;
Je	Vvc	Je
voudrais	Vvc	VOULOIR
seulement	Rg	SEULEMENT
qu'	Cs	QUE
elle	Pp	IL
sût	Vvc	SAVOIR
mon	Ds	MON
amour	Nc	AMOUR
;	Fw	;
Et	Vvc	Et
forcer	Vvn	FORCER
ces	Dd	CE
beaux	Ag	BEAU
yeux	Nc	OEIL|YEUX
de	S	DE
remarquer	Vvn	REMARQUER
la	Da	LE
flamme	Nc	FLAMME
Qu'	Ag	Qu'
avecque	Vvc	avecque
votre	Ds	VOTRE
aveu	Nc	AVEU
j'	Pp	JE
allumai	Vvc	ALLUMER
dans	S	DANS
mon	Ds	MON
âme	Nc	ÂME
.	Fs	.
Ô	Vvc	Ô
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
ingénu	Ag	INGÉNU
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
La	Vvc	La
forcer	Vvn	FORCER
pour	S	POUR
souffrir	Vvn	SOUFFRIR
un	Dn	UN
objet	Nc	OBJET
plein	Ag	PLEIN
d'	S	DE
appas	Nc	APPAS
,	Fw	,
Et	Vvc	Et
toute	Di	TOUT
sa	Ds	SON
rigueur	Nc	RIGUEUR
ne	Rp	NE
consistant	Ga	CONSISTER
qu'	Cs	QUE
en	Pp	EN
mine	Vvc	MINER
,	Fw	,
Sans	Vvc	Sans
doute	Nc	DOUTE
elle	Pp	IL
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
fait	Vvc	FAIRE
ici	Rg	ICI
la	Da	LE
fine	Nc	FINE
.	Fs	.
Vous	Pp	VOUS
pensez	Vvc	PENSER
-vous	Nc	-vous
railler	Vvn	RAILLER
,	Fw	,
mais	Cc	MAIS
...	Fw	...
J'	Vvc	J'
en	Pp	EN
suis	Vuc	ÊTRE
peu	Rg	PEU
jaloux	Ag	JALOUX
,	Fw	,
Vous	Vvc	Vous
l'	Da	LE
aimez	Nc	AIMÉ
...	Fs	...
Il	Vvc	Il
est	Vuc	ÊTRE
vrai	Ag	VRAI
.	Fs	.
Tout	Pi	TOUT
de	S	DE
bon	Ag	BON
,	Fw	,
Plus	Vvc	PLAIRE
que	Cs	QUE
vous	Pp	VOUS
.	Fs	.
Quelqu'autre	Nc	Quelqu'autre
se	Pp	IL
pendrait	Vvc	PENDRE
après	S	APRÈS
cette	Dd	CE
parole	Nc	PAROLE
.	Fs	.
Que	Pt	QUE
ne	Rp	NE
le	Pp	IL
faites	Vvc	FAIRE
vous	Pp	VOUS
?	Fs	?
Un	Dn	UN
seul	Ag	SEUL
point	Nc	POINT
me	Pp	JE
console	Vvc	CONSOLER
C'	Nc	C'
est	Vuc	ÊTRE
que	Rg	QUE
Monsieur	Ag	Monsieur
est	Vuc	ÊTRE
sage	Ag	SAGE
,	Fw	,
et	Cc	ET
n'	Rp	NE
entreprendra	Vvc	ENTREPRENDRE
rien	Pi	RIEN
En	Vvc	En
cette	Dd	CE
occasion	Nc	OCCASION
qui	Pr	QUI
ne	Rp	NE
soit	Vuc	ÊTRE
pour	S	POUR
mon	Ds	MON
bien	Nc	BIEN
.	Fs	.
Comme	Cs	COMME
il	Pp	IL
est	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
tout	Rg	TOUT
dire	Vvn	DIRE
,	Fw	,
Oronte	Vvc	Oronte
,	Fw	,
Ne	Vvc	Ne
vous	Pp	VOUS
y	Pp	Y
fiez	Vvc	FIER
pas	Rg	PAS
,	Fw	,
vous	Pp	VOUS
auriez	Vuc	AVOIR
votre	Ds	VOTRE
compte	Nc	COMPTE
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
dans	S	DANS
ses	Ds	SON
amours	Nc	AMOUR
généreux	Ag	GÉNÉREUX
qu'	Pr	QUE
à	S	À
demi	Nc	DEMI
,	Fw	,
Autrefois	Vvc	Autrefois
il	Pp	IL
aimait	Vvc	AIMER
la	Da	LE
femme	Nc	FEMME
d'	S	DE
un	Dn	UN
ami	Nc	AMI
.	Fs	.
Au	S+Da	À+LE
moins	Nc	MOINS
...	Fs	...
Serez	Vvc	SERRER
vous	Pp	VOUS
fourbe	Vvc	FOURBER
?	Fs	?
Il	Pp	IL
vous	Pp	VOUS
en	Pp	EN
fait	Vvc	FAIRE
accroire	Vvn	ACCROIRE
.	Fs	.
N'	Rp	NE
en	Pp	EN
faites	Vvc	FAIRE
point	Rg	POINT
le	Da	LE
fin	Nc	FIN
,	Fw	,
et	Cc	ET
comptez	Vvc	COMPTER
leur	Pp	LEUR
l'	Da	LE
histoire	Nc	HISTOIRE
,	Fw	,
Quand	Nc	Quand
Oronte	Ag	Oronte
saura	Vvc	SAURER|SAVOIR
que	Cs	QUE
vous	Pp	VOUS
aimez	Vvc	AIMER
ailleurs	Rg	AILLEURS
,	Fw	,
Il	Vvc	Il
en	Pp	EN
aura	Vuc	AVOIR
pour	S	POUR
vous	Pp	VOUS
des	Dn	UN
sentiments	Nc	SENTIMENT
meilleurs	Ag	MEILLEUR
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
l'	Pp	IL
exempterez	Vvc	EXEMPTER
de	S	DE
cette	Dd	CE
jalousie	Nc	JALOUSIE
,	Fw	,
Qui	Vvc	Qui
peut	Vvc	POUVOIR
être	Vun	ÊTRE
pourrait	Vvc	POUVOIR
troubler	Vvn	TROUBLER
sa	Ds	SON
fantaisie	Nc	FANTAISIE
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
s'	Pp	SE
y	Pp	Y
résoud	Vvc	résoud
il	Pp	IL
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
.	Fs	.
Mais	Cc	MAIS
au	S+Da	À+LE
moins	Nc	MOINS
dites	Vvc	DIRE
nous	Pp	NOUS
la	Da	LE
chose	Nc	CHOSE
comme	Cs	COMME
elle	Pp	IL
est	Vuc	ÊTRE
.	Fs	.
Si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
mens	Vvc	MENTIR
d'	S	DE
un	Dn	UN
mot	Nc	MOT
que	Pr	QUE
le	Pp	IL
Ciel	Vvc	Ciel
m'	Pp	JE
extermine	Vvc	EXTERMINER
;	Fw	;
Étant	Nc	Étant
donc	Rg	DONC
amoureux	Ag	AMOUREUX
d'	S	DE
une	Dn	UN
jeune	Ag	JEUNE
voisine	Nc	VOISIN
Dont	Vvc	Dont
le	Da	LE
mari	Nc	MARI
jaloux	Ag	JALOUX
me	Pp	JE
souffrait	Vvc	SOUFFRIR
par	S	PAR
bonheur	Nc	BONHEUR
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
voyait	Vvc	VOIR
que	Cs	QUE
moi	Pp	JE
de	S	DE
tous	Di	TOUT
les	Da	LE
gens	Nc	GENS|GENT
d'	S	DE
honneur	Nc	HONNEUR
,	Fw	,
Je	Vvc	Je
pouvais	Vvc	POUVOIR
à	S	À
mon	Ds	MON
gré	Nc	GRÉ
voir	Vvn	VOIR
cet	Dd	CE
ange	Nc	ANGE
visible	Ag	VISIBLE
,	Fw	,
Mais	Vvc	Mais
de	S	DE
l'	Pp	IL
entretenir	Vvn	ENTRETENIR
il	Pp	IL
m'	Pp	JE
était	Vuc	ÊTRE
impossible	Ag	IMPOSSIBLE
,	Fw	,
Car	Nc	CAR
enfin	Rg	ENFIN
ce	Dd	CE
mari	Nc	MARI
ne	Rp	NE
me	Pp	JE
quittant	Ga	QUITTER
jamais	Rg	JAMAIS
Me	Ag	Me
suivait	Vvc	SUIVRE
au	S+Da	À+LE
manège	Nc	MANÈGE
,	Fw	,
au	S+Da	À+LE
tripot	Nc	TRIPOT
,	Fw	,
au	S+Da	À+LE
Palais	Vvc	Palais
,	Fw	,
En	Vvc	En
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
en	S	EN
emplette	Nc	EMPLETTE
,	Fw	,
à	S	À
la	Da	LE
campagne	Nc	CAMPAGNE
,	Fw	,
en	S	EN
ville	Nc	VILLE
,	Fw	,
Encore	Vvc	Encore
que	Rg	QUE
partout	Rg	PARTOUT
je	Pp	JE
lui	Pp	IL
fusse	Vuc	ÊTRE
inutile	Ag	INUTILE
;	Fw	;
Si	Vvc	Si
j'	Pp	JE
allais	Vvc	ALLER
promener	Vvn	PROMENER
le	Da	LE
bonhomme	Nc	BONHOMME
y	Pp	Y
venait	Vvc	VENIR
;	Fw	;
Si	Vvc	Si
je	Pp	JE
gardais	Vvc	GARDER
la	Da	LE
chambre	Nc	CHAMBRE
,	Fw	,
alors	Rg	ALORS
il	Pp	IL
s'	Pp	SE
y	Pp	Y
tenait	Vvc	TENIR
.	Fs	.
Ce	Dd	CE
zèle	Nc	ZÈLE
est	Vuc	ÊTRE
paradoxe	Nc	PARADOXE
et	Cc	ET
ces	Dd	CE
soins	Nc	SOIN
incommodes	Ag	INCOMMODE
.	Fs	.
Monsieur	Nc	MONSIEUR
que	Pr	QUE
n'	Rp	NE
alliez	Vvc	ALLER|ALLIER
vous	Pp	VOUS
pour	S	POUR
voir	Vvn	VOIR
aux	S+Da	À+LES
antipodes	Nc	ANTIPODE
.	Fs	.
Tais	Vvc	TAIRE
-toi	Vvc	-toi
.	Fs	.
Les	Da	LE
bons	Ag	BON
vieillards	Nc	VIEILLARD
ne	Rp	NE
sont	Vuc	ÊTRE
jamais	Rg	JAMAIS
méchants	Ag	MÉCHANT
.	Fs	.
Un	Dn	UN
soir	Nc	SOIR
prenant	Ga	PRENDRE
le	Da	LE
frais	Nc	FRAI|FRAIS
en	S	EN
sa	Ds	SON
maison	Nc	MAISON
des	S+Da	DE+LE|DE+LES
champs	Nc	CHAMP|CHAMPS
Sur	Ag	SUR|SÛR
le	Da	LE
bord	Nc	BORD
d'	S	DE
un	Dn	UN
étang	Nc	ÉTANG
nous	Pp	NOUS
vîmes	Vvc	VOIR
cette	Dd	CE
belle	Ag	BEAU
Qui	Nc	Qui
sauta	Vvc	SAUTER
tout	Rg	TOUT
d'	S	DE
un	Dn	UN
coup	Nc	COUP
dedans	Rg	DEDANS
une	Dn	UN
nacelle	Nc	NACELLE
,	Fw	,
Où	Vvc	Où
craignant	Ga	CRAINDRE
pour	S	POUR
ses	Ds	SON
jours	Nc	JOUR|JOURS
de	S	DE
tristes	Ag	TRISTE
accidents	Nc	ACCIDENT
Presque	Ag	Presque
tout	Rg	TOUT
aussitôt	Rg	AUSSITÔT
je	Pp	JE
me	Pp	JE
jetai	Vvc	JETER
dedans	Rg	DEDANS
Quand	Nc	Quand
le	Da	LE
mari	Nc	MARI
pour	S	POUR
rire	Vvn	RIRE
en	S	EN
ayant	Ga	AVOIR
pris	Ge	PRENDRE
la	Da	LE
corde	Nc	CORDE|CORDÉ
Se	Ag	Se
vantait	Vvc	VANTER
de	S	DE
nous	Pp	NOUS
voir	Vvn	VOIR
à	S	À
sa	Ds	SON
miséricorde	Nc	MISÉRICORDE
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
nous	Pp	NOUS
ferait	Vvc	FAIRE|FERRER
noyer	Vvn	NOYER
,	Fw	,
mais	Cc	MAIS
l'	Da	LE
amour	Nc	AMOUR
le	Pp	IL
trompa	Vvc	TROMPER
,	Fw	,
Et	Vvc	Et
de	S	DE
ces	Dd	CE
faibles	Ag	FAIBLE
mains	Nc	MAIN
la	Da	LE
corde	Nc	CORDE|CORDÉ
s'	Pp	SE
échappa	Vvc	ÉCHAPPER
;	Fw	;
Lors	Nc	LORD
insensiblement	Rg	INSENSIBLEMENT
les	Da	LE
vagues	Nc	VAGUE
se	Pp	IL
frisèrent	Vvc	FRISER
,	Fw	,
Le	Vvc	Le
vent	Nc	VENT
se	Pp	IL
redoubla	Vvc	REDOUBLER
,	Fw	,
les	Da	LE
ondes	Nc	ONDE
nous	Pp	NOUS
poussèrent	Vvc	POUSSER
,	Fw	,
Et	Vvc	Et
les	Da	LE
jeunes	Ag	JEUNE
zéphyrs	Nc	ZÉPHYR
des	S+Da	DE+LE|DE+LES
lieux	Nc	LIEU|LIEUX
des	S+Da	DE+LE|DE+LES
environs	Nc	ENVIRONS
Y	Ag	Y
vinrent	Vvc	VENIR
nous	Pp	NOUS
servir	Vvn	SERVIR
de	S	DE
rame	Nc	RAME
et	Cc	ET
d'	S	DE
avirons	Nc	AVIRON
:	Fw	:
Mille	Nc	MILLE
amoureux	Ag	AMOUREUX
oiseaux	Nc	OISEAU
par	S	PAR
leur	Ds	LEUR
battement	Nc	BATTEMENT
d'	S	DE
aile	Nc	AILE
Faisaient	Vvc	FAIRE
un	Dn	UN
petit	Ag	PETIT
vent	Nc	VENT
qui	Pr	QUI
poussait	Vvc	POUSSER
la	Da	LE
nacelle	Nc	NACELLE
,	Fw	,
Et	Vvc	Et
flattant	Ga	FLATTER
de	S	DE
leur	Ds	LEUR
bec	Nc	BEC
la	Da	LE
surface	Nc	SURFACE
des	S+Da	DE+LE|DE+LES
eaux	Nc	EAU
Nous	Ag	Nous
poussèrent	Vvc	POUSSER
enfin	Rg	ENFIN
en	S	EN
un	Dn	UN
fort	Rg	FORT
de	S	DE
roseaux	Nc	ROSEAU
;	Fw	;
Où	Vvc	Où
du	S+Da	DE+LE
monstre	Nc	MONSTRE
jaloux	Ag	JALOUX
les	Da	LE
ardentes	Ag	ARDENT
prunelles	Nc	PRUNELLE
Ne	Ag	Ne
purent	Vvc	POUVOIR
éclairer	Vvn	ÉCLAIRER
ce	Dd	CE
miracle	Nc	MIRACLE
des	S+Da	DE+LE|DE+LES
belles	Ag	BEAU
,	Fw	,
Là	Vvc	Là
pleins	Ag	PLEIN
d'	S	DE
un	Dn	UN
beau	Ag	BEAU
désir	Nc	DÉSIR
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
exprimer	Vvn	EXPRIMER
Tout	Vvc	Tout
riait	Vvc	RIRE
à	S	À
nos	Ds	NOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
et	Cc	ET
tout	Pi	TOUT
parlait	Vvc	PARLER
d'	S	DE
aimer	Vvn	AIMER
.	Fs	.
Cet	Dd	CE
homme	Nc	HOMME
a	Vuc	AVOIR
lu	Ge	LIRE
les	Da	LE
Grecs	Nc	GREC
,	Fw	,
et	Cc	ET
possède	Vvc	POSSÉDER
les	Da	LE
fables	Nc	FABLE
.	Fs	.
N'	Rp	NE
a-t-il	V	AVOIR
pas	Rg	PAS
des	Dn	UN
moments	Nc	MOMENT
qui	Pr	QUI
sont	Vuc	ÊTRE
assez	Rg	ASSEZ
passables	Ag	PASSABLE
?	Fs	?
Tous	Di	TOUT
les	Da	LE
fols	Nc	FOL
font	Vvc	FAIRE
ainsi	Rg	AINSI
pour	S	POUR
se	Pp	IL
mettre	Vvn	METTRE
en	S	EN
crédit	Nc	CRÉDIT
.	Fs	.
Dites	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
sait	Vvc	SAVOIR
par	S	PAR
coeur	Nc	CUR
l'	Da	LE
histoire	Nc	HISTOIRE
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
dit	Vvc	DIRE
.	Fs	.
Entrant	Ga	ENTRER
comme	Cs	COMME
en	Pp	EN
triomphe	Vvc	TRIOMPHER
en	S	EN
ces	Dd	CE
palais	Nc	PALAIS
humides	Ag	HUMIDE
Nous	Vvc	Nous
en	Pp	EN
fîmes	Vvc	FAIRE
lever	Vvn	LEVER
mille	Nc	MILLE
nymphes	Nc	NYMPHE
timides	Ag	TIMIDE
,	Fw	,
Qui	Vvc	Qui
fuyant	Ag	FUYANT
par	S	PAR
respect	Nc	RESPECT
autant	Rg	AUTANT
que	Cs	QUE
par	S	PAR
amour	Nc	AMOUR
Pour	Ag	Pour
nous	Pp	NOUS
quitter	Vvn	QUITTER
leur	Ds	LEUR
lit	Nc	LIT
,	Fw	,
changèrent	Vvc	CHANGER
de	S	DE
séjour	Nc	SÉJOUR
.	Fs	.
Ah	I	AH
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
de	S	DE
regret	Nc	REGRET
encor	Nc	encor
je	Pp	JE
m'	Pp	JE
en	Pp	EN
chagrine	Vvc	CHAGRINER
,	Fw	,
Les	Vvc	Les
nymphes	Nc	NYMPHE
en	S	EN
fuyant	Ga	FUIR
craignaient	Vvc	CRAINDRE
notre	Ds	NOTRE
cuisine	Nc	CUISINE
,	Fw	,
Et	Vvc	Et
se	Pp	IL
doutaient	Vvc	DOUTER
fort	Rg	FORT
bien	Rg	BIEN
qu'	Cs	QUE
en	Pp	EN
ne	Rp	NE
s'	Pp	SE
enfuyant	Ga	ENFUIR
pas	Rg	PAS
Elles	Ag	Elles
rencontreraient	Vvc	RENCONTRER
leurs	Ds	LEUR
tombeaux	Nc	TOMBEAU
dans	S	DANS
nos	Ds	NOTRE
plats	Nc	PLAT
.	Fs	.
