LICINE	Vvc	LICINE
.	Fs	.
Tu	Pp	TU
ne	Rp	NE
m'	Pp	JE
as	Vuc	AVOIR
point	Rg	POINT
caché	Ge	CACHER
que	Cs	QUE
dans	S	DANS
ton	Ds	TON
désespoir	Nc	DÉSESPOIR
Tu	Vvc	Tu
ne	Rp	NE
connaîtrais	Vvc	CONNAÎTRE
plus	Rg	PLUS
ni	Cc	NI
raison	Nc	RAISON
ni	Cc	NI
devoir	Nc	DEVOIR
,	Fw	,
Et	Vvc	Et
puisque	Cs	PUISQUE
Martian	Vvc	Martian
...	Fs	...
Quoi	Vvc	Quoi
,	Fw	,
par	S	PAR
sa	Ds	SON
calomnie	Nc	CALOMNIE
L'	Vvc	L'
on	Pp	ON
souffrira	Vvc	SOUFFRIR
qu'	Cs	QUE
ainsi	Rg	AINSI
ma	Ds	MON
gloire	Nc	GLOIRE
soit	Vuc	ÊTRE
ternie	Ge	TERNIR
?	Fs	?
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
parle	Vvc	PARLER
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
coup	Nc	COUP
si	Rg	SI
fatal	Ag	FATAL
...	Fs	...
Quoi	Vvc	Quoi
qu'	Cs	QUE
on	Pp	ON
veuille	Vvc	VOULOIR
en	S	EN
juger	Vvn	JUGER
,	Fw	,
mon	Ds	MON
destin	Nc	DESTIN
est	Vuc	ÊTRE
égal	Ag	ÉGAL
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
vous	Pp	VOUS
croie	Vvc	CROIRE
innocent	Ag	INNOCENT
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
vous	Pp	VOUS
tienne	Vvc	TENIR
coupable	Ag	COUPABLE
,	Fw	,
Je	Vvc	Je
vois	Vvc	ALLER|VOIR
toujours	Rg	TOUJOURS
pour	S	POUR
moi	Pp	JE
la	Da	LE
mort	Nc	MORT
inévitable	Ag	INÉVITABLE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
le	Da	LE
crime	Nc	CRIME
un	Dn	UN
jour	Nc	JOUR
au	S+Da	À+LE
Trône	Nc	Trône
vous	Pp	VOUS
fait	Vvc	FAIRE
seoir	Vvn	SEOIR
,	Fw	,
Il	Vvc	Il
suffit	Vvc	SUFFIRE
qu'	Cs	QUE
en	Pp	EN
mourant	Ga	MOURIR
j'	Pp	JE
aurai	Vuc	AVOIR
fait	Ge	FAIRE
mon	Ds	MON
devoir	Nc	DEVOIR
.	Fs	.
Tu	Pp	TU
fais	Vvc	FAIRE
ton	Ds	TON
devoir	Nc	DEVOIR
,	Fw	,
Traître	Nc	Traître
?	Fs	?
On	Pp	ON
vous	Pp	VOUS
rendra	Vvc	RENDRE
justice	Nc	JUSTICE
.	Fs	.
D'	S	DE
un	Dn	UN
si	Rg	SI
lâche	Ag	LÂCHE
Imposteur	Nc	IMPOSTEUR
redoutez	Vvc	REDOUTER
l'	Da	LE
artifice	Nc	ARTIFICE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
il	Pp	IL
vous	Pp	VOUS
perdra	Vvc	PERDRE
si	Cs	SI
vous	Pp	VOUS
vous	Pp	VOUS
assurez	Vvc	ASSURER
...	Fs	...
Qu'	Vvc	Qu'
on	Pp	ON
les	Pp	ILS
tienne	Vvc	TENIR
en	S	EN
lieu	Nc	LIEU
sûr	Ag	SÛR
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
ils	Pp	ILS
soient	Vuc	ÊTRE
séparés	Ge	SÉPARER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
trop	Rg	TROP
les	Da	LE
écouter	Vvn	ÉCOUTER
.	Fs	.
De	S	DE
grâce	Nc	GRÂCE
...	Fs	...
Allez	Vvc	ALLER
,	Fw	,
Maxime	Vvc	Maxime
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
trop	Rg	TROP
s'	Pp	SE
étonner	Vvn	ÉTONNER
de	S	DE
leur	Ds	LEUR
crime	Nc	CRIME
;	Fw	;
Mais	Vvc	Mais
à	S	À
l'	Pp	IL
examiner	Vvn	EXAMINER
,	Fw	,
ce	Pd	CE
qui	Pr	QUI
plus	Rg	PLUS
me	Pp	JE
surprend	Vvc	SURPRENDRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
que	Cs	QUE
vous	Pp	VOUS
le	Pp	IL
voyiez	Vvc	VOIR
d'	S	DE
un	Dn	UN
oeil	Nc	IL
indifférent	Ag	INDIFFÉRENT
.	Fs	.
Il	Pp	IL
semble	Vvc	SEMBLER
qu'	Rg	QUE
insensible	Ag	INSENSIBLE
au	S+Da	À+LE
coup	Nc	COUP
qui	Pr	QUI
me	Pp	JE
menace	Vvc	MENACER
De	Nc	DÉ
Licine	Vvc	Licine
en	S	EN
secret	Nc	SECRET
vous	Pp	VOUS
plaigniez	Vvc	PLAINDRE
la	Da	LE
disgrâce	Nc	DISGRÂCE
.	Fs	.
J'	Pp	JE
observe	Vvc	OBSERVER
votre	Ds	VOTRE
trouble	Nc	TROUBLE
,	Fw	,
il	Pp	IL
m'	Pp	JE
accable	Vvc	ACCABLER
,	Fw	,
et	Cc	ET
j'	Pp	JE
y	Pp	Y
vois	Vvc	ALLER|VOIR
Plus	Vvc	PLAIRE
de	S	DE
pitié	Nc	PITIÉ
pour	S	POUR
lui	Pp	IL
que	Cs	QUE
de	S	DE
crainte	Nc	CRAINTE
pour	S	POUR
moi	Pp	JE
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
bien	Rg	BIEN
dur	Ag	DUR
que	Cs	QUE
ma	Ds	MON
foi	Nc	FOI
soupçonnée	Ge	SOUPÇONNER
Redouble	Vvc	REDOUBLER
les	Da	LE
malheurs	Nc	MALHEUR
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
destinée	Ge	DESTINER
.	Fs	.
Mon	Ds	MON
silence	Nc	SILENCE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
renferme	Vvc	RENFERMER
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
Ce	Vvc	Ce
que	Cs	QUE
leur	Ds	LEUR
triste	Ag	TRISTE
excès	Nc	EXCÈS
a	Vuc	AVOIR
pour	S	POUR
moi	Pp	JE
de	S	DE
rigueur	Nc	RIGUEUR
;	Fw	;
Mais	Vvc	Mais
dans	S	DANS
un	Dn	UN
mal	Nc	MAL
qui	Pr	QUI
porte	Vvc	PORTER
et	Cc	ET
l'	Da	LE
horreur	Nc	HORREUR
et	Cc	ET
la	Da	LE
crainte	Nc	CRAINTE
,	Fw	,
Qui	Vvc	Qui
sait	Vvc	SAVOIR
bien	Rg	BIEN
s'	Pp	SE
expliquer	Vvn	EXPLIQUER
en	Pp	EN
ressent	Vvc	RESSENTIR
peu	Rg	PEU
l'	Da	LE
atteinte	Nc	ATTEINTE
;	Fw	;
Et	Vvc	Et
peut-être	Rg	PEUT-ÊTRE
jamais	Rg	JAMAIS
de	S	DE
si	Rg	SI
pressants	Ag	PRESSANT
ennuis	Nc	ENNUI
N'	Ag	N'
avaient	Vuc	AVOIR
autorisé	Ge	AUTORISER
le	Da	LE
désordre	Nc	DÉSORDRE
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
.	Fs	.
Ah	I	AH
,	Fw	,
si	Cs	SI
j'	Pp	JE
étais	Vuc	ÊTRE
aimé	Ge	AIMER
vous	Pp	VOUS
n'	Rp	NE
auriez	Vuc	AVOIR
pu	Ge	POUVOIR
vous	Pp	VOUS
taire	Vvn	TAIRE
;	Fw	;
Le	Vvc	Le
crime	Nc	CRIME
eût	Vuc	AVOIR
contre	S	CONTRE
un	Dn	UN
lâche	Nc	LÂCHE|LÂCHÉ
armé	Ge	ARMER
votre	Ds	VOTRE
colère	Nc	COLÈRE
,	Fw	,
Et	Vvc	Et
du	S+Da	DE+LE
traître	Ag	TRAÎTRE
Licine	Nc	Licine
apprenant	Ga	APPRENDRE
l'	Da	LE
attentat	Nc	ATTENTAT
,	Fw	,
Pleine	Nc	Pleine
d'	S	DE
un	Dn	UN
vif	Ag	VIF
transport	Nc	TRANSPORT
,	Fw	,
vous	Pp	VOUS
auriez	Vuc	AVOIR
fait	Ge	FAIRE
éclat	Nc	ÉCLAT
.	Fs	.
Depuis	S	DEPUIS
le	Da	LE
triste	Ag	TRISTE
jour	Nc	JOUR
que	Cs	QUE
mon	Ds	MON
amour	Nc	AMOUR
extrême	Ag	EXTRÊME
Vous	Nc	Vous
a	Vuc	AVOIR
par	S	PAR
mon	Ds	MON
hymen	Nc	HYMEN
fait	Ge	FAIRE
part	Nc	PART
du	S+Da	DE+LE
Diadème	Nc	Diadème
,	Fw	,
Toujours	Vvc	Toujours
d'	S	DE
un	Dn	UN
noir	Nc	NOIR
chagrin	Ag	CHAGRIN
votre	Ds	VOTRE
esprit	Nc	ESPRIT
obsédé	Ge	OBSÉDER
M'	Vvc	M'
a	Vuc	AVOIR
fait	Ge	FAIRE
voir	Vvn	VOIR
la	Da	LE
contrainte	Nc	CONTRAINTE
où	Pr	OÙ
vous	Pp	VOUS
avez	Vuc	AVOIR
cédé	Ge	CÉDER
,	Fw	,
La	Vvc	La
rigueur	Nc	RIGUEUR
du	S+Da	DE+LE
devoir	Nc	DEVOIR
éteignait	Vvc	ÉTEINDRE
une	Dn	UN
flamme	Nc	FLAMME
Q'un	Vvc	Q'un
funeste	Ag	FUNESTE
retour	Nc	RETOUR
rallume	Vvc	RALLUMER
dans	S	DANS
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
Vous	Nc	Vous
avez	Vuc	AVOIR
vu	Ge	VOIR
Sévère	Vvc	Sévère
,	Fw	,
et	Cc	ET
dans	S	DANS
l'	Da	LE
appas	Nc	APPAS
flatteur	Ag	FLATTEUR
Où	Vvc	Où
cette	Dd	CE
chère	Ag	CHER
vue	Nc	VUE
entretient	Vvc	ENTRETENIR
votre	Ds	VOTRE
coeur	Nc	CUR
,	Fw	,
D'	Nc	D'
autres	Ag	AUTRE
présumeraient	Vvc	PRÉSUMER
qu'	Cs	QUE
à	S	À
lui	Pp	IL
seul	Ag	SEUL
attachée	Nc	ATTACHÉ
,	Fw	,
Le	Vvc	Le
malheur	Nc	MALHEUR
de	S	DE
ma	Ds	MON
mort	Nc	MORT
vous	Pp	VOUS
aurait	Vuc	AVOIR
peu	Rg	PEU
touchée	Ge	TOUCHER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
ce	Dd	CE
feu	Nc	FEU
secret	Ag	SECRET
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
ébranler	Vvn	ÉBRANLER
,	Fw	,
Eût	Vvc	Eût
trouvé	Ge	TROUVER
les	Da	LE
moyens	Nc	MOYEN|MOYENS
de	S	DE
vous	Pp	VOUS
en	S	EN
consoler	Vvn	CONSOLER
;	Fw	;
Mais	Vvc	Mais
...	Fs	...
Contre	Vvc	CONTRER
elle	Pp	IL
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
trop	Rg	TROP
d'	S	DE
aigreur	Nc	AIGREUR
vous	Pp	VOUS
engage	Vvc	ENGAGER
,	Fw	,
Au	Vvc	Au
sang	Nc	SANG
dont	Pr	DONT
elle	Pp	IL
sort	Vvc	SORTIR
ce	Dd	CE
soupçon	Nc	SOUPÇON
fait	Ge	FAIRE
outrage	Nc	OUTRAGE
,	Fw	,
Et	Vvc	Et
d'	S	DE
un	Dn	UN
feu	Nc	FEU
criminel	Ag	CRIMINEL
lui	Pp	IL
reprocher	Vvn	REPROCHER
l'	Da	LE
ardeur	Nc	ARDEUR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
jusque	S	JUSQUE
dans	S	DANS
sa	Ds	SON
source	Nc	SOURCE
en	S	EN
souiller	Vvn	SOUILLER
la	Da	LE
splendeur	Nc	SPLENDEUR
.	Fs	.
En	S	EN
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
que	Cs	QUE
vous	Pp	VOUS
dire	Vvn	DIRE
.	Fs	.
Dans	S	DANS
mes	Ds	MON
honteux	Ag	HONTEUX
soupçons	Nc	SOUPÇON
moi-même	Pp	LUI-MÊME
je	Pp	JE
m'	Pp	JE
admire	Vvc	ADMIRER
,	Fw	,
Mais	Vvc	Mais
à	S	À
les	Pp	ILS
repousser	Vvn	REPOUSSER
je	Pp	JE
fais	Vvc	FAIRE
un	Dn	UN
vain	Ag	VAIN
effort	Nc	EFFORT
,	Fw	,
Tout	Vvc	Tout
mon	Ds	MON
coeur	Nc	CUR
s'	Pp	SE
abandonne	Vvc	ABANDONNER
à	S	À
mon	Ds	MON
jaloux	Ag	JALOUX
transport	Nc	TRANSPORT
,	Fw	,
Et	Vvc	Et
dans	S	DANS
les	Da	LE
sentiments	Nc	SENTIMENT
qui	Pr	QUI
viennent	Vvc	VENIR
me	Pp	JE
surprendre	Vvn	SURPRENDRE
,	Fw	,
Je	Vvc	Je
vois	Vvc	ALLER|VOIR
mon	Ds	MON
injustice	Nc	INJUSTICE
,	Fw	,
et	Cc	ET
ne	Rp	NE
puis	Vvc	POUVOIR
m'	Pp	JE
en	S	EN
défendre	Vvn	DÉFENDRE
.	Fs	.
Aussi	Rg	AUSSI
pour	S	POUR
m'	Pp	JE
en	S	EN
punir	Vvn	PUNIR
,	Fw	,
ma	Ds	MON
vie	Nc	VIE
est	Vuc	ÊTRE
en	S	EN
danger	Nc	DANGER
,	Fw	,
On	Vvc	On
conspire	Ge	CONSPIRER
,	Fw	,
on	Pp	ON
me	Pp	JE
hait	Vvc	HAÏR
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
tout	Rg	TOUT
négliger	Vvn	NÉGLIGER
.	Fs	.
Prenez	Vvc	PRENDRE
soin	Nc	SOIN
de	S	DE
la	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
et	Cc	ET
puisqu'on	Cs	puisqu'on
vous	Pp	VOUS
menace	Vvc	MENACER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
à	S	À
votre	Ds	VOTRE
choix	Nc	CHOIX
,	Fw	,
faites	Vvc	FAIRE
justice	Nc	JUSTICE
ou	Cc	OU
grâce	Nc	GRÂCE
,	Fw	,
Punissez	Vvc	PUNIR
,	Fw	,
pardonnez	Vvc	PARDONNER
,	Fw	,
je	Pp	JE
n'	Rp	NE
examine	Vvc	EXAMINER
rien	Pi	RIEN
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
votre	Ds	VOTRE
intérêt	Nc	INTÉRÊT
l'	Pp	IL
emporte	Vvc	EMPORTER
sur	S	SUR
le	Da	LE
mien	Ps	MIEN
,	Fw	,
Et	Vvc	Et
comme	S	COMME
tout	Di	TOUT
l'	Da	LE
État	Nc	État
en	S	EN
vous	Pp	VOUS
seul	Ag	SEUL
se	Pp	IL
hasarde	Vvc	HASARDER
,	Fw	,
Le	Vvc	Le
soin	Nc	SOIN
le	Da	LE
plus	Rg	PLUS
pressant	Ga	PRESSER
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
changer	Vvn	CHANGER
la	Da	LE
garde	Nc	GARDE
.	Fs	.
Licine	Vvc	Licine
l'	Pp	IL
a	Vuc	AVOIR
choisie	Ge	CHOISIR
,	Fw	,
et	Cc	ET
sa	Ds	SON
lâche	Ag	LÂCHE
fureur	Nc	FUREUR
...	Fs	...
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
prendrai	Vvc	PRENDRE
soin	Nc	SOIN
des	S+Da	DE+LE|DE+LES
jours	Nc	JOUR|JOURS
de	S	DE
l'	Da	LE
Empereur	Nc	EMPEREUR
,	Fw	,
J'	Vvc	J'
en	Pp	EN
connais	Vvc	CONNAÎTRE
le	Da	LE
péril	Nc	PÉRIL
.	Fs	.
Ordonnez	Vvc	ORDONNER
-en	Vvn	-en
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Votre	Nc	Votre
Empire	Nc	EMPIRE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
absolu	Ag	ABSOLU
sur	S	SUR
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Et	Vvc	Et
quoi	Pt	QUE|QUOI
que	Cs	QUE
m'	Pp	JE
offre	Vvc	OFFRIR
à	S	À
craindre	Vvn	CRAINDRE
un	Dn	UN
désespoir	Nc	DÉSESPOIR
jaloux	Ag	JALOUX
,	Fw	,
Venant	Ga	VENIR
de	S	DE
votre	Ds	VOTRE
main	Nc	MAIN
tout	Rg	TOUT
me	Pp	JE
semblera	Vvc	SEMBLER
doux	Ag	DOUX
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
l'	Da	LE
Empereur	Nc	EMPEREUR
trompé	Ge	TROMPER
par	S	PAR
votre	Ds	VOTRE
zèle	Nc	ZÈLE
,	Fw	,
Loin	Nc	Loin
de	S	DE
fuir	Vvn	FUIR
...	Fs	...
Son	Nc	SON
malheur	Nc	MALHEUR
auprès	Rg	AUPRÈS
de	S	DE
lui	Pp	IL
m'	Pp	JE
appelle	Vvc	APPELER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
du	S+Da	DE+LE
forfait	Nc	FORFAIT
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
on	Pp	ON
veuille	Vvc	VOULOIR
espérer	Vvn	ESPÉRER
,	Fw	,
Le	Vvc	Le
Ciel	Vvc	Ciel
pour	S	POUR
rompre	Vvn	ROMPRE
tout	Pi	TOUT
daignera	Vvc	DAIGNER
m'	Pp	JE
inspirer	Vvn	INSPIRER
.	Fs	.
CONSTANCE	Nc	CONSTANCE
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
n'	Rp	NE
avoir	Vun	AVOIR
point	Rg	POINT
encor	Nc	encor
par	S	PAR
l'	Da	LE
effroi	Nc	EFFROI
des	S+Da	DE+LE|DE+LES
supplices	Nc	SUPPLICE
Chercher	Vvn	CHERCHER
la	Da	LE
vérité	Nc	VÉRITÉ
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
des	S+Da	DE+LE|DE+LES
Complices	Nc	COMPLICE
,	Fw	,
Et	Vvc	Et
souffrir	Vvn	SOUFFRIR
si	Rg	SI
longtemps	Rg	LONGTEMPS
sans	S	SANS
les	Pp	ILS
faire	Vvn	FAIRE
parler	Vvn	PARLER
Tout	Vvc	Tout
ce	Pd	CE
que	Pr	QUE
Martian	Vvc	Martian
a	Vuc	AVOIR
voulu	Ge	VOULOIR
révéler	Vvn	RÉVÉLER
!	Fs	!
Que	Cs	QUE
son	Ds	SON
rapport	Nc	RAPPORT
soit	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
imposture	Nc	IMPOSTURE
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
punir	Vvn	PUNIR
Licine	Vvc	Licine
,	Fw	,
ou	Cc	OU
venger	Vvn	VENGER
son	Ds	SON
injure	Nc	INJURE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
trop	Rg	TROP
tôt	Rg	TÔT
dans	S	DANS
ces	Dd	CE
obscurités	Nc	OBSCURITÉ
Faire	Vvc	Faire
effort	Nc	EFFORT
à	S	À
trouver	Vvn	TROUVER
de	S	DE
fidèles	Ag	FIDÈLE
clartés	Nc	CLARTÉ
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
en	S	EN
ce	Dd	CE
forfait	Nc	FORFAIT
quoi	Pr	QUE|QUOI
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
examine	Vvc	EXAMINER
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
bon	Ag	BON
d'	S	DE
épargner	Vvn	ÉPARGNER
la	Da	LE
gloire	Nc	GLOIRE
de	S	DE
Licine	Nc	Licine
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
pénétrer	Vvn	PÉNÉTRER
pas	Rg	PAS
avec	S	AVEC
tant	Rg	TANT
de	S	DE
rigueur	Nc	RIGUEUR
Quels	Vvc	Quels
intérêts	Nc	INTÉRÊT
cachés	Ge	CACHER
ont	Vuc	AVOIR
séduit	Ge	SÉDUIRE
son	Ds	SON
grand	Ag	GRAND
coeur	Nc	CUR
.	Fs	.
Constantin	Nc	Constantin
y	Pp	Y
consent	Vvc	CONSENTIR
;	Fw	;
qu'	Cs	QUE
on	Pp	ON
punisse	Vvc	PUNIR
,	Fw	,
pardonne	Vvc	PARDONNER
,	Fw	,
Avec	Vvc	Avec
l'	Da	LE
Impératrice	Nc	Impératrice
il	Pp	IL
veut	Vvc	VOULOIR
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
ordonne	Vvc	ORDONNER
,	Fw	,
Et	Vvc	Et
sans	S	SANS
vouloir	Vvn	VOULOIR
entendre	Vvn	ENTENDRE
aucun	Pi	AUCUN
des	S+Da	DE+LE|DE+LES
Conjurés	Nc	Conjurés
,	Fw	,
Sur	Nc	Sur
l'	Da	LE
ardeur	Nc	ARDEUR
de	S	DE
nos	Ds	NOTRE
soins	Nc	SOIN
tient	Vvc	TENIR
ses	Ds	SON
jours	Nc	JOUR|JOURS
assurés	Ge	ASSURER
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
dois	Vvc	DEVOIR
;	Fw	;
mais	Cc	MAIS
pourvu	Ge	POURVOIR
que	Pr	QUE
Licine	Vvc	Licine
À	Nc	À
ne	Rp	NE
rien	Pi	RIEN
avouer	Vvn	AVOUER
jusques	Nc	jusques
au	S+Da	À+LE
bout	Nc	BOUT
s'	Pp	SE
obstine	Vvc	OBSTINER
,	Fw	,
Peut-être	Vvc	Peut-être
il	Pp	IL
suffira	Vvc	SUFFIRE
pour	S	POUR
sa	Ds	SON
punition	Nc	PUNITION
D'	Ag	D'
ôter	Vvn	ÔTER
tout	Di	TOUT
lieu	Nc	LIEU
de	S	DE
nuire	Vvn	NUIRE
à	S	À
son	Ds	SON
ambition	Nc	AMBITION
,	Fw	,
Et	Vvc	Et
prévenant	Ga	PRÉVENIR
par	S	PAR
là	Rg	LÀ
tout	Di	TOUT
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
appréhende	Vvc	APPRÉHENDER
...	Fs	...
Ah	Vvc	Ah
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
demande	Vvc	DEMANDER
,	Fw	,
Et	Vvc	Et
Licine	Nc	Licine
est	Vuc	ÊTRE
d'	S	DE
un	Dn	UN
rang	Nc	RANG
à	S	À
ne	Rp	NE
pouvoir	Vvn	POUVOIR
souffrir	Vvn	SOUFFRIR
L'	Vvc	L'
outrageante	Ag	OUTRAGEANT
pitié	Nc	PITIÉ
que	Pr	QUE
vous	Pp	VOUS
semblez	Vvc	SEMBLER
m'	Pp	JE
offrir	Vvn	OFFRIR
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
pour	S	POUR
lui	Pp	IL
de	S	DE
l'	Da	LE
estime	Nc	ESTIME
,	Fw	,
et	Cc	ET
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
fait	Ge	FAIRE
paraître	Vvn	PARAÎTRE
;	Fw	;
Mais	Vvc	Mais
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
sa	Ds	SON
gloire	Nc	GLOIRE
est	Vuc	ÊTRE
ce	Pd	CE
qui	Pr	QUI
la	Pp	IL
fit	Vvc	FAIRE
naître	Vvn	NAÎTRE
,	Fw	,
Il	Vvc	Il
la	Pp	IL
surprit	Vvc	SURPRENDRE
par	S	PAR
elle	Pp	IL
,	Fw	,
et	Cc	ET
s'	Cs	SI
il	Pp	IL
l'	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
ternir	Vvn	TERNIR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
un	Dn	UN
double	Ag	DOUBLE
attentat	Nc	ATTENTAT
dont	Pr	DONT
il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
punir	Vvn	PUNIR
.	Fs	.
Ainsi	Rg	AINSI
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
moi	Pp	JE
,	Fw	,
soyez	Vuc	ÊTRE
juge	Nc	JUGE
sévère	Ag	SÉVÈRE
,	Fw	,
Point	Vvc	PAYER|POINDRE
de	S	DE
grâce	Nc	GRÂCE
pour	S	POUR
lui	Pp	IL
s'	Cs	SI
il	Pp	IL
osa	Vvc	OSER
trop	Rg	TROP
me	Pp	JE
plaire	Vvn	PLAIRE
,	Fw	,
Et	Vvc	Et
si	Rg	SI
d'	S	DE
un	Dn	UN
faux	Ag	FAUX
brillant	Nc	BRILLANT
les	Da	LE
indignes	Ag	INDIGNE
appas	Nc	APPAS
Lui	Nc	Lui
gagnèrent	Vvc	GAGNER
un	Dn	UN
prix	Nc	PRIX
qu'	Pr	QUE
il	Pp	IL
ne	Rp	NE
méritait	Vvc	MÉRITER
pas	Rg	PAS
.	Fs	.
Jusqu'	S	JUSQUE
à	S	À
cette	Dd	CE
rigueur	Nc	RIGUEUR
contre	S	CONTRE
lui	Pp	IL
vous	Pp	VOUS
contraindre	Vvn	CONTRAINDRE
?	Fs	?
À	Vvc	À
dire	Vvn	DIRE
vrai	Ag	VRAI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
tout	Pi	TOUT
à	S	À
craindre	Vvn	CRAINDRE
,	Fw	,
L'	Vvc	L'
attentat	Nc	ATTENTAT
m'	Pp	JE
est	Vuc	ÊTRE
suspect	Ag	SUSPECT
,	Fw	,
et	Cc	ET
pour	S	POUR
votre	Ds	VOTRE
intérêt	Nc	INTÉRÊT
Du	Vvc	Du
lâche	Ag	LÂCHE
Martian	Nc	Martian
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
presse	Vvc	PRESSER
l'	Da	LE
arrêt	Nc	ARRÊT
.	Fs	.
Si	Rg	SI
de	S	DE
l'	Da	LE
auteur	Nc	AUTEUR
du	S+Da	DE+LE
crime	Nc	CRIME
il	Pp	IL
a	Vuc	AVOIR
seul	Ag	SEUL
connaissance	Nc	CONNAISSANCE
,	Fw	,
La	Vvc	La
vertu	Nc	VERTU
de	S	DE
Licine	Nc	Licine
en	Pp	EN
prouve	Vvc	PROUVER
l'	Da	LE
innocence	Nc	INNOCENCE
,	Fw	,
Et	Vvc	Et
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
semble	Vvc	SEMBLER
être	Vun	ÊTRE
un	Dn	UN
sûr	Ag	SÛR
garant	Nc	GARANT
Du	Vvc	Du
peu	Rg	PEU
qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
de	S	DE
part	Nc	PART
dans	S	DANS
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
entreprend	Vvc	ENTREPRENDRE
.	Fs	.
Son	Ds	SON
nom	Nc	NOM
