Quoi	Pt	QUE|QUOI
inflexible	Ag	INFLEXIBLE
et	Cc	ET
sévère	Ag	SÉVÈRE
?	Fs	?
Avez	Vuc	AVOIR
-vous	Ge	-vous
donc	Rg	DONC
été	Ge	ÊTRE
plus	Rg	PLUS
tendre	Ag	TENDRE
pour	S	POUR
un	Dn	UN
père	Nc	PÈRE
?	Fs	?
Et	Cc	ET
quoi	Pr	QUE|QUOI
c'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
donc	Rg	DONC
fait	Ge	FAIRE
?	Fs	?
Il	Pp	IL
ne	Rp	NE
m'	Pp	JE
est	Vuc	ÊTRE
plus	Rg	PLUS
permis	Ge	PERMETTRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
de	S	DE
me	Pp	JE
donner	Vvn	DONNER
le	Da	LE
nom	Nc	NOM
de	S	DE
votre	Ds	VOTRE
fils	Nc	FIL|FILS
?	Fs	?
Et	Cc	ET
cependant	Rg	CEPENDANT
hélas	Vvc	HÉLER
!	Fs	!
Dans	S	DANS
ce	Dd	CE
moment	Nc	MOMENT
funeste	Ag	FUNESTE
,	Fw	,
Ce	Vvc	Ce
nom	Nc	NOM
de	S	DE
tous	Di	TOUT
mes	Ds	MON
biens	Nc	BIEN
est	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
qui	Pr	QUI
me	Pp	JE
reste	Vvc	RESTER
;	Fw	;
Oui	Vvc	Oui
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
n'	Rp	NE
oppose	Vvc	OPPOSER
à	S	À
ce	Dd	CE
juste	Ag	JUSTE
courroux	Nc	COURROUX
Que	Vvc	Que
ce	Dd	CE
sang	Nc	SANG
,	Fw	,
que	Cs	QUE
ces	Dd	CE
traits	Nc	TRAIT|TRAITS
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
reçus	Ge	RECEVOIR
de	S	DE
vous	Pp	VOUS
,	Fw	,
J'	Vvc	J'
ose	Vvc	OSER
dans	S	DANS
votre	Ds	VOTRE
coeur	Nc	CUR
avec	S	AVEC
cette	Dd	CE
défense	Nc	DÉFENSE
Me	Vvc	Me
promettre	Vvn	PROMETTRE
toujours	Rg	TOUJOURS
un	Dn	UN
reste	Nc	RESTE
d'	S	DE
innocence	Nc	INNOCENCE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
là	Rg	LÀ
ce	Pd	CE
qui	Pr	QUI
vous	Pp	VOUS
rend	Vvc	RENDRE
plus	Rg	PLUS
coupable	Ag	COUPABLE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
Vous	Nc	Vous
joignez	Vvc	JOINDRE
à	S	À
ce	Dd	CE
nom	Nc	NOM
des	S+Da	DE+LE|DE+LES
noms	Nc	NOM
trop	Rg	TROP
odieux	Ag	ODIEUX
.	Fs	.
Ingrat	Ag	INGRAT
,	Fw	,
et	Cc	ET
sans	S	SANS
frémir	Vvn	FRÉMIR
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
reconnaître	Vvn	RECONNAÎTRE
Mon	Nc	Mon
sang	Nc	SANG
dans	S	DANS
un	Dn	UN
rebelle	Nc	REBELLE
,	Fw	,
et	Cc	ET
mon	Ds	MON
fils	Nc	FIL|FILS
dans	S	DANS
un	Dn	UN
traître	Nc	TRAÎTRE
.	Fs	.
Seigneur	Nc	SEIGNEUR
...	Fs	...
Ce	Vvc	Ce
ne	Rp	NE
sont	Vuc	ÊTRE
plus	Rg	PLUS
maintenant	Rg	MAINTENANT
des	Dn	UN
soupçons	Nc	SOUPÇON
,	Fw	,
Nous	Vvc	Nous
avons	Vuc	AVOIR
découvert	Ge	DÉCOUVRIR
toutes	Di	TOUT
vos	Ds	VOTRE
trahisons	Nc	TRAHISON
;	Fw	;
Allez	Vvc	ALLER
,	Fw	,
Prince	Vvc	Prince
,	Fw	,
marchez	Nc	MARCHÉ
où	Pr	OÙ
l'	Da	LE
honneur	Nc	HONNEUR
vous	Pp	VOUS
convie	Vvc	CONVIER
,	Fw	,
Soulevez	Vvc	SOULEVER
contre	S	CONTRE
moi	Pp	JE
toute	Di	TOUT
la	Da	LE
Bulgarie	Nc	Bulgarie
,	Fw	,
Dans	Vvc	Dans
ces	Dd	CE
nobles	Ag	NOBLE
emplois	Nc	EMPLOI
signalez	Vvc	SIGNALER
votre	Ds	VOTRE
bras	Nc	BRAS
.	Fs	.
D'	S	DE
autres	Ag	AUTRE
crimes	Nc	CRIME
encore	Rg	ENCORE
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Ne	Rp	NE
le	Pp	IL
croyez	Vvc	CROIRE
pas	Rg	PAS
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
reprochez	Vvc	REPROCHER
point	Rg	POINT
un	Dn	UN
crime	Nc	CRIME
imaginaire	Ag	IMAGINAIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
se	Pp	IL
rendre	Vvn	RENDRE
le	Da	LE
chef	Nc	CHEF
d'	S	DE
un	Dn	UN
peuple	Nc	PEUPLE
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Traiter	Nc	TRAITER
secrètement	Rg	SECRÈTEMENT
avec	S	AVEC
des	Dn	UN
révoltés	Nc	RÉVOLTÉ
,	Fw	,
Sont	Vvc	Sont
-ce	Vvc	-ce
là	Rg	LÀ
,	Fw	,
dites	Vvc	DIRE
-moi	Vvc	-moi
,	Fw	,
des	S+Da	DE+LE|DE+LES
crimes	Nc	CRIME
inventés	Ge	INVENTER
?	Fs	?
Que	Pt	QUE
ne	Rp	NE
puis	Vvc	POUVOIR
-je	Vvn	-je
douter	Vvn	DOUTER
de	S	DE
ton	Ds	TON
ingratitude	Nc	INGRATITUDE
?	Fs	?
S'	Cs	SI
il	Pp	IL
ne	Rp	NE
me	Pp	JE
restait	Vvc	RESTER
encore	Rg	ENCORE
la	Da	LE
moindre	Ag	MOINDRE
incertitude	Nc	INCERTITUDE
,	Fw	,
Bientôt	Vvc	Bientôt
en	S	EN
ta	Ds	TON
faveur	Nc	FAVEUR
je	Pp	JE
saurais	Vvc	SAURER|SAVOIR
m'	Pp	JE
abuser	Vvn	ABUSER
,	Fw	,
Et	Vvc	Et
je	Pp	JE
te	Pp	TU
défendrais	Vvc	DÉFENDRE
au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
t'	Pp	TU
accuser	Vvn	ACCUSER
;	Fw	;
Mais	Vvc	Mais
de	S	DE
ta	Ds	TON
propre	Ag	PROPRE
main	Nc	MAIN
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
le	Da	LE
seing	Nc	SEING
parjure	Vvc	PARJURER
,	Fw	,
Et	Vvc	Et
mes	Ds	MON
yeux	Nc	OEIL|YEUX
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
font	Vvc	FAIRE
taire	Vvn	TAIRE
la	Da	LE
nature	Nc	NATURE
:	Fw	:
À	Nc	À
quoi	Pr	QUE|QUOI
rendraient	Vvc	RENDRE
enfin	Rg	ENFIN
ces	Dd	CE
perfides	Ag	PERFIDE
traités	Ge	TRAITER
,	Fw	,
Ces	Vvc	Ces
asiles	Nc	ASILE
offerts	Ge	OFFRIR
,	Fw	,
ces	Dd	CE
secours	Nc	SECOURS
acceptés	Ge	ACCEPTER
,	Fw	,
Ces	Vvc	Ces
serments	Nc	SERMENT
mutuels	Ag	MUTUEL
,	Fw	,
cette	Dd	CE
coupable	Ag	COUPABLE
ligue	Nc	LIGUE
,	Fw	,
Qu'	Vvc	Qu'
au	S+Da	À+LE
trône	Nc	TRÔNE
où	Pr	OÙ
dès	S	DÈS
longtemps	Rg	LONGTEMPS
un	Dn	UN
père	Nc	PÈRE
se	Pp	IL
fatigue	Vvc	FATIGUER
?	Fs	?
Réponds	Vvc	Réponds
-moi	Vvc	-moi
,	Fw	,
si	Cs	SI
tu	Pp	TU
peux	Vvc	POUVOIR
?	Fs	?
As	Vuc	AVOIR
-tu	Ge	-tu
quelques	Di	QUELQUE
raisons	Nc	RAISON
?	Fs	?
Où	Vvc	Où
plutôt	Rg	PLUTÔT
,	Fw	,
sont	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
toutes	Di	TOUT
tes	Ds	TON
trahisons	Nc	TRAHISON
?	Fs	?
Parle	Vvc	PARLER
;	Fw	;
ton	Ds	TON
embarras	Nc	EMBARRA|EMBARRAS
suffit	Vvc	SUFFIRE
pour	S	POUR
te	Pp	TU
confondre	Vvn	CONFONDRE
.	Fs	.
Non	Rg	NON
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
ou	Cc	OU
je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
vous	Pp	VOUS
répondre	Vvn	RÉPONDRE
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
moins	Rg	MOINS
criminel	Ag	CRIMINEL
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
le	Pp	IL
parais	Vvc	PARAÎTRE|PARER
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
ne	Rp	NE
savez	Vvc	SAVOIR
pas	Rg	PAS
encore	Rg	ENCORE
tous	Di	TOUT
mes	Ds	MON
secrets	Nc	SECRET
.	Fs	.
Quoi	Pt	QUE|QUOI
?	Fs	?
De	S	DE
vos	Ds	VOTRE
favoris	Nc	FAVORI|FAVORIS
la	Da	LE
farouche	Ag	FAROUCHE
conduite	Nc	CONDUITE
Pourrait	Vvc	POUVOIR
justifier	Vvn	JUSTIFIER
le	Da	LE
dessein	Nc	DESSEIN
de	S	DE
ma	Ds	MON
fuite	Nc	FUITE
,	Fw	,
Sous	Vvc	Sous
le	Da	LE
joug	Nc	JOUG
importun	Ag	IMPORTUN
de	S	DE
leurs	Ds	LEUR
sévères	Ag	SÉVÈRE
lois	Nc	LOI
,	Fw	,
Les	Vvc	Les
coeurs	Nc	CUR
les	Da	LE
plus	Rg	PLUS
soumis	Ge	SOUMETTRE
murmurent	Vvc	MURMURER
quelquefois	Rg	QUELQUEFOIS
,	Fw	,
Et	Vvc	Et
l'	Pp	IL
on	Pp	ON
doit	Vvc	DEVOIR
imputer	Vvn	IMPUTER
dans	S	DANS
un	Dn	UN
jeune	Ag	JEUNE
courage	Nc	COURAGE
De	Vvc	De
tels	Ag	TEL
égarements	Nc	ÉGAREMENT
aux	S+Da	À+LES
faiblesses	Nc	FAIBLESSE
de	S	DE
l'	Da	LE
âge	Nc	ÂGE
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
devoir	Vvn	DEVOIR
ma	Ds	MON
défense	Nc	DÉFENSE
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
:	Fw	:
Souffrez	Vvc	SOUFFRIR
que	Cs	QUE
je	Pp	JE
me	Pp	JE
jette	Vvc	JETER
à	S	À
vos	Ds	VOTRE
genoux	Nc	GENOU
:	Fw	:
Vôtre	Nc	Vôtre
âme	Nc	ÂME
en	S	EN
ma	Ds	MON
faveur	Nc	FAVEUR
n'	Rp	NE
est-elle	V	est-elle
point	Rg	POINT
émue	Ge	ÉMOUVOIR
?	Fs	?
Quoi	Pt	QUE|QUOI
loin	Rg	LOIN
de	S	DE
m'	Pp	JE
écouter	Vvn	ÉCOUTER
vous	Pp	VOUS
détournez	Vvc	DÉTOURNER
la	Da	LE
vue	Nc	VUE
?	Fs	?
Votre	Ds	VOTRE
coeur	Nc	CUR
se	Pp	IL
refuse	Vvc	REFUSER
aux	S+Da	À+LES
tendres	Ag	TENDRE
mouvements	Nc	MOUVEMENT
,	Fw	,
Qui	Vvc	Qui
devraient	Vvc	DEVOIR
le	Pp	IL
saisir	Vvn	SAISIR
dans	S	DANS
ces	Dd	CE
tristes	Ag	TRISTE
moments	Nc	MOMENT
?	Fs	?
Regardez	Vvc	REGARDER
-moi	Vvc	-moi
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
avec	S	AVEC
des	Dn	UN
yeux	Nc	OEIL|YEUX
de	S	DE
père	Nc	PÈRE
;	Fw	;
Mais	Vvc	Mais
hélas	Vvc	HÉLER
!	Fs	!
Je	Pp	JE
ne	Rp	NE
fais	Vvc	FAIRE
qu'	Rg	QUE
aigrir	Vvn	AIGRIR
votre	Ds	VOTRE
colère	Nc	COLÈRE
.	Fs	.
Prince	Nc	PRINCE
,	Fw	,
n'	Rp	NE
avez	Vuc	AVOIR
-vous	Nc	-vous
rien	Pi	RIEN
à	S	À
me	Pp	JE
dire	Vvn	DIRE
de	S	DE
plus	Rg	PLUS
?	Fs	?
Non	Rg	NON
,	Fw	,
d'	S	DE
en	Pp	EN
avoir	Vun	AVOIR
tant	Rg	TANT
dit	Ge	DIRE
je	Pp	JE
suis	Vuc	ÊTRE
même	Rg	MÊME
confus	Ag	CONFUS
:	Fw	:
Ah	I	AH
!	Fs	!
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
l'	Da	LE
horreur	Nc	HORREUR
d'	S	DE
un	Dn	UN
coup	Nc	COUP
qui	Pr	QUI
me	Pp	JE
menace	Vvc	MENACER
Qui	Vvc	Qui
me	Pp	JE
fait	Vvc	FAIRE
mendier	Vvn	MENDIER
une	Dn	UN
honteuse	Ag	HONTEUX
grâce	Nc	GRÂCE
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
coeur	Nc	CUR
en	S	EN
effet	Nc	EFFET
n'	Rp	NE
attendait	Vvc	ATTENDRE
pas	Rg	PAS
de	S	DE
vous	Pp	VOUS
,	Fw	,
Après	Vvc	Après
tant	Rg	TANT
de	S	DE
rigueurs	Nc	RIGUEUR
un	Dn	UN
traitement	Nc	TRAITEMENT
plus	Rg	PLUS
doux	Ag	DOUX
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
trop	Rg	TROP
que	Cs	QUE
pour	S	POUR
moi	Pp	JE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
insensible	Ag	INSENSIBLE
,	Fw	,
Et	Vvc	Et
la	Da	LE
mort	Nc	MORT
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
n'	Rp	NE
offre	Vvc	OFFRIR
rien	Pi	RIEN
de	S	DE
terrible	Rg	TERRIBLE
:	Fw	:
Si	Cs	SI
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
eut	Vuc	AVOIR
contraint	Ge	CONTRAINDRE
à	S	À
cet	Dd	CE
indigne	Ag	INDIGNE
effort	Nc	EFFORT
...	Fs	...
C'	Vvc	C'
est	Vuc	ÊTRE
assez	Rg	ASSEZ
,	Fw	,
je	Pp	JE
t'	Pp	TU
entends	Vvc	ENTENDRE
.	Fs	.
Ordonnez	Vvc	ORDONNER
de	S	DE
mon	Ds	MON
sort	Nc	SORT
,	Fw	,
Hâtez	Vvc	Hâtez
le	Da	LE
coup	Nc	COUP
fatal	Ag	FATAL
d'	S	DE
une	Dn	UN
lente	Ag	LENT
justice	Nc	JUSTICE
,	Fw	,
La	Vvc	La
vie	Nc	VIE
est	Vuc	ÊTRE
désormais	Rg	DÉSORMAIS
mon	Ds	MON
plus	Rg	PLUS
cruel	Ag	CRUEL
supplice	Nc	SUPPLICE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
mourrai	Vvc	MOURIR
bientôt	Rg	BIENTÔT
de	S	DE
honte	Nc	HONTE
et	Cc	ET
de	S	DE
regret	Nc	REGRET
,	Fw	,
De	Vvc	De
m'	Pp	JE
être	Vun	ÊTRE
à	S	À
vos	Ds	VOTRE
genoux	Nc	GENOU
abaissé	Ge	ABAISSER
sans	S	SANS
effet	Nc	EFFET
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Jusqu'	S	JUSQUE
où	Pr	OÙ
l'	Pp	IL
emportera	Vvc	EMPORTER
une	Dn	UN
aveugle	Ag	AVEUGLE
insolence	Nc	INSOLENCE
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
en	S	EN
ta	Ds	TON
faveur	Nc	FAVEUR
me	Pp	JE
faire	Vvn	FAIRE
violence	Nc	VIOLENCE
,	Fw	,
Si	Vvc	Si
l'	Da	LE
on	Pp	ON
ne	Rp	NE
l'	Pp	IL
eut	Vuc	AVOIR
contraint	Ge	CONTRAINDRE
à	S	À
cet	Dd	CE
indigne	Ag	INDIGNE
effort	Nc	EFFORT
,	Fw	,
Dit-il	Vvc	Dit-il
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Ce	Dd	CE
mot	Nc	MOT
décide	Vvc	DÉCIDER
de	S	DE
sa	Ds	SON
mort	Nc	MORT
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
trop	Rg	TROP
éclairci	Ge	ÉCLAIRCIR
,	Fw	,
l'	Da	LE
Impératrice	Nc	Impératrice
l'	Pp	IL
aime	Vvc	AIMER
:	Fw	:
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
ce	Pd	CE
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
une	Dn	UN
autre	Pi	AUTRE
qu'	Pr	QUE
elle	Pp	IL
-même	Vvc	-même
;	Fw	;
Irène	Vvc	Irène
a	Vuc	AVOIR
fait	Ge	FAIRE
tracer	Vvn	TRACER
cet	Dd	CE
odieux	Ag	ODIEUX
écrit	Nc	ÉCRIT
,	Fw	,
Qui	Vvc	Qui
d'	S	DE
un	Dn	UN
trouble	Nc	TROUBLE
fatal	Ag	FATAL
a	Vuc	AVOIR
rempli	Ge	REMPLIR
mon	Ds	MON
esprit	Nc	ESPRIT
.	Fs	.
Tremblante	Ga	TREMBLER
pour	S	POUR
ses	Ds	SON
jours	Nc	JOUR|JOURS
à	S	À
tous	Di	TOUT
mes	Ds	MON
voeux	Nc	VU
contraire	Ag	CONTRAIRE
,	Fw	,
Elle	Vvc	Elle
a	Vuc	AVOIR
tout	Rg	TOUT
hasardé	Ge	HASARDER
pour	S	POUR
ce	Dd	CE
fils	Nc	FIL|FILS
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
en	Pp	EN
puis	Vvc	POUVOIR
plus	Rg	PLUS
douter	Vvn	DOUTER
,	Fw	,
le	Da	LE
traître	Nc	TRAÎTRE
s'	Pp	SE
est	Vuc	ÊTRE
trahi	Ge	TRAHIR
;	Fw	;
À	Nc	À
d'	S	DE
autres	Ag	AUTRE
lois	Nc	LOI
enfin	Rg	ENFIN
aurait-il	Vuc	aurait-il
obéit	Vvc	OBÉIR
?	Fs	?
Et	Cc	ET
n'	Rp	NE
eut	Vuc	AVOIR
été	Ge	ÊTRE
l'	Da	LE
espoir	Nc	ESPOIR
de	S	DE
plaire	Vvn	PLAIRE
à	S	À
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
Se	Nc	Se
fût-il	Vuc	fût-il
jamais	Rg	JAMAIS
fait	Ge	FAIRE
cet	Dd	CE
effort	Nc	EFFORT
sur	S	SUR
lui-même	Pp	LUI-MÊME
?	Fs	?
De	S	DE
quel	Dt	QUEL
air	Nc	AIR
l'	Da	LE
insolent	Nc	INSOLENT
s'	Cs	SI
est-il	Ag	est-il
humilié	Nc	HUMILIÉ
?	Fs	?
Il	Pp	IL
excitait	Vvc	EXCITER
ma	Ds	MON
haine	Nc	HAINE
au	S+Da	À+LE
lieu	Nc	LIEU
de	S	DE
ma	Ds	MON
pitié	Nc	PITIÉ
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
vu	Ge	VOIR
jusqu'	S	JUSQUE
à	S	À
mes	Ds	MON
pieds	Nc	PIED
ce	Dd	CE
superbe	Ag	SUPERBE
courage	Nc	COURAGE
,	Fw	,
De	Vvc	De
ses	Ds	SON
respects	Nc	RESPECT
forcés	Ge	FORCER
désavouer	Vvn	DÉSAVOUER
l'	Da	LE
hommage	Nc	HOMMAGE
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
soutenir	Vvn	SOUTENIR
un	Dn	UN
repentir	Nc	REPENTIR
trompeur	Nc	TROMPEUR
,	Fw	,
Et	Vvc	Et
sa	Ds	SON
bouche	Nc	BOUCHE
a	Vuc	AVOIR
trahi	Ge	TRAHIR
la	Da	LE
fierté	Nc	FIERTÉ
de	S	DE
son	Ds	SON
coeur	Nc	CUR
.	Fs	.
Dans	S	DANS
quels	Dt	QUEL
temps	Nc	TEMPS
?	Fs	?
Au	S+Da	À+LE
moment	Nc	MOMENT
que	Cs	QUE
malgré	S	MALGRÉ
ma	Ds	MON
colère	Nc	COLÈRE
Le	Vvc	Le
traître	Ag	TRAÎTRE
me	Pp	JE
faisait	Vvc	FAIRE
sentir	Vvn	SENTIR
que	Cs	QUE
j'	Pp	JE
étais	Vuc	ÊTRE
père	Nc	PÈRE
,	Fw	,
Que	Vvc	Que
toute	Di	TOUT
ma	Ds	MON
fureur	Nc	FUREUR
m'	Pp	JE
allait	Vvc	ALLER
abandonner	Vvn	ABANDONNER
:	Fw	:
Que	Pr	QUE
sais	Vvc	SAVOIR
-je	Nc	-je
?	Fs	?
Quand	Cs	QUAND
mon	Ds	MON
coeur	Nc	CUR
eût	Vuc	AVOIR
pu	Ge	POUVOIR
lui	Pp	IL
pardonner	Vvn	PARDONNER
Que	Vvc	Que
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
entre	S	ENTRE
eux	Pp	EUX
marque	Vvc	MARQUER
d'	S	DE
intelligence	Nc	INTELLIGENCE
?	Fs	?
Vous	Pp	VOUS
n'	Rp	NE
abuserez	Vvc	ABUSER
plus	Rg	PLUS
de	S	DE
mon	Ds	MON
trop	Rg	TROP
d'	S	DE
indulgence	Nc	INDULGENCE
,	Fw	,
Traîtres	Vvc	Traîtres
.	Fs	.
Mais	Cc	MAIS
par	S	PAR
quel	Dt	QUEL
charme	Nc	CHARME
ont-il	Ga	ont-il
pu	Ge	POUVOIR
m'	Pp	JE
éblouir	Vvn	ÉBLOUIR
,	Fw	,
Comment	Vvc	Comment
ont	Vuc	AVOIR
-ils	Ge	-ils
osé	Ge	OSER
songer	Vvn	SONGER
à	S	À
me	Pp	JE
trahir	Vvn	TRAHIR
?	Fs	?
Moi	Pp	JE
,	Fw	,
qui	Pr	QUI
partant	Ga	PARTIR
de	S	DE
soins	Nc	SOIN
et	Cc	ET
de	S	DE
persévérance	Nc	PERSÉVÉRANCE
De	Vvc	De
pénétrer	Vvn	PÉNÉTRER
les	Da	LE
coeurs	Nc	CUR
possède	Vvc	POSSÉDER
la	Da	LE
science	Nc	SCIENCE
,	Fw	,
Qui	Vvc	Qui
par	S	PAR
l'	Da	LE
art	Nc	ART
que	Pr	QUE
j'	Pp	JE
emploie	Vvc	EMPLOYER
à	S	À
cacher	Vvn	CACHER
mes	Ds	MON
projets	Nc	PROJET
,	Fw	,
Connais	Vvc	CONNAÎTRE
tous	Di	TOUT
les	Da	LE
chemins	Nc	CHEMIN
tous	Di	TOUT
les	Da	LE
détours	Nc	DÉTOUR
secrets	Ag	SECRET
,	Fw	,
Qui	Vvc	Qui
par	S	PAR
ma	Ds	MON
politique	Nc	POLITIQUE
et	Cc	ET
mon	Ds	MON
adresse	Nc	ADRESSE
à	S	À
feindre	Vvn	FEINDRE
Force	Vvc	FORCER
tous	Di	TOUT
mes	Ds	MON
voisins	Nc	VOISIN|VOISINS
,	Fw	,
tous	Di	TOUT
les	Da	LE
rois	Nc	ROI
à	S	À
me	Pp	JE
craindre	Vvn	CRAINDRE
,	Fw	,
Dans	Vvc	Dans
mon	Ds	MON
propre	Ag	PROPRE
palais	Nc	PALAIS
,	Fw	,
au	S+Da	À+LE
milieu	Nc	MILIEU
de	S	DE
ma	Ds	MON
Cour	Nc	COUR
,	Fw	,
Je	Vvc	Je
me	Pp	JE
vois	Vvc	ALLER|VOIR
le	Da	LE
jouet	Nc	JOUET
d'	S	DE
un	Dn	UN
téméraire	Ag	TÉMÉRAIRE
amour	Nc	AMOUR
,	Fw	,
Deux	Vvc	Deux
perfides	Ag	PERFIDE
sans	S	SANS
art	Nc	ART
,	Fw	,
et	Cc	ET
sans	S	SANS
expérience	Nc	EXPÉRIENCE
,	Fw	,
Aveuglant	Ga	AVEUGLER
ma	Ds	MON
raison	Nc	RAISON
,	Fw	,
et	Cc	ET
trompant	Ga	TROMPER
ma	Ds	MON
prudence	Nc	PRUDENCE
,	Fw	,
Démentent	Vvc	Démentent
par	S	PAR
des	Dn	UN
feux	Nc	FEU|FEUX
mortels	Nc	MORTEL
à	S	À
mon	Ds	MON
honneur	Nc	HONNEUR
,	Fw	,
Tout	Vvc	Tout
ce	Pd	CE
que	Pr	QUE
l'	Da	LE
univers	Nc	UNIVERS
publie	Vvc	PUBLIER
en	S	EN
ma	Ds	MON
faveur	Nc	FAVEUR
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Ils	Pp	ILS
m'	Pp	JE
abusaient	Vvc	ABUSER
sans	S	SANS
peine	Nc	PEINE
et	Cc	ET
sans	S	SANS
étude	Nc	ÉTUDE
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
avais	Vuc	AVOIR
de	S	DE
leur	Ds	LEUR
part	Nc	PART
aucune	Di	AUCUN
inquiétude	Nc	INQUIÉTUDE
,	Fw	,
Mon	Nc	Mon
coeur	Nc	CUR
de	S	DE
noirs	Ag	NOIR
soupçons	Nc	SOUPÇON
n'	Rp	NE
était	Vuc	ÊTRE
point	Rg	POINT
combattu	Ge	COMBATTRE
,	Fw	,
Et	Vvc	Et
dormait	Vvc	DORMIR
sur	S	SUR
la	Da	LE
foi	Nc	FOI
de	S	DE
leur	Ds	LEUR
fausse	Ag	FAUX
vertu	Nc	VERTU
.	Fs	.
Ô	Vvc	Ô
malheureux	Ag	MALHEUREUX
époux	Nc	ÉPOUX
!	Fs	!
Ô	Vvc	Ô
déplorable	Ag	DÉPLORABLE
père	Nc	PÈRE
!	Fs	!
Où	Vvc	Où
dois	Vvc	DEVOIR
-tu	Vvc	-tu
t'	Pp	TU
arrêter	Vvn	ARRÊTER
?	Fs	?
Où	Vvc	Où
porter	Vvn	PORTER
ta	Ds	TON
colère	Nc	COLÈRE
?	Fs	?
Leur	Ds	LEUR
juste	Ag	JUSTE
châtiment	Nc	CHÂTIMENT
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
trop	Rg	TROP
prompt	Ag	PROMPT
,	Fw	,
Dans	Vvc	Dans
leur	Ds	LEUR
perfide	Ag	PERFIDE
sang	Nc	SANG
étouffons	Vvc	ÉTOUFFER
cet	Dd	CE
affront	Nc	AFFRONT
;	Fw	;
Mais	Vvc	Mais
surtout	Rg	SURTOUT
ménageons	Vvc	MÉNAGER
leur	Ds	LEUR
mort	Nc	MORT
avec	S	AVEC
prudence	Nc	PRUDENCE
Par	Nc	PAR
des	S+Da	DE+LE|DE+LES
chemins	Nc	CHEMIN
divers	Ag	DIVERS
achevons	Vvc	ACHEVER
ma	Ds	MON
vengeance	Nc	VENGEANCE
,	Fw	,
Prévenons	Vvc	Prévenons
pour	S	POUR
ma	Ds	MON
gloire	Nc	GLOIRE
un	Dn	UN
dangereux	Ag	DANGEREUX
éclat	Nc	ÉCLAT
,	Fw	,
Condamnons	Vvc	CONDAMNER
Andronic	Nc	Andronic
en	S	EN
criminel	Nc	CRIMINEL
d'	S	DE
État	Nc	État
;	Fw	;
Par	Nc	PAR
un	Dn	UN
effort	Nc	EFFORT
secret	Ag	SECRET
perdons	Vvc	PERDRE
l'	Da	LE
Impératrice	Nc	Impératrice
,	Fw	,
Et	Vvc	Et
