Cessez	Vvc	CESSER
,	Fw	,
Le	Vvc	Le
rappelle	Vvc	RAPPELER
du	S+Da	DE+LE
moins	Nc	MOINS
afin	S	AFIN
de	S	DE
l'	Pp	IL
éprouver	Vvn	ÉPROUVER
.	Fs	.
S'	Pp	SE
il	Pp	IL
vient	Vvc	VENIR
,	Fw	,
s'	Pp	SE
il	Pp	IL
obéit	Vvc	OBÉIR
,	Fw	,
il	Pp	IL
se	Pp	IL
montre	Vvc	MONTRER
fidèle	Ag	FIDÈLE
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
n'	Rp	NE
obéit	Vvc	OBÉIR
pas	Rg	PAS
il	Pp	IL
se	Pp	IL
montre	Vvc	MONTRER
rebelle	Nc	REBELLE
:	Fw	:
Ainsi	Rg	AINSI
vous	Pp	VOUS
apprendrez	Vvc	APPRENDRE
si	Cs	SI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
trahi	Ge	TRAHIR
,	Fw	,
Si	Vvc	Si
David	Nc	David
est	Vuc	ÊTRE
coupable	Ag	COUPABLE
,	Fw	,
ou	Cc	OU
bien	Rg	BIEN
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
haï	Ge	HAÏR
.	Fs	.
Ainsi	Rg	AINSI
malgré	S	MALGRÉ
les	Da	LE
maux	Nc	MAL
,	Fw	,
les	Da	LE
périls	Nc	PÉRIL
,	Fw	,
les	Da	LE
naufrages	Nc	NAUFRAGE
Qui	Ag	Qui
suivent	Vvc	SUIVRE
de	S	DE
si	Rg	SI
près	Rg	PRÈS
les	Da	LE
plus	Rg	PLUS
nobles	Ag	NOBLE
courages	Nc	COURAGE
,	Fw	,
Je	Vvc	Je
demande	Vvc	DEMANDER
David	Nc	David
,	Fw	,
non	Rg	NON
pour	S	POUR
voir	Vvn	VOIR
un	Dn	UN
époux	Nc	ÉPOUX
,	Fw	,
Mais	Vvc	Mais
pour	S	POUR
le	Pp	IL
voir	Vvn	VOIR
mourir	Vvn	MOURIR
en	S	EN
combattant	Ga	COMBATTRE
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
S'	Pp	SE
il	Pp	IL
périt	Vvc	PÉRIR
pour	S	POUR
son	Ds	SON
Roi	Nc	ROI
,	Fw	,
j'	Pp	JE
aimerai	Vvc	AIMER
les	Da	LE
batailles	Nc	BATAILLE
Qui	Vvc	Qui
lui	Pp	IL
feront	Vvc	FAIRE
trouver	Vvn	TROUVER
d'	Dn	UN
illustres	Ag	ILLUSTRE
funérailles	Nc	FUNÉRAILLE
;	Fw	;
Et	Vvc	Et
quand	Cs	QUAND
je	Pp	JE
le	Pp	IL
verrai	Vvc	VOIR
dans	S	DANS
un	Dn	UN
noble	Ag	NOBLE
cercueil	Nc	CERCUEIL
,	Fw	,
La	Vvc	La
cause	Nc	CAUSE
de	S	DE
sa	Ds	SON
mort	Nc	MORT
consolera	Vvc	CONSOLER
mon	Ds	MON
deuil	Nc	DEUIL
.	Fs	.
Enfin	Rg	ENFIN
comme	S	COMME
mon	Ds	MON
Roi	Nc	ROI
m'	Pp	JE
est	Vuc	ÊTRE
plus	Rg	PLUS
cher	Ag	CHER
que	Cs	QUE
moi-même	Pp	LUI-MÊME
,	Fw	,
Je	Vvc	Je
tâche	Nc	TÂCHE
pour	S	POUR
mon	Ds	MON
Roi	Nc	ROI
d'	S	DE
exposer	Vvn	EXPOSER
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aime	Vvc	AIMER
;	Fw	;
Souffrez	Vvc	SOUFFRIR
donc	Rg	DONC
que	Cs	QUE
David	Nc	David
témoigne	Vvc	TÉMOIGNER
une	Dn	UN
autre	Ag	AUTRE
fois	Nc	FOI|FOIS
Qu'	Vvc	Qu'
il	Pp	IL
sait	Vvc	SAVOIR
vaincre	Vvn	VAINCRE
pour	S	POUR
vous	Pp	VOUS
les	Pp	ILS
Géants	Ga	Géants
et	Cc	ET
les	Pp	ILS
Rois	Vvc	Rois
,	Fw	,
Ou	Vvc	Ou
souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
en	Pp	EN
mourant	Ga	MOURIR
il	Pp	IL
vous	Pp	VOUS
donne	Vvc	DONNER
une	Dn	UN
marque	Nc	MARQUE
Qu'	Vvc	Qu'
il	Pp	IL
fut	Vuc	ÊTRE
injustement	Rg	INJUSTEMENT
suspect	Ag	SUSPECT
à	S	À
son	Ds	SON
Monarque	Nc	MONARQUE
.	Fs	.
Veut	Vvc	VOULOIR
-on	Nc	-on
d'	S	DE
autres	Ag	AUTRE
témoins	Nc	TÉMOIN
de	S	DE
constance	Nc	CONSTANCE
et	Cc	ET
de	S	DE
foi	Nc	FOI
,	Fw	,
Que	Vvc	Que
le	Da	LE
sang	Nc	SANG
d'	S	DE
un	Dn	UN
sujet	Nc	SUJET
répandu	Ge	RÉPANDRE
pour	S	POUR
son	Ds	SON
Roi	Nc	ROI
.	Fs	.
J'	Pp	JE
approuve	Vvc	APPROUVER
qu'	Cs	QUE
une	Dn	UN
femme	Nc	FEMME
illustre	Vvc	ILLUSTRER
son	Ds	SON
courage	Nc	COURAGE
À	Nc	À
défendre	Vvn	DÉFENDRE
un	Dn	UN
mari	Nc	MARI
que	Cs	QUE
l'	Da	LE
infortune	Ag	INFORTUNÉ
outrage	Nc	OUTRAGE
,	Fw	,
J'	Vvc	J'
approuve	Vvc	APPROUVER
qu'	Cs	QUE
elle	Pp	IL
fasse	Vvc	FAIRE
un	Dn	UN
effort	Nc	EFFORT
généreux	Ag	GÉNÉREUX
,	Fw	,
Afin	Nc	Afin
de	S	DE
secourir	Vvn	SECOURIR
son	Ds	SON
Père	Nc	Père
malheureux	Ag	MALHEUREUX
;	Fw	;
L'	Vvc	L'
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Ag	AUTRE
dessein	Nc	DESSEIN
est	Vuc	ÊTRE
un	Dn	UN
dessein	Nc	DESSEIN
auguste	Ag	AUGUSTE
Et	Vvc	Et
ne	Rp	NE
pas	Rg	PAS
l'	Pp	IL
écouter	Vvn	ÉCOUTER
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
se	Pp	IL
montrer	Vvn	MONTRER
injuste	Ag	INJUSTE
.	Fs	.
Ainsi	Rg	AINSI
me	Pp	JE
laissant	Ga	LAISSER
vaincre	Vvn	VAINCRE
aux	S+Da	À+LES
maux	Nc	MAL
que	Pr	QUE
vous	Pp	VOUS
sentez	Vvc	SENTIR
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
toujours	Rg	TOUJOURS
sans	S	SANS
aigreur	Nc	AIGREUR
vos	Ds	VOTRE
discours	Nc	DISCOURS
écoutés	Ge	ÉCOUTER
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
cherché	Ge	CHERCHER
des	S+Da	DE+LE|DE+LES
raisons	Nc	RAISON
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
cherche	Vvc	CHERCHER
à	S	À
cette	Dd	CE
heure	Nc	HEURE|HURE
,	Fw	,
Pour	Nc	POUR
rendre	Vvn	RENDRE
votre	Ds	VOTRE
cause	Nc	CAUSE
et	Cc	ET
plus	Rg	PLUS
forte	Ag	FORT
et	Cc	ET
meilleure	Ag	MEILLEUR
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
parlé	Ge	PARLER
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
pour	S	POUR
David	Nc	David
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Ma	Vvc	Ma
justice	Nc	JUSTICE
a	Vuc	AVOIR
longtemps	Rg	LONGTEMPS
sus	Rg	SUS
pendu	Ge	PENDRE
mon	Ds	MON
courroux	Nc	COURROUX
;	Fw	;
Mais	Vvc	Mais
en	S	EN
vain	Ag	VAIN
pour	S	POUR
David	Nc	David
mes	Ds	MON
faveurs	Nc	FAVEUR
se	Pp	IL
préparent	Vvc	PRÉPARER
,	Fw	,
Ses	Vvc	Ses
propres	Ag	PROPRE
actions	Nc	ACTION
contre	S	CONTRE
lui	Pp	IL
se	Pp	IL
déclarent	Vvc	DÉCLARER
,	Fw	,
Et	Vvc	Et
je	Pp	JE
souhaiterais	Vvc	SOUHAITER
au	S+Da	À+LE
bien	Nc	BIEN
de	S	DE
mes	Ds	MON
États	Nc	États
,	Fw	,
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
pût	Vvc	POUVOIR
sans	S	SANS
soupçons	Nc	SOUPÇON
se	Pp	IL
servir	Vvn	SERVIR
de	S	DE
son	Ds	SON
bras	Nc	BRAS
.	Fs	.
Mais	Cc	MAIS
dois	Vvc	DEVOIR
-je	Vvc	-je
me	Pp	JE
servir	Vvn	SERVIR
d'	S	DE
une	Dn	UN
main	Nc	MAIN
criminelle	Ag	CRIMINEL
,	Fw	,
Qui	Vvc	Qui
joint	Ge	JOINDRE
même	Rg	MÊME
l'	Da	LE
effet	Nc	EFFET
au	S+Da	À+LE
soupçon	Nc	SOUPÇON
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
d'	S	DE
elle	Pp	IL
?	Fs	?
Perdez	Vvc	PERDRE
donc	Rg	DONC
le	Da	LE
souci	Nc	SOUCI
que	Pr	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
pour	S	POUR
moi	Pp	JE
,	Fw	,
Vous	Nc	Vous
agissez	Vvc	AGIR
en	S	EN
femme	Nc	FEMME
,	Fw	,
et	Cc	ET
moi	Pp	JE
j'	Pp	JE
agis	Vvc	AGIR
en	S	EN
Roi	Nc	ROI
.	Fs	.
Ha	Rg	HA
Sire	Vvc	Sire
,	Fw	,
en	S	EN
l'	Pp	IL
accusant	Ga	ACCUSER
on	Pp	ON
vous	Pp	VOUS
fait	Vvc	FAIRE
une	Dn	UN
injure	Nc	INJURE
,	Fw	,
Puisqu'on	Nc	Puisqu'on
veut	Vvc	VOULOIR
vous	Pp	VOUS
forcer	Vvn	FORCER
de	S	DE
croire	Vvn	CROIRE
une	Dn	UN
imposture	Nc	IMPOSTURE
.	Fs	.
Bien	Rg	BIEN
qu'	Cs	QUE
on	Pp	ON
ait	Vuc	AVOIR
peint	Ge	PEINDRE
David	Nc	David
odieux	Ag	ODIEUX
à	S	À
son	Ds	SON
Roi	Nc	ROI
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
dans	S	DANS
Siselec	Nc	Siselec
plein	Ag	PLEIN
d'	S	DE
ardeur	Nc	ARDEUR
et	Cc	ET
de	S	DE
foi	Nc	FOI
;	Fw	;
Et	Vvc	Et
c'	Pd	CE
est	Vuc	ÊTRE
là	Rg	LÀ
qu'	Cs	QUE
il	Pp	IL
attend	Vvc	ATTENDRE
que	Cs	QUE
votre	Ds	VOTRE
ordre	Nc	ORDRE
l'	Pp	IL
appelle	Vvc	APPELER
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
lui	Pp	IL
permette	Vvc	PERMETTRE
encor	Nc	encor
de	S	DE
témoigner	Vvn	TÉMOIGNER
son	Ds	SON
zèle	Nc	ZÈLE
,	Fw	,
Et	Vvc	Et
de	S	DE
montrer	Vvn	MONTRER
enfin	Rg	ENFIN
qu'	Cs	QUE
en	S	EN
son	Ds	SON
adversité	Nc	ADVERSITÉ
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
est	Vuc	ÊTRE
fait	Ge	FAIRE
un	Dn	UN
trésor	Nc	TRÉSOR
de	S	DE
sa	Ds	SON
fidélité	Nc	FIDÉLITÉ
.	Fs	.
Vous	Pp	VOUS
qui	Pr	QUI
le	Pp	IL
combattez	Vvc	COMBATTRE
,	Fw	,
et	Cc	ET
dont	Pr	DONT
la	Da	LE
noire	Ag	NOIR
envie	Nc	ENVIE
S'	Vvc	S'
efforce	Ge	EFFORCER
de	S	DE
ternir	Vvn	TERNIR
le	Da	LE
lustre	Nc	LUSTRE
de	S	DE
sa	Ds	SON
vie	Nc	VIE
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
ne	Rp	NE
doutez	Vvc	DOUTER
point	Rg	POINT
que	Cs	QUE
de	Dn	UN
lâches	Ag	LÂCHE
desseins	Nc	DESSEIN
,	Fw	,
Arment	Vvc	ARMER
contre	S	CONTRE
son	Ds	SON
Roi	Nc	ROI
ses	Ds	SON
parricides	Nc	PARRICIDE
mains	Nc	MAIN
,	Fw	,
Si	Vvc	Si
l'	Da	LE
ayant	Ga	AVOIR
accusé	Ge	ACCUSER
vous	Pp	VOUS
le	Pp	IL
croyez	Vvc	CROIRE
rebelle	Nc	REBELLE
,	Fw	,
Demandez	Vvc	DEMANDER
avec	S	AVEC
moi	Pp	JE
que	Cs	QUE
son	Ds	SON
Roi	Nc	ROI
le	Pp	IL
rappelle	Vvc	RAPPELER
;	Fw	;
Demandez	Vvc	DEMANDER
son	Ds	SON
retour	Nc	RETOUR
,	Fw	,
feignez	Vvc	FEINDRE
de	S	DE
le	Pp	IL
presser	Vvn	PRESSER
,	Fw	,
Votre	Nc	Votre
honneur	Nc	HONNEUR
attaqué	Ge	ATTAQUER
semble	Vvc	SEMBLER
vous	Pp	VOUS
y	Pp	Y
forcer	Vvn	FORCER
,	Fw	,
Si	Vvc	Si
David	Nc	David
a	Vuc	AVOIR
failli	Ge	FAILLIR
,	Fw	,
si	Cs	SI
David	Nc	David
est	Vuc	ÊTRE
un	Dn	UN
traître	Nc	TRAÎTRE
,	Fw	,
Il	Vvc	Il
suivra	Vvc	SUIVRE
vos	Ds	VOTRE
désirs	Nc	DÉSIR
,	Fw	,
il	Pp	IL
n'	Rp	NE
osera	Vvc	OSER
paraître	Vvn	PARAÎTRE
;	Fw	;
Alors	Nc	Alors
votre	Ds	VOTRE
vertu	Nc	VERTU
luira	Vvc	LUIRE
pompeusement	Rg	POMPEUSEMENT
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
vous	Pp	VOUS
blâme	Vvc	BLÂMER
à	S	À
tort	Nc	TORT
,	Fw	,
vous	Pp	VOUS
louera	Vvc	LOUER|LOVER
justement	Rg	JUSTEMENT
.	Fs	.
Mais	Cc	MAIS
la	Da	LE
peur	Nc	PEUR
d'	S	DE
un	Dn	UN
succès	Nc	SUCCÈS
à	S	À
vos	Ds	VOTRE
désirs	Nc	DÉSIR
contraire	Ag	CONTRAIRE
,	Fw	,
Malgré	Vvc	Malgré
vos	Ds	VOTRE
passions	Nc	PASSION
vous	Pp	VOUS
oblige	Vvc	OBLIGER
à	S	À
vous	Pp	VOUS
taire	Vvn	TAIRE
;	Fw	;
Vous	Nc	Vous
craignez	Vvc	CRAINDRE
l'	Da	LE
innocence	Nc	INNOCENCE
,	Fw	,
et	Cc	ET
j'	Pp	JE
excuse	Vvc	EXCUSER
aujourd'hui	Rg	AUJOURD'HUI
Qu'	Vvc	Qu'
un	Dn	UN
Rival	Nc	RIVAL
de	S	DE
David	Nc	David
ne	Rp	NE
parle	Vvc	PARLER
pas	Rg	PAS
pour	S	POUR
lui	Pp	IL
.	Fs	.
Vous	Pp	VOUS
allez	Vvc	ALLER
trop	Rg	TROP
avant	Rg	AVANT
;	Fw	;
si	Cs	SI
Phalti	Vvc	Phalti
vous	Pp	VOUS
aspire	Vvc	ASPIRER
,	Fw	,
Sachez	Vvc	SAVOIR
que	Cs	QUE
cet	Dd	CE
espoir	Nc	ESPOIR
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
me	Pp	JE
déplaire	Vvn	DÉPLAIRE
,	Fw	,
Sachez	Vvc	SAVOIR
que	Cs	QUE
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
.	Fs	.
Mais	Cc	MAIS
David	Nc	David
s'	Pp	SE
est	Vuc	ÊTRE
soumis	Ge	SOUMETTRE
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
,	Fw	,
dites	Vvc	DIRE
-vous	Nc	-vous
,	Fw	,
parmi	S	PARMI
nos	Ds	NOTRE
ennemis	Nc	ENNEMI
,	Fw	,
Mais	Vvc	Mais
n'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
pas	Rg	PAS
assez	Rg	ASSEZ
qu'	Cs	QUE
il	Pp	IL
ait	Vuc	AVOIR
servi	Ge	SERVIR
ce	Dd	CE
Prince	Ag	Prince
Qui	Nc	Qui
désole	Vvc	DÉSOLER
aujourd'hui	Rg	AUJOURD'HUI
cette	Dd	CE
triste	Ag	TRISTE
Province	Nc	PROVINCE
?	Fs	?
Mais	Cc	MAIS
qui	Pr	QUI
le	Pp	IL
contraignit	Vvc	CONTRAINDRE
de	S	DE
sortir	Vvn	SORTIR
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
?	Fs	?
Quelle	Dt	QUEL
juste	Ag	JUSTE
raison	Nc	RAISON
l'	Pp	IL
enleva	Vvc	ENLEVER
de	S	DE
mes	Ds	MON
yeux	Nc	OEIL|YEUX
?	Fs	?
Était	Nc	Était
-ce	Vvc	-ce
le	Da	LE
dessein	Nc	DESSEIN
de	S	DE
défendre	Vvn	DÉFENDRE
sa	Ds	SON
vie	Nc	VIE
?	Fs	?
Ma	Ds	MON
grâce	Nc	GRÂCE
l'	Pp	IL
assurait	Vvc	ASSURER
même	Rg	MÊME
contre	S	CONTRE
l'	Da	LE
envie	Nc	ENVIE
.	Fs	.
Était	Nc	Était
-ce	Vvc	-ce
le	Da	LE
dessein	Nc	DESSEIN
de	S	DE
se	Pp	IL
voir	Vvn	VOIR
dans	S	DANS
l'	Da	LE
honneur	Nc	HONNEUR
?	Fs	?
L'	Da	LE
honneur	Nc	HONNEUR
faisait	Vvc	FAIRE
ici	Rg	ICI
son	Ds	SON
souverain	Ag	SOUVERAIN
bonheur	Nc	BONHEUR
.	Fs	.
Il	Pp	IL
ne	Rp	NE
choisit	Vvc	CHOISIR
pas	Rg	PAS
cette	Dd	CE
fuite	Nc	FUITE
insensée	Ag	INSENSÉ
Pour	Nc	POUR
assurer	Vvn	ASSURER
sa	Ds	SON
vie	Nc	VIE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
menacée	Ge	MENACER
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
s'	Pp	SE
enfuit	Vvc	ENFUIR
donc	Rg	DONC
pas	Rg	PAS
chez	S	CHEZ
un	Dn	UN
Prince	Nc	PRINCE
odieux	Ag	ODIEUX
Pour	Nc	POUR
assouvir	Vvn	ASSOUVIR
d'	S	DE
honneurs	Nc	HONNEUR
son	Ds	SON
coeur	Nc	CUR
ambitieux	Ag	AMBITIEUX
,	Fw	,
Que	Vvc	Que
montrait	Vvc	MONTRER
donc	Rg	DONC
alors	Rg	ALORS
sa	Ds	SON
fuite	Nc	FUITE
volontaire	Ag	VOLONTAIRE
?	Fs	?
Sinon	Cs	SINON
qu'	Cs	QUE
il	Pp	IL
commençait	Vvc	COMMENCER
d'	S	DE
être	Vun	ÊTRE
notre	Ds	NOTRE
adversaire	Nc	ADVERSAIRE
,	Fw	,
Que	Vvc	Que
son	Ds	SON
coeur	Nc	CUR
orgueilleux	Ag	ORGUEILLEUX
se	Pp	IL
lassait	Vvc	LACER|LASSER
d'	S	DE
obéir	Vvn	OBÉIR
,	Fw	,
Que	Vvc	Que
qui	Pr	QUI
fuit	Vvc	FUIR
de	S	DE
son	Ds	SON
Roi	Nc	ROI
commence	Vvc	COMMENCER
à	S	À
le	Pp	IL
trahir	Vvn	TRAHIR
.	Fs	.
Quand	Cs	QUAND
même	Pi	MÊME
il	Pp	IL
aurait	Vuc	AVOIR
vu	Ge	VOIR
d'	S	DE
une	Dn	UN
affreuse	Ag	AFFREUX
disgrâce	Nc	DISGRÂCE
,	Fw	,
Succéder	Vvn	Succéder
les	Da	LE
effets	Nc	EFFET
au	S+Da	À+LE
bruit	Nc	BRUIT
de	S	DE
la	Da	LE
menace	Nc	MENACE
,	Fw	,
Même	Vvc	Même
dans	S	DANS
ce	Dd	CE
malheur	Nc	MALHEUR
lui	Pp	IL
serait-il	Vvc	serait-il
permis	Ge	PERMETTRE
D'	Ag	D'
aller	Vvn	ALLER
chercher	Vvn	CHERCHER
un	Dn	UN
port	Nc	PORT
parmi	S	PARMI
mes	Ds	MON
ennemis	Nc	ENNEMI
?	Fs	?
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
il	Pp	IL
doit	Vvc	DEVOIR
plutôt	Rg	PLUTÔT
attendre	Vvn	ATTENDRE
la	Da	LE
tempête	Nc	TEMPÊTE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
autre	Pi	AUTRE
part	Nc	PART
en	S	EN
garantir	Vvn	GARANTIR
sa	Ds	SON
tête	Nc	TÊTE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
aime	Vvc	AIMER
son	Ds	SON
devoir	Nc	DEVOIR
,	Fw	,
s'	Cs	SI
il	Pp	IL
le	Pp	IL
sait	Vvc	SAVOIR
respecter	Vvn	RESPECTER
,	Fw	,
Il	Vvc	Il
périra	Vvc	PÉRIR
plutôt	Rg	PLUTÔT
que	Cs	QUE
d'	S	DE
en	Pp	EN
faire	Vvn	FAIRE
douter	Vvn	DOUTER
.	Fs	.
Si	Cs	SI
ce	Pd	CE
sont	Vuc	ÊTRE
là	Rg	LÀ
des	Dn	UN
maux	Nc	MAL
dont	Pr	DONT
il	Pp	IL
souille	Vvc	SOUILLER
sa	Ds	SON
vie	Nc	VIE
,	Fw	,
En	Vvc	En
doit	Vvc	DEVOIR
-on	Nc	-on
accuser	Vvn	ACCUSER
ma	Ds	MON
haine	Nc	HAINE
ou	Cc	OU
mon	Ds	MON
envie	Nc	ENVIE
?	Fs	?
Mais	Cc	MAIS
je	Pp	JE
veux	Vvc	VOULOIR
qu'	Cs	QUE
il	Pp	IL
nous	Pp	NOUS
offre	Vvc	OFFRIR
et	Cc	ET
son	Ds	SON
sang	Nc	SANG
et	Cc	ET
ses	Ds	SON
jours	Nc	JOUR|JOURS
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
doive	Vvc	DEVOIR
même	Rg	MÊME
accepter	Vvn	ACCEPTER
son	Ds	SON
secours	Nc	SECOURS
,	Fw	,
Je	Vvc	Je
veux	Vvc	VOULOIR
qu'	Cs	QUE
il	Pp	IL
donne	Vvc	DONNER
au	S+Da	À+LE
Roi	Nc	ROI
le	Da	LE
plus	Rg	PLUS
grand	Ag	GRAND
témoignage	Nc	TÉMOIGNAGE
Qui	Ag	Qui
puisse	Vvc	POUVOIR
signaler	Vvn	SIGNALER
un	Dn	UN
fidèle	Ag	FIDÈLE
courage	Nc	COURAGE
,	Fw	,
Semble-t-il	Vvc	Semble-t-il
désormais	Rg	DÉSORMAIS
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
doive	Vvc	DEVOIR
écouter	Vvn	ÉCOUTER
Une	Vvc	Une
infidélité	Nc	INFIDÉLITÉ
dont	Pr	DONT
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
douter	Vvn	DOUTER
?	Fs	?
Qu'	Cs	QUE
en	Pp	EN
peut	Vvc	POUVOIR
enfin	Rg	ENFIN
juger	Vvn	JUGER
un	Dn	UN
Prince	Nc	PRINCE
magnanime	Ag	MAGNANIME
,	Fw	,
Si	Vvc	Si
donner	Vvn	DONNER
des	Dn	UN
soupçons	Nc	SOUPÇON
c'	Pd	CE
est	Vuc	ÊTRE
commettre	Vvn	COMMETTRE
le	Da	LE
crime	Nc	CRIME
?	Fs	?
Ah	I	AH
Sire	Ag	Sire
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
.	Fs	.
Oui	Rg	OUI
Sire	Vvc	Sire
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
David	Nc	David
est	Vuc	ÊTRE
criminel	Ag	CRIMINEL
si	Cs	SI
vous	Pp	VOUS
le	Pp	IL
haïssez	Vvc	HAÏR
.	Fs	.
Ô	Vvc	Ô
trop	Rg	TROP
heureux	Ag	HEUREUX
Phalti	Vvc	Phalti
,	Fw	,
triomphez	Vvc	TRIOMPHER
à	S	À
cette	Dd	CE
heure	Nc	HEURE|HURE
,	Fw	,
Tout	Vvc	Tout
le	Da	LE
bien	Nc	BIEN
est	Vuc	ÊTRE
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
tout	Di	TOUT
le	Da	LE
mal	Nc	MAL
me	Pp	JE
demeure	Vvc	DEMEURER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
triomphe	Vvc	TRIOMPHER
point	Rg	POINT
des	Dn	UN
misères	Nc	MISÈRE
d'	S	DE
autrui	Pi	AUTRUI
,	Fw	,
Et	Vvc	Et
le	Da	LE
sort	Nc	SORT
de	S	DE
David	Nc	David
me	Pp	JE
touche	Vvc	TOUCHER
autant	Rg	AUTANT
que	Cs	QUE
lui	Pp	IL
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
digne	Ag	DIGNE
de	S	DE
mort	Nc	MORT
,	Fw	,
si	Cs	SI
le	Da	LE
Roi	Nc	ROI
veut	Vvc	VOULOIR
vous	Pp	VOUS
croire	Vvn	CROIRE
.	Fs	.
Ses	Ds	SON
seules	Ag	SEUL
actions	Nc	ACTION
font	Vvc	FAIRE
juger	Vvn	JUGER
de	S	DE
sa	Ds	SON
gloire	Nc	GLOIRE
.	Fs	.
Ses	Ds	SON
seules	Ag	SEUL
actions	Nc	ACTION
toutes	Di	TOUT
pleines	Ag	PLEIN
d'	S	DE
éclat	Nc	ÉCLAT
Vous	Nc	Vous
font	Vvc	FAIRE
craindre	Vvn	CRAINDRE
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
et	Cc	ET
non	Rg	NON
point	Rg	POINT
pour	S	POUR
l'	Da	LE
État	Nc	État
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
de	S	DE
son	Ds	SON
pays	Nc	PAYS
est	Vuc	ÊTRE
le	Da	LE
feu	Nc	FEU
qui	Pr	QUI
l'	Pp	IL
allume	Vvc	ALLUMER
,	Fw	,
Bien	Vvc	Bien
servir	Vvn	SERVIR
est	Vuc	ÊTRE
sa	Ds	SON
gloire	Nc	GLOIRE
,	Fw	,
et	Cc	ET
vaincre	Vvn	VAINCRE
est	Vuc	ÊTRE
sa	Ds	SON
coutume	Nc	COUTUME
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
perdre	Vvn	PERDRE
le	Da	LE
respect	Nc	RESPECT
.	Fs	.
Oui	Rg	OUI
Sire	Vvc	Sire
,	Fw	,
je	Pp	JE
le	Pp	IL
perds	Vvc	PERDRE
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
perdant	Nc	PERDANT
ainsi	Rg	AINSI
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
sers	Vvc	SERVIR
,	Fw	,
Puisque	Nc	Puisque
je	Pp	JE
vous	Pp	VOUS
découvre	Vvc	DÉCOUVRIR
un	Dn	UN
secours	Nc	SECOURS
nécessaire	Ag	NÉCESSAIRE
,	Fw	,
Et	Vvc	Et
d'autant	Ag	d'autant
plus	Rg	PLUS
certain	Ag	CERTAIN
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
fut	Vuc	ÊTRE
salutaire	Ag	SALUTAIRE
.	Fs	.
En	S	EN
David	Nc	David
un	Dn	UN
secours	Nc	SECOURS
!	Fs	!
Qu'	Cs	QUE
a-t-il	V	AVOIR
fait	Vvc	FAIRE
de	S	DE
si	Rg	SI
grand	Ag	GRAND
Qui	Nc	Qui
ne	Rp	NE
soit	Vuc	ÊTRE
du	Dp	DU
