/	Vvc	/
paru	Ge	PARAÎTRE
surpris	Ge	SURPRENDRE
à	S	À
votre	Ds	VOTRE
aspect	Nc	ASPECT
,	Fw	,
Et	Vvc	Et
si	Cs	SI
quelques	Di	QUELQUE
moments	Nc	MOMENT
j'	Pp	JE
ai	Vuc	AVOIR
gardé	Ge	GARDER
le	Da	LE
silence	Nc	SILENCE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
accusez	Nc	ACCUSÉ
-en	Vvc	-en
votre	Ds	VOTRE
auguste	Ag	AUGUSTE
présence	Nc	PRÉSENCE
;	Fw	;
On	Vvc	On
ne	Rp	NE
peut	Vvc	POUVOIR
regarder	Vvn	REGARDER
sans	S	SANS
admiration	Nc	ADMIRATION
L'	Vvc	L'
éclat	Nc	ÉCLAT
,	Fw	,
la	Da	LE
majesté	Nc	MAJESTÉ
du	S+Da	DE+LE
fameux	Ag	FAMEUX
Scipion	Nc	Scipion
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
étonnement	Nc	ÉTONNEMENT
est	Vuc	ÊTRE
qu'	Rg	QUE
en	S	EN
un	Dn	UN
si	Rg	SI
jeune	Ag	JEUNE
âge	Nc	ÂGE
,	Fw	,
Vous	Nc	Vous
ayez	Vuc	AVOIR
fait	Ge	FAIRE
trembler	Vvn	TREMBLER
Annibal	Nc	Annibal
pour	S	POUR
Carthage	Nc	Carthage
:	Fw	:
Il	Pp	IL
s'	Pp	SE
assied	Vvc	ASSEOIR
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
l'	Pp	IL
avoue	Vvc	AVOUER
,	Fw	,
apprenant	Ga	APPRENDRE
vos	Ds	VOTRE
exploits	Nc	EXPLOIT
Pour	Ag	Pour
elle	Pp	IL
j'	Pp	JE
ai	Vuc	AVOIR
pâli	Ge	PÂLIR
pour	S	POUR
la	Da	LE
première	Ag	PREMIER
fois	Nc	FOI|FOIS
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
quitté	Ge	QUITTER
l'	Da	LE
Italie	Nc	Italie
encor	Nc	encor
toute	Rg	TOUTE
fumante	Ga	FUMER
,	Fw	,
Et	Vvc	Et
dont	Pr	DONT
pendant	S	PENDANT
seize	Nc	SEIZE
ans	Nc	AN
mon	Ds	MON
nom	Nc	NOM
fut	Vuc	ÊTRE
l'	Da	LE
épouvante	Nc	ÉPOUVANTE
;	Fw	;
J'	Vvc	J'
avais	Vuc	AVOIR
compté	Ge	COMPTER
pour	S	POUR
peu	Rg	PEU
tant	Rg	TANT
de	S	DE
fiers	Ag	FIER
généraux	Nc	GÉNÉRAL
Qui	Ag	Qui
furent	Vuc	ÊTRE
si	Rg	SI
longtemps	Rg	LONGTEMPS
mes	Ds	MON
trop	Rg	TROP
faibles	Ag	FAIBLE
rivaux	Nc	RIVAL
,	Fw	,
Et	Vvc	Et
les	Da	LE
jours	Nc	JOUR|JOURS
de	S	DE
Trebie	Nc	Trebie
,	Fw	,
et	Cc	ET
ceux	Pd	CELUI
de	S	DE
Thrasymene	Nc	Thrasymene
,	Fw	,
Qui	Vvc	Qui
me	Pp	JE
firent	Vvc	FAIRE
raison	Nc	RAISON
de	S	DE
la	Da	LE
fierté	Nc	FIERTÉ
Romaine	Ag	ROMAIN
,	Fw	,
M'	Vvc	M'
avaient	Vuc	AVOIR
accoutumé	Ge	ACCOUTUMER
d'	S	DE
en	Pp	EN
être	Vun	ÊTRE
le	Da	LE
vainqueur	Nc	VAINQUEUR
;	Fw	;
Tant	Vvc	Tant
de	S	DE
prospérités	Nc	PROSPÉRITÉ
devaient	Vvc	DEVOIR
m'	Pp	JE
enfler	Vvn	ENFLER
le	Da	LE
coeur	Nc	CUR
,	Fw	,
Mais	Vvc	Mais
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
vous	Pp	VOUS
venez	Vvc	VENIR
d'	S	DE
un	Dn	UN
courage	Nc	COURAGE
héroïque	Ag	HÉROÏQUE
Délivrer	Nc	Délivrer
l'	Da	LE
Italie	Nc	Italie
en	S	EN
attaquant	Ga	ATTAQUER
l'	Da	LE
Afrique	Nc	Afrique
,	Fw	,
Sans	Vvc	Sans
m'	Pp	JE
avoir	Vun	AVOIR
combattu	Ge	COMBATTRE
je	Pp	JE
vois	Vvc	ALLER|VOIR
avec	S	AVEC
regret	Nc	REGRET
Que	Vvc	Que
votre	Ds	VOTRE
bras	Nc	BRAS
détruit	Vvc	DÉTRUIRE
ce	Pd	CE
que	Pr	QUE
le	Da	LE
mien	Ps	MIEN
a	Vuc	AVOIR
fait	Ge	FAIRE
:	Fw	:
Mon	Ds	MON
retour	Nc	RETOUR
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
est	Vuc	ÊTRE
votre	Ds	VOTRE
grand	Ag	GRAND
ouvrage	Nc	OUVRAGE
,	Fw	,
Vous	Nc	Vous
avez	Vuc	AVOIR
sauvé	Ge	SAUVER
Rome	Vvc	Rome
allant	Ag	ALLANT
droit	Nc	DROIT
à	S	À
Carthage	Nc	Carthage
,	Fw	,
Et	Vvc	Et
pour	S	POUR
elle	Pp	IL
aujourd'hui	Rg	AUJOURD'HUI
par	S	PAR
de	Dn	UN
justes	Ag	JUSTE
projets	Nc	PROJET
Vous	Nc	Vous
voyez	Vvc	VOIR
Annibal	Ag	Annibal
vous	Pp	VOUS
demander	Vvn	DEMANDER
la	Da	LE
paix	Nc	PAIX
.	Fs	.
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
attendais	Vvc	ATTENDRE
pas	Rg	PAS
qu'	Cs	QUE
un	Dn	UN
si	Rg	SI
grand	Ag	GRAND
Capitaine	Nc	CAPITAINE
Vînt	Vvc	Vînt
ici	Rg	ICI
désarmé	Ge	DÉSARMER
de	S	DE
colère	Nc	COLÈRE
et	Cc	ET
de	S	DE
haine	Nc	HAINE
,	Fw	,
Qu'	Vvc	Qu'
Annibal	Ag	Annibal
si	Rg	SI
longtemps	Rg	LONGTEMPS
couronné	Ge	COURONNER
de	S	DE
lauriers	Nc	LAURIER
,	Fw	,
Le	Vvc	Le
modèle	Nc	MODÈLE
et	Cc	ET
l'	Da	LE
effroi	Nc	EFFROI
des	S+Da	DE+LE|DE+LES
plus	Rg	PLUS
fameux	Ag	FAMEUX
guerriers	Nc	GUERRIER
,	Fw	,
Nourri	Ge	NOURRIR
presque	Rg	PRESQUE
toujours	Rg	TOUJOURS
au	S+Da	À+LE
sein	Nc	SEIN
de	S	DE
la	Da	LE
victoire	Nc	VICTOIRE
,	Fw	,
Pût	Vvc	Pût
ralentir	Vvn	RALENTIR
en	S	EN
lui	Pp	IL
le	Da	LE
désir	Nc	DÉSIR
de	S	DE
la	Da	LE
gloire	Nc	GLOIRE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
un	Dn	UN
héros	Nc	HÉROS
illustre	Ag	ILLUSTRE
après	S	APRÈS
tant	Rg	TANT
de	S	DE
hauts	Ag	HAUT
faits	Nc	FAIT
Pût	Vvc	Pût
jamais	Rg	JAMAIS
se	Pp	IL
résoudre	Vvn	RÉSOUDRE
à	S	À
demander	Vvn	DEMANDER
la	Da	LE
paix	Nc	PAIX
.	Fs	.
Je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
,	Fw	,
je	Pp	JE
le	Pp	IL
dois	Vvc	DEVOIR
:	Fw	:
la	Da	LE
fortune	Nc	FORTUNE
éclatante	Ga	ÉCLATER
Qui	Vvc	Qui
fut	Vuc	ÊTRE
assez	Rg	ASSEZ
longtemps	Rg	LONGTEMPS
pour	S	POUR
moi	Pp	JE
ferme	Vvc	FERMER
et	Cc	ET
constante	Ag	CONSTANT
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
a	Vuc	AVOIR
point	Rg	POINT
ébloui	Ge	ÉBLOUIR
;	Fw	;
ses	Ds	SON
inégalités	Nc	INÉGALITÉ
M'	Ag	M'
ont	Vuc	AVOIR
fait	Ge	FAIRE
voir	Vvn	VOIR
quelquefois	Rg	QUELQUEFOIS
ses	Ds	SON
infidélités	Nc	INFIDÉLITÉ
,	Fw	,
Et	Vvc	Et
bien	Rg	BIEN
qu'	Cs	QUE
elle	Pp	IL
ait	Vuc	AVOIR
paru	Ge	PARAÎTRE
s'	Pp	SE
attacher	Vvn	ATTACHER
à	S	À
mes	Ds	MON
traces	Nc	TRACE|TRACÉ
,	Fw	,
Ses	Vvc	Ses
faveurs	Nc	FAVEUR
m'	Pp	JE
ont	Vuc	AVOIR
instruit	Ge	INSTRUIRE
bien	Rg	BIEN
moins	Rg	MOINS
que	Cs	QUE
ses	Ds	SON
disgrâces	Nc	DISGRÂCE
.	Fs	.
Pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
crains	Vvc	CRAINDRE
qu'	Cs	QUE
un	Dn	UN
éternel	Ag	ÉTERNEL
bonheur	Nc	BONHEUR
Du	Vvc	Du
dessein	Nc	DESSEIN
de	S	DE
la	Da	LE
paix	Nc	PAIX
n'	Rp	NE
éloigne	Vvc	ÉLOIGNER
votre	Ds	VOTRE
coeur	Nc	CUR
,	Fw	,
Jusqu'	Vvc	Jusqu'
ici	Rg	ICI
la	Da	LE
fortune	Nc	FORTUNE
à	S	À
vos	Ds	VOTRE
voeux	Nc	VU
fut	Vuc	ÊTRE
fidèle	Ag	FIDÈLE
,	Fw	,
Vous	Nc	Vous
n'	Rp	NE
avez	Vuc	AVOIR
point	Rg	POINT
encore	Rg	ENCORE
été	Ge	ÊTRE
trompé	Ge	TROMPER
par	S	PAR
elle	Pp	IL
,	Fw	,
Commandant	Ga	COMMANDER
dans	S	DANS
un	Dn	UN
âge	Nc	ÂGE
où	Pr	OÙ
l'	Pp	IL
on	Pp	ON
doit	Vvc	DEVOIR
obéir	Vvn	OBÉIR
,	Fw	,
Mille	Nc	MILLE
et	Cc	ET
mille	Nc	MILLE
succès	Nc	SUCCÈS
ont	Vuc	AVOIR
dû	Ge	DEVOIR
vous	Pp	VOUS
éblouir	Vvn	ÉBLOUIR
?	Fs	?
La	Da	LE
vertu	Nc	VERTU
,	Fw	,
la	Da	LE
valeur	Nc	VALEUR
vous	Pp	VOUS
fut	Vuc	ÊTRE
héréditaire	Ag	HÉRÉDITAIRE
,	Fw	,
Vous	Nc	Vous
vengeâtes	Vvc	VENGER
d'abord	Nc	d'abord
votre	Ds	VOTRE
oncle	Nc	ONCLE
et	Cc	ET
votre	Ds	VOTRE
père	Nc	PÈRE
,	Fw	,
(	Fw	(
Illustres	Vvc	ILLUSTRER
monuments	Nc	MONUMENT
de	S	DE
votre	Ds	VOTRE
piété	Nc	PIÉTÉ
)	Fw	)
Cette	Vvc	Cette
même	Ag	MÊME
valeur	Nc	VALEUR
avec	S	AVEC
rapidité	Nc	RAPIDITÉ
Arracha	Vvc	ARRACHER
de	S	DE
nos	Ds	NOTRE
mains	Nc	MAIN
,	Fw	,
reconquit	Vvc	RECONQUÉRIR
les	Da	LE
Espagnes	Nc	Espagnes
,	Fw	,
L'	Vvc	L'
Afrique	Ag	AFFRIQUÉ
à	S	À
votre	Ds	VOTRE
bras	Nc	BRAS
a	Vuc	AVOIR
coûté	Ge	COÛTER
deux	Nc	DEUX
campagnes	Nc	CAMPAGNE
,	Fw	,
Je	Vvc	Je
viens	Vvc	VENIR
d'	S	DE
y	Pp	Y
voir	Vvn	VOIR
périr	Vvn	PÉRIR
deux	Nc	DEUX
frères	Ag	FRÈRE
généreux	Ag	GÉNÉREUX
,	Fw	,
Qui	Vvc	Qui
rehaussent	Vvc	REHAUSSER|RÉHAUSSER
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
vos	Ds	VOTRE
exploits	Nc	EXPLOIT
heureux	Ag	HEUREUX
:	Fw	:
Vous	Pp	VOUS
avez	Vuc	AVOIR
de	S	DE
Syphax	Nc	Syphax
conquis	Vvc	CONQUÉRIR
le	Da	LE
vaste	Ag	VASTE
Empire	Nc	EMPIRE
,	Fw	,
L'	Vvc	L'
univers	Nc	UNIVERS
étonné	Ge	ÉTONNER
vous	Pp	VOUS
craint	Vvc	CRAINDRE
et	Cc	ET
vous	Pp	VOUS
admire	Vvc	ADMIRER
,	Fw	,
Mais	Vvc	Mais
dans	S	DANS
ce	Dd	CE
haut	Ag	HAUT
degré	Nc	DEGRÉ
de	S	DE
gloire	Nc	GLOIRE
et	Cc	ET
de	S	DE
splendeur	Nc	SPLENDEUR
Scipion	Nc	Scipion
,	Fw	,
redoutez	Vvc	REDOUTER
votre	Ds	VOTRE
propre	Ag	PROPRE
grandeur	Nc	GRANDEUR
,	Fw	,
La	Vvc	La
fortune	Nc	FORTUNE
est	Vuc	ÊTRE
volage	Ag	VOLAGE
,	Fw	,
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
qu'	Rg	QUE
un	Dn	UN
caprice	Nc	CAPRICE
,	Fw	,
Un	Vvc	Un
seul	Ag	SEUL
jour	Nc	JOUR
,	Fw	,
un	Dn	UN
instant	Nc	INSTANT
nous	Pp	NOUS
mène	Vvc	MENER
au	S+Da	À+LE
précipice	Nc	PRÉCIPICE
,	Fw	,
Le	Vvc	Le
sort	Nc	SORT
de	S	DE
Regulus	Nc	Regulus
effraya	Vvc	EFFRAYER
l'	Da	LE
univers	Nc	UNIVERS
,	Fw	,
Du	Vvc	Du
plus	Rg	PLUS
haut	Ag	HAUT
point	Rg	POINT
de	S	DE
gloire	Nc	GLOIRE
il	Pp	IL
tomba	Vvc	TOMBER
dans	S	DANS
nos	Ds	NOTRE
fers	Nc	FER|FERS
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
eût	Vuc	AVOIR
pas	Rg	PAS
éprouvé	Ge	ÉPROUVER
tant	Rg	TANT
d'	S	DE
affreuses	Ag	AFFREUX
misères	Nc	MISÈRE
S'	Vvc	S'
il	Pp	IL
eût	Vuc	AVOIR
donné	Ge	DONNER
la	Da	LE
paix	Nc	PAIX
que	Pr	QUE
demandaient	Vvc	DEMANDER
nos	Ds	NOTRE
pères	Nc	PÈRE
:	Fw	:
Le	Da	LE
sort	Nc	SORT
d'	S	DE
une	Dn	UN
bataille	Nc	BATAILLE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
incertain	Ag	INCERTAIN
,	Fw	,
Mais	Vvc	Mais
celui	Pd	CELUI
de	S	DE
la	Da	LE
paix	Nc	PAIX
est	Vuc	ÊTRE
tout	Pi	TOUT
en	S	EN
votre	Ds	VOTRE
main	Nc	MAIN
,	Fw	,
Pour	Ag	Pour
Scipion	Nc	Scipion
,	Fw	,
pour	S	POUR
Rome	Nc	Rome
étant	Ga	ÊTRE
pleine	Ag	PLEIN
de	S	DE
gloire	Nc	GLOIRE
,	Fw	,
Elle	Vvc	Elle
aura	Vuc	AVOIR
plus	Rg	PLUS
d'	S	DE
éclat	Nc	ÉCLAT
pour	S	POUR
vous	Pp	VOUS
qu'	Cs	QUE
une	Dn	UN
victoire	Nc	VICTOIRE
:	Fw	:
Pour	S	POUR
Carthage	Nc	Carthage
,	Fw	,
j'	Pp	JE
avoue	Vvc	AVOUER
avec	S	AVEC
sincérité	Nc	SINCÉRITÉ
Qu'	Vvc	Qu'
elle	Pp	IL
aura	Vuc	AVOIR
moins	Rg	MOINS
d'	S	DE
honneur	Nc	HONNEUR
et	Cc	ET
plus	Rg	PLUS
d'	S	DE
utilité	Nc	UTILITÉ
:	Fw	:
Mais	Cc	MAIS
j'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
encor	Nc	encor
pour	S	POUR
la	Da	LE
cause	Nc	CAUSE
commune	Ag	COMMUN
Suivre	Vvc	Suivre
ici	Rg	ICI
la	Da	LE
raison	Nc	RAISON
que	Cs	QUE
l'	Da	LE
aveugle	Ag	AVEUGLE
fortune	Nc	FORTUNE
;	Fw	;
Souffrez	Vvc	SOUFFRIR
donc	Rg	DONC
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
vienne	Vvc	VENIR
aux	S+Da	À+LES
termes	Nc	TERME
d'	S	DE
un	Dn	UN
accord	Nc	ACCORD
,	Fw	,
Dont	Vvc	Dont
les	Da	LE
conditions	Nc	CONDITION
régleront	Vvc	RÉGLER
notre	Ds	NOTRE
sort	Nc	SORT
,	Fw	,
Et	Vvc	Et
si	Cs	SI
nous	Pp	NOUS
vous	Pp	VOUS
cédons	Vvc	CÉDER
tous	Di	TOUT
nos	Ds	NOTRE
droits	Nc	DROIT|DROITS
sur	S	SUR
l'	Da	LE
Espagne	Nc	Espagne
,	Fw	,
Vous	Nc	Vous
quittant	Ga	QUITTER
la	Pp	IL
Sicile	Vvc	Sicile
ainsi	Rg	AINSI
que	Cs	QUE
la	Pp	IL
Sardaigne	Vvc	Sardaigne
,	Fw	,
Si	Vvc	Si
nous	Pp	NOUS
abandonnons	Vvc	ABANDONNER
tant	Rg	TANT
de	S	DE
pays	Nc	PAYS
conquis	Vvc	CONQUÉRIR
,	Fw	,
Qui	Vvc	Qui
furent	Vuc	ÊTRE
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
et	Cc	ET
la	Da	LE
cause	Nc	CAUSE
,	Fw	,
et	Cc	ET
le	Da	LE
prix	Nc	PRIX
,	Fw	,
Si	Vvc	Si
nous	Pp	NOUS
nous	Pp	NOUS
resserrons	Vvc	RESSERRER
en	S	EN
d'	Dn	UN
étroites	Ag	ÉTROIT
limites	Nc	LIMITE
,	Fw	,
Qui	Vvc	Qui
par	S	PAR
l'	Da	LE
ordre	Nc	ORDRE
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
nous	Pp	NOUS
vont	Vvc	ALLER
être	Vun	ÊTRE
prescrites	Ge	PRESCRIRE
,	Fw	,
Pourrons-nous	Vvc	Pourrons-nous
à	S	À
la	Da	LE
fin	Nc	FIN
obtenir	Vvn	OBTENIR
une	Dn	UN
paix	Nc	PAIX
Qui	Ag	Qui
va	Vvc	ALLER
presque	Rg	PRESQUE
nous	Pp	NOUS
mettre	Vvn	METTRE
au	S+Da	À+LE
rang	Nc	RANG
de	S	DE
vos	Ds	VOTRE
sujets	Nc	SUJET
?	Fs	?
Mais	Cc	MAIS
je	Pp	JE
lis	Vvc	LIRE
dans	S	DANS
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
qu'	Cs	QUE
après	S	APRÈS
tant	Rg	TANT
de	S	DE
batailles	Nc	BATAILLE
Vous	Nc	Vous
voulez	Vvc	VOULOIR
de	S	DE
Carthage	Nc	Carthage
attaquer	Vvn	ATTAQUER
les	Da	LE
murailles	Nc	MURAILLE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
là	Rg	LÀ
votre	Ds	VOTRE
dessein	Nc	DESSEIN
,	Fw	,
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
,	Fw	,
et	Cc	ET
je	Pp	JE
viens	Vvc	VENIR
Ménager	Vvn	Ménager
un	Dn	UN
accord	Nc	ACCORD
pour	S	POUR
mes	Ds	MON
concitoyens	Nc	CONCITOYEN
;	Fw	;
Jusqu'	Vvc	Jusqu'
à	S	À
vous	Pp	VOUS
en	S	EN
prier	Vvn	PRIER
je	Pp	JE
fléchis	Vvc	FLÉCHIR
mon	Ds	MON
courage	Nc	COURAGE
,	Fw	,
Mais	Vvc	Mais
j'	Pp	JE
immole	Vvc	IMMOLER
ma	Ds	MON
gloire	Nc	GLOIRE
au	S+Da	À+LE
salut	Nc	SALUT
de	S	DE
Carthage	Nc	Carthage
,	Fw	,
Et	Vvc	Et
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
faire	Vvn	FAIRE
plus	Rg	PLUS
pour	S	POUR
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
mon	Ds	MON
nom	Nc	NOM
Que	Vvc	Que
si	Cs	SI
j'	Pp	JE
avais	Vuc	AVOIR
soumis	Ge	SOUMETTRE
et	Cc	ET
Rome	Vvc	Rome
,	Fw	,
et	Cc	ET
Scipion	Nc	Scipion
.	Fs	.
Souffrez	Vvc	SOUFFRIR
que	Cs	QUE
je	Pp	JE
démêle	Vvc	DÉMÊLER
avant	S	AVANT
que	Cs	QUE
de	S	DE
répondre	Vvn	RÉPONDRE
De	Vvc	De
pressants	Ag	PRESSANT
intérêts	Nc	INTÉRÊT
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
doit	Vvc	DEVOIR
pas	Rg	PAS
confondre	Vvn	CONFONDRE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
dois	Vvc	DEVOIR
balancer	Vvn	BALANCER
avec	S	AVEC
un	Dn	UN
soin	Nc	SOIN
égal	Ag	ÉGAL
Le	Vvc	Le
mien	Ag	MIEN
,	Fw	,
celui	Pd	CELUI
de	S	DE
Rome	Nc	Rome
,	Fw	,
et	Cc	ET
celui	Pd	CELUI
d'	S	DE
Annibal	Nc	Annibal
;	Fw	;
Pour	Nc	POUR
le	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
souffrirais	Vvc	SOUFFRIR
sans	S	SANS
peine	Nc	PEINE
Que	Ag	Que
Rome	Vvc	Rome
par	S	PAR
la	Da	LE
paix	Nc	PAIX
pût	Vvc	POUVOIR
éteindre	Vvn	ÉTEINDRE
sa	Ds	SON
haine	Nc	HAINE
;	Fw	;
Je	Vvc	Je
connais	Vvc	CONNAÎTRE
vos	Ds	VOTRE
vertus	Nc	VERTU
,	Fw	,
j'	Pp	JE
admire	Vvc	ADMIRER
vos	Ds	VOTRE
exploits	Nc	EXPLOIT
,	Fw	,
Mais	Vvc	Mais
pour	S	POUR
ma	Ds	MON
gloire	Nc	GLOIRE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vous	Pp	VOUS
combattre	Vvn	COMBATTRE
une	Dn	UN
fois	Nc	FOI|FOIS
:	Fw	:
Si	Cs	SI
Fabius	Nc	Fabius
acquit	Vvc	ACQUÉRIR
une	Dn	UN
immortelle	Ag	IMMORTEL
gloire	Nc	GLOIRE
D'	Ag	D'
éviter	Vvn	ÉVITER
Annibal	Ag	Annibal
,	Fw	,
et	Cc	ET
de	S	DE
fuir	Vvn	FUIR
la	Da	LE
victoire	Nc	VICTOIRE
,	Fw	,
Si	Vvc	Si
Rome	Vvc	Rome
l'	Pp	IL
applaudit	Vvc	APPLAUDIR
de	S	DE
n'	Rp	NE
être	Vun	ÊTRE
pas	Rg	PAS
vaincu	Ge	VAINCRE
,	Fw	,
En	Vvc	En
triomphant	Ga	TRIOMPHER
de	S	DE
vous	Pp	VOUS
quelle	Dt	QUEL
gloire	Nc	GLOIRE
eut-il	Ag	eut-il
eu	Ge	AVOIR
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
m'	Pp	JE
en	S	EN
flatter	Vvn	FLATTER
,	Fw	,
je	Pp	JE
serais	Vuc	ÊTRE
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Mais	Vvc	Mais
du	S+Da	DE+LE
moins	Nc	MOINS
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
beau	Ag	BEAU
de	S	DE
tenter	Vvn	TENTER
de	S	DE
le	Pp	IL
faire	Vvn	FAIRE
,	Fw	,
D'	Vvc	D'
essayer	Vvn	ESSAYER
de	S	DE
vous	Pp	VOUS
mettre	Vvn	METTRE
au	S+Da	À+LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
vaincus	Nc	VAINCU
,	Fw	,
Et	Vvc	Et
d'	S	DE
aller	Vvn	ALLER
aujourd'hui	Rg	AUJOURD'HUI
plus	Rg	PLUS
loin	Rg	LOIN
que	Cs	QUE
Fabius	Nc	Fabius
.	Fs	.
Peut-être	Rg	Peut-être
ferez	Vvc	FAIRE|FERRER
-vous	Nc	-vous
un	Dn	UN
effort	Nc	EFFORT
inutile	Ag	INUTILE
?	Fs	?
Scipion	Nc	Scipion
,	Fw	,
le	Da	LE
chemin	Nc	CHEMIN
en	Pp	EN
sera	Vuc	ÊTRE
difficile	Ag	DIFFICILE
,	Fw	,
Je	Vvc	Je
le	Pp	IL
rendrai	Vvc	RENDRE
pénible	Ag	PÉNIBLE
,	Fw	,
et	Cc	ET
sans	S	SANS
doute	Nc	DOUTE
fatal	Ag	FATAL
A	Vvc	A
quiconque	Pi	QUICONQUE
voudra	Vvc	VOULOIR
triompher	Vvn	TRIOMPHER
d'	S	DE
Annibal	Nc	Annibal
.	Fs	.
Et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
là	Rg	LÀ
ce	Pd	CE
qui	Pr	QUI
doit	Vvc	DEVOIR
en	S	EN
rehausser	Vvn	REHAUSSER|RÉHAUSSER
la	Da	LE
gloire	Nc	GLOIRE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
bien	Rg	BIEN
prévu	Ge	PRÉVOIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
qu'	Cs	QUE
ardent	Ag	ARDENT
à	S	À
la	Da	LE
victoire	Nc	VICTOIRE
Vous	Nc	Vous
pourriez	Vvc	POUVOIR
dédaigner	Vvn	DÉDAIGNER
celle	Pd	CELUI
de	S	DE
Fabius	Nc	Fabius
,	Fw	,
Mais	Vvc	Mais
regardez	Vvc	REGARDER
le	Da	LE
sort	Nc	SORT
du	S+Da	DE+LE
fier	Ag	FIER
Minutius	Nc	Minutius
;	Fw	;
Ce	Vvc	Ce
Chef	Vvc	Chef
impétueux	Ag	IMPÉTUEUX
par	S	PAR
un	Dn	UN
esprit	Nc	ESPRIT
contraire	Ag	CONTRAIRE
,	Fw	,
Emporté	Vvc	Emporté
d'	S	DE
une	Dn	UN
ardeur	Nc	ARDEUR
bouillante	Ag	BOUILLANT
et	Cc	ET
téméraire	Ag	TÉMÉRAIRE
Accusait	Vvc	ACCUSER
Fabius	Nc	Fabius
de	S	DE
crainte	Nc	CRAINTE
et	Cc	ET
de	S	DE
lenteur	Nc	LENTEUR
,	Fw	,
J'	Vvc	J'
eus	Vuc	AVOIR
bientôt	Rg	BIENTÔT
ralenti	Ge	RALENTIR
son	Ds	SON
inutile	Ag	INUTILE
ardeur	Nc	ARDEUR
,	Fw	,
Quand	Nc	Quand
le	Da	LE
prudent	Ag	PRUDENT
Consul	Nc	CONSUL
m'	Pp	JE
évitant	Ga	ÉVITER
par	S	PAR
sagesse	Nc	SAGESSE
,	Fw	,
Avec	Vvc	Avec
cette	Dd	CE
lenteur	Nc	LENTEUR
fatigua	Vvc	FATIGUER
mon	Ds	MON
adresse	Nc	ADRESSE
,	Fw	,
Et	Vvc	Et
toujours	Rg	TOUJOURS
devant	S	DEVANT
moi	Pp	JE
ce	Dd	CE
grand	Ag	GRAND
homme	Nc	HOMME
ployant	Ga	PLOYER
,	Fw	,
Rétablit	Vvc	Rétablit
sa	Ds	SON
patrie	Nc	PATRIE
et	Cc	ET
sut	Rg	SOUVENT
vaincre	Vvn	VAINCRE
en	S	EN
fuyant	Ga	FUIR
.	Fs	.
Je	Pp	JE
m'	Pp	JE
accommode	Vvc	ACCOMMODER
peu	Rg	PEU
de	S	DE
pareille	Ag	PAREIL
victoire	Nc	VICTOIRE
,	Fw	,
Et	Vvc	Et
laisse	Vvc	LAISSER
à	S	À
Fabius	Nc	Fabius
sa	Ds	SON
lenteur	Nc	LENTEUR
et	Cc	ET
sa	Ds	SON
gloire	Nc	GLOIRE
,	Fw	,
Rome	Vvc	Rome
qui	Pr	QUI
veut	Vvc	VOULOIR
de	S	DE
moi	Pp	JE
de	S	DE
plus	Rg	PLUS
puissants	Ag	PUISSANT
efforts	Nc	EFFORT
,	Fw	,
