Illustres	Ag	ILLUSTRE
!	Fs	!
En	S	EN
ses	Ds	SON
mains	Nc	MAIN
est	Vuc	ÊTRE
remise	Nc	REMISE
?	Fs	?
Elle	Pp	IL
est	Vuc	ÊTRE
à	S	À
lui	Pp	IL
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Pd	CE
sont	Vuc	ÊTRE
les	Da	LE
moindres	Ag	MOINDRE
coups	Nc	COUP
Que	Vvc	Que
le	Da	LE
ciel	Nc	CIEL
irrité	Ge	IRRITER
vient	Vvc	VENIR
de	S	DE
lancer	Vvn	LANCER
sur	S	SUR
vous	Pp	VOUS
.	Fs	.
Achève	Vvc	Achève
donc	Rg	DONC
,	Fw	,
cruel	Ag	CRUEL
,	Fw	,
de	S	DE
m'	Pp	JE
arracher	Vvn	ARRACHER
la	Da	LE
vie	Nc	VIE
;	Fw	;
Achève	Vvc	Achève
...	Fs	...
Parle	Vvc	PARLER
...	Fs	...
Hélas	Vvc	Hélas
!	Fs	!
Elle	Pp	IL
allait	Vvc	ALLER
être	Vun	ÊTRE
unie	Ge	UNIR
Au	Vvc	Au
fier	Ag	FIER
persécuteur	Nc	PERSÉCUTEUR
de	S	DE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
glorieux	Ag	GLORIEUX
;	Fw	;
Le	Vvc	Le
flambeau	Nc	FLAMBEAU
de	S	DE
l'	Da	LE
hymen	Nc	HYMEN
s'	Pp	SE
allumait	Vvc	ALLUMER
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Lorsqu'	Vvc	Lorsqu'
on	Pp	ON
a	Vuc	AVOIR
reconnu	Ge	RECONNAÎTRE
quelle	Dt	QUEL
est	Vuc	ÊTRE
sa	Ds	SON
perfidie	Nc	PERFIDIE
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
peu	Rg	PEU
d'	S	DE
avoir	Vun	AVOIR
changé	Ge	CHANGER
,	Fw	,
d'	S	DE
avoir	Vun	AVOIR
trompé	Ge	TROMPER
vos	Ds	VOTRE
voeux	Nc	VU
,	Fw	,
L'	Vvc	L'
infidèle	Ag	INFIDÈLE
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
vous	Pp	VOUS
trahissait	Vvc	TRAHIR
tous	Di	TOUT
deux	Nc	DEUX
.	Fs	.
Pour	S	POUR
qui	Pr	QUI
?	Fs	?
Pour	S	POUR
une	Dn	UN
main	Nc	MAIN
étrangère	Ag	ÉTRANGER
,	Fw	,
ennemie	Ag	ENNEMI
,	Fw	,
Pour	Nc	POUR
l'	Da	LE
oppresseur	Nc	OPPRESSEUR
altier	Ag	ALTIER
de	S	DE
notre	Ds	NOTRE
nation	Nc	NATION
,	Fw	,
Pour	Ag	Pour
Solamir	Nc	Solamir
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Ô	Vvc	Ô
trop	Rg	TROP
funeste	Ag	FUNESTE
nom	Nc	NOM
!	Fs	!
Solamir	Nc	Solamir
!	Fs	!
...	Fs	...
dans	S	DANS
Byzance	Nc	Byzance
,	Fw	,
il	Pp	IL
soupira	Vvc	SOUPIRER
pour	S	POUR
elle	Pp	IL
:	Fw	:
Mais	Cc	MAIS
il	Pp	IL
fut	Vuc	ÊTRE
dédaigné	Ge	DÉDAIGNER
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
fus	Vuc	ÊTRE
son	Ds	SON
vainqueur	Nc	VAINQUEUR
;	Fw	;
Elle	Vvc	Elle
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
trahir	Vvn	TRAHIR
ses	Ds	SON
serments	Nc	SERMENT
et	Cc	ET
mon	Ds	MON
coeur	Nc	CUR
;	Fw	;
Tant	Vvc	Tant
d'	S	DE
horreur	Nc	HORREUR
n'	Rp	NE
entre	Vvc	ENTRER
point	Rg	POINT
dans	S	DANS
une	Dn	UN
âme	Nc	ÂME
si	Rg	SI
belle	Ag	BEAU
;	Fw	;
Elle	Vvc	Elle
en	Pp	EN
est	Vuc	ÊTRE
incapable	Ag	INCAPABLE
.	Fs	.
À	Vvc	À
regret	Nc	REGRET
j'	Pp	JE
ai	Vuc	AVOIR
parlé	Ge	PARLER
;	Fw	;
Mais	Vvc	Mais
ce	Dd	CE
secret	Nc	SECRET
horrible	Ag	HORRIBLE
est	Vuc	ÊTRE
partout	Rg	PARTOUT
révélé	Ge	RÉVÉLER
.	Fs	.
Écoute	Nc	Écoute
:	Fw	:
je	Pp	JE
connais	Vvc	CONNAÎTRE
l'	Da	LE
envie	Nc	ENVIE
et	Cc	ET
l'	Da	LE
imposture	Nc	IMPOSTURE
:	Fw	:
Eh	I	EH
!	Fs	!
Quel	Dt	QUEL
coeur	Nc	CUR
généreux	Ag	GÉNÉREUX
échappe	Vvc	ÉCHAPPER
à	S	À
leur	Ds	LEUR
injure	Nc	INJURE
!	Fs	!
Proscrit	Nc	PROSCRIT
dès	S	DÈS
mon	Ds	MON
berceau	Nc	BERCEAU
,	Fw	,
nourri	Ge	NOURRIR
dans	S	DANS
le	Da	LE
malheur	Nc	MALHEUR
,	Fw	,
Moi	Vvc	Moi
toujours	Rg	TOUJOURS
éprouvé	Ge	ÉPROUVER
,	Fw	,
moi	Pp	JE
qui	Pr	QUI
suis	Vuc	ÊTRE
mon	Ds	MON
ouvrage	Nc	OUVRAGE
,	Fw	,
Qui	Vvc	Qui
d'	S	DE
états	Nc	ÉTAT|ÉTATS
en	S	EN
états	Nc	ÉTAT|ÉTATS
ai	Vuc	AVOIR
porté	Ge	PORTER
mon	Ds	MON
courage	Nc	COURAGE
,	Fw	,
Qui	Vvc	Qui
partout	Rg	PARTOUT
de	S	DE
l'	Da	LE
envie	Nc	ENVIE
ai	Vuc	AVOIR
senti	Ge	SENTIR
la	Da	LE
fureur	Nc	FUREUR
,	Fw	,
Depuis	Vvc	Depuis
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
né	Ge	NAÎTRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
la	Da	LE
calomnie	Nc	CALOMNIE
Exhaler	Vvn	EXHALER
les	Da	LE
venins	Nc	VENIN
de	S	DE
sa	Ds	SON
bouche	Nc	BOUCHE
impunie	Ag	IMPUNI
,	Fw	,
Chez	Vvc	Chez
les	Da	LE
républicains	Nc	RÉPUBLICAIN
comme	Cs	COMME
à	S	À
la	Da	LE
cour	Nc	COUR
des	S+Da	DE+LE|DE+LES
rois	Nc	ROI
.	Fs	.
Argire	Nc	Argire
fut	Vuc	ÊTRE
longtemps	Rg	LONGTEMPS
accusé	Ge	ACCUSER
par	S	PAR
sa	Ds	SON
voix	Nc	VOIX
;	Fw	;
Il	Vvc	Il
souffrit	Vvc	SOUFFRIR
comme	S	COMME
moi	Pp	JE
:	Fw	:
cher	Ag	CHER
ami	Nc	AMI
,	Fw	,
je	Pp	JE
m'	Pp	JE
abuse	Vvc	ABUSER
,	Fw	,
Ou	Vvc	Ou
ce	Dd	CE
monstre	Nc	MONSTRE
odieux	Ag	ODIEUX
règne	Vvc	RÉGNER
dans	S	DANS
Syracuse	Nc	Syracuse
;	Fw	;
Ses	Vvc	Ses
serpents	Nc	SERPENT
sont	Vuc	ÊTRE
nourris	Ge	NOURRIR
de	S	DE
ces	Dd	CE
mortels	Ag	MORTEL
poisons	Nc	POISON
Que	Vvc	Que
dans	S	DANS
les	Da	LE
coeurs	Nc	CUR
trompés	Ge	TROMPER
jettent	Vvc	JETER
les	Da	LE
factions	Nc	FACTION
.	Fs	.
De	S	DE
l'	Da	LE
esprit	Nc	ESPRIT
de	S	DE
parti	Nc	PARTI
je	Pp	JE
sais	Vvc	SAVOIR
quelle	Dt	QUEL
est	Vuc	ÊTRE
la	Da	LE
rage	Nc	RAGE
:	Fw	:
L'	Da	LE
auguste	Nc	AUGUSTE
Aménaïde	Vvc	Aménaïde
en	Pp	EN
éprouve	Vvc	ÉPROUVER
l'	Da	LE
outrage	Nc	OUTRAGE
.	Fs	.
Entrons	Vvc	ENTRER
:	Fw	:
je	Pp	JE
veux	Vvc	VOULOIR
la	Pp	IL
voir	Vvn	VOIR
,	Fw	,
l'	Pp	IL
entendre	Vvn	ENTENDRE
,	Fw	,
et	Cc	ET
m'	Pp	JE
éclairer	Vvn	ÉCLAIRER
.	Fs	.
Ah	I	AH
!	Fs	!
Seigneur	Nc	SEIGNEUR
,	Fw	,
arrêtez	Vvc	ARRÊTER
;	Fw	;
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
tout	Rg	TOUT
vous	Pp	VOUS
dire	Vvn	DIRE
:	Fw	:
On	Pp	ON
l'	Pp	IL
arrache	Vvc	ARRACHER
des	Dn	UN
bras	Nc	BRAS
du	S+Da	DE+LE
malheureux	Ag	MALHEUREUX
Argire	Nc	Argire
;	Fw	;
Elle	Vvc	Elle
est	Vuc	ÊTRE
aux	S+Da	À+LES
fers	Nc	FER|FERS
.	Fs	.
Qu'	Pt	QUE
entends	Vvc	ENTENDRE
-je	Nc	-je
?	Fs	?
Et	Cc	ET
l'	Pp	IL
on	Pp	ON
va	Vvc	ALLER
la	Pp	IL
livrer	Vvn	LIVRER
,	Fw	,
Dans	Vvc	Dans
cette	Dd	CE
place	Nc	PLACE|PLACÉ
même	Ag	MÊME
,	Fw	,
au	S+Da	À+LE
plus	Rg	PLUS
affreux	Ag	AFFREUX
supplice	Nc	SUPPLICE
.	Fs	.
Aménaïde	Vvc	Aménaïde
!	Fs	!
Hélas	Vvc	Hélas
!	Fs	!
Si	Cs	SI
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
justice	Nc	JUSTICE
,	Fw	,
Elle	Vvc	Elle
est	Vuc	ÊTRE
bien	Rg	BIEN
odieuse	Ag	ODIEUX
:	Fw	:
on	Pp	ON
ose	Vvc	OSER
en	S	EN
murmurer	Vvn	MURMURER
,	Fw	,
On	Vvc	On
pleure	Vvc	PLEURER
;	Fw	;
mais	Cc	MAIS
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
on	Pp	ON
se	Pp	IL
borne	Vvc	BORNER
à	S	À
pleurer	Vvn	PLEURER
.	Fs	.
Aménaïde	Vvc	Aménaïde
!	Fs	!
Ô	Vvc	Ô
cieux	Nc	CIEL|CIEUX
!	Fs	!
...	Fs	...
Crois	Vvc	CROIRE|CROÎTRE
-moi	Vvc	-moi
,	Fw	,
ce	Dd	CE
sacrifice	Nc	SACRIFICE
,	Fw	,
Cet	Vvc	Cet
horrible	Ag	HORRIBLE
attentat	Nc	ATTENTAT
ne	Rp	NE
s'	Pp	SE
achèvera	Vvc	ACHEVER
pas	Rg	PAS
.	Fs	.
Le	Da	LE
peuple	Nc	PEUPLE
au	S+Da	À+LE
tribunal	Nc	TRIBUNAL
précipite	Vvc	PRÉCIPITER
ses	Ds	SON
pas	Nc	PAS
:	Fw	:
Il	Pp	IL
la	Pp	IL
plaint	Vvc	PLAINDRE
,	Fw	,
il	Pp	IL
gémit	Vvc	GÉMIR
,	Fw	,
en	S	EN
la	Pp	IL
nommant	Ga	NOMMER
perfide	Ag	PERFIDE
;	Fw	;
Et	Vvc	Et
d'	S	DE
un	Dn	UN
cruel	Ag	CRUEL
spectacle	Nc	SPECTACLE
indignement	Rg	INDIGNEMENT
avide	Ag	AVIDE
,	Fw	,
Turbulent	Vvc	Turbulent
,	Fw	,
curieux	Ag	CURIEUX
avec	S	AVEC
compassion	Nc	COMPASSION
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
agite	Vvc	AGITER
en	S	EN
tumulte	Nc	TUMULTE
autour	Rg	AUTOUR
de	S	DE
la	Da	LE
prison	Nc	PRISON
.	Fs	.
Étrange	Vvc	Étrange
empressement	Nc	EMPRESSEMENT
de	S	DE
voir	Vvn	VOIR
des	Dn	UN
misérables	Ag	MISÉRABLE
!	Fs	!
On	Pp	ON
hâte	Vvc	HÂTER
en	S	EN
gémissant	Ga	GÉMIR
ces	Dd	CE
moments	Nc	MOMENT
formidables	Ag	FORMIDABLE
.	Fs	.
Ces	Dd	CE
portiques	Nc	PORTIQUE
,	Fw	,
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
que	Pr	QUE
vous	Pp	VOUS
voyez	Vvc	VOIR
déserts	Ag	DÉSERT
,	Fw	,
De	Vvc	De
nombreux	Ag	NOMBREUX
citoyens	Nc	CITOYEN
seront	Vuc	ÊTRE
bientôt	Rg	BIENTÔT
couverts	Ge	COUVRIR
.	Fs	.
Éloignez	Vvc	Éloignez
-vous	Nc	-vous
,	Fw	,
venez	Vvc	VENIR
.	Fs	.
Quel	Dt	QUEL
vieillard	Nc	VIEILLARD
vénérable	Ag	VÉNÉRABLE
Sort	Vvc	SORTIR
d'	S	DE
un	Dn	UN
temple	Nc	TEMPLE
en	S	EN
tremblant	Ga	TREMBLER
,	Fw	,
les	Da	LE
yeux	Nc	OEIL|YEUX
baignés	Ge	BAIGNER
de	S	DE
pleurs	Nc	PLEUR
?	Fs	?
Ses	Ds	SON
suivants	Nc	SUIVANT
consternés	Ge	CONSTERNER
imitent	Vvc	IMITER
ses	Ds	SON
douleurs	Nc	DOULEUR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
Argire	Nc	Argire
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
ce	Dd	CE
malheureux	Ag	MALHEUREUX
père	Nc	PÈRE
...	Fs	...
Retire	Vvc	RETIRER
-toi	Vvc	-toi
...	Fs	...
surtout	Rg	SURTOUT
ne	Rp	NE
me	Pp	JE
découvre	Vvc	DÉCOUVRIR
pas	Rg	PAS
.	Fs	.
Que	Cs	QUE
je	Pp	JE
le	Pp	IL
plains	Vvc	PLAINDRE
!	Fs	!
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Avance	Vvc	AVANCER
mon	Ds	MON
trépas	Nc	TRÉPAS
.	Fs	.
Ô	Vvc	Ô
mort	Nc	MORT
!	Fs	!
Viens	Vvc	VENIR
me	Pp	JE
frapper	Vvn	FRAPPER
;	Fw	;
c'	Pd	CE
est	Vuc	ÊTRE
ma	Ds	MON
seule	Ag	SEUL
prière	Nc	PRIÈRE
.	Fs	.
Noble	Ag	NOBLE
Argire	Nc	Argire
,	Fw	,
excusez	Vvc	EXCUSER
un	Pi	UN
de	S	DE
ces	Dd	CE
chevaliers	Nc	CHEVALIER
Qui	Vvc	Qui
,	Fw	,
contre	S	CONTRE
le	Pp	IL
croissant	Ga	CROÎTRE
déployant	Ga	DÉPLOYER
leur	Ds	LEUR
bannière	Nc	BANNIÈRE
,	Fw	,
Dans	Vvc	Dans
de	S	DE
si	Rg	SI
saints	Ag	SAINT
combats	Nc	COMBAT
vont	Vvc	ALLER
chercher	Vvn	CHERCHER
des	Dn	UN
lauriers	Nc	LAURIER
.	Fs	.
Vous	Pp	VOUS
voyez	Vvc	VOIR
le	Da	LE
moins	Nc	MOINS
grand	Ag	GRAND
de	S	DE
ces	Dd	CE
dignes	Ag	DIGNE
guerriers	Nc	GUERRIER
.	Fs	.
Je	Pp	JE
venais	Vvc	VENIR
...	Fs	...
pardonnez	Vvc	PARDONNER
...	Fs	...
dans	S	DANS
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
vous	Pp	VOUS
êtes	Vuc	ÊTRE
,	Fw	,
Si	Vvc	Si
je	Pp	JE
mêle	Vvc	MÊLER
à	S	À
vos	Ds	VOTRE
pleurs	Nc	PLEUR
mes	Ds	MON
larmes	Nc	LARME
indiscrètes	Ag	INDISCRET
.	Fs	.
Ah	I	AH
!	Fs	!
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
qui	Pr	QUI
m'	Pp	JE
osiez	Vvc	OSER
consoler	Vvn	CONSOLER
;	Fw	;
Tout	Vvc	Tout
le	Da	LE
reste	Nc	RESTE
me	Pp	JE
fuit	Vvc	FUIR
,	Fw	,
ou	Cc	OU
cherche	Vvc	CHERCHER
à	S	À
m'	Pp	JE
accabler	Vvn	ACCABLER
.	Fs	.
Vous	Pp	VOUS
-même	Vvc	-même
,	Fw	,
pardonnez	Vvc	PARDONNER
à	S	À
mon	Ds	MON
désordre	Nc	DÉSORDRE
extrême	Ag	EXTRÊME
.	Fs	.
À	Nc	À
qui	Pr	QUI
parlé	Ge	PARLER
-je	Nc	-je
,	Fw	,
hélas	I	HÉLAS
?	Fs	?
Je	Pp	JE
suis	Vuc	ÊTRE
un	Dn	UN
étranger	Nc	ÉTRANGER
,	Fw	,
Plein	Nc	PLEIN
de	S	DE
respect	Nc	RESPECT
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
touché	Ge	TOUCHER
comme	Cs	COMME
vous	Pp	VOUS
-même	Vvc	-même
Honteux	Ag	HONTEUX
,	Fw	,
et	Cc	ET
frémissant	Ga	FRÉMIR
de	S	DE
vous	Pp	VOUS
interroger	Vvn	INTERROGER
;	Fw	;
Malheureux	Ag	MALHEUREUX
comme	S	COMME
vous	Pp	VOUS
...	Fs	...
ah	I	AH
!	Fs	!
Par	S	PAR
pitié	Nc	PITIÉ
...	Fs	...
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
Une	Vvc	Une
seconde	Vvc	SECONDER
fois	Nc	FOI|FOIS
excusez	Vvc	EXCUSER
tant	Rg	TANT
d'	S	DE
audace	Nc	AUDACE
.	Fs	.
Est-il	Vvc	Est-il
vrai	Ag	VRAI
?	Fs	?
...	Fs	...
Votre	Nc	Votre
fille	Nc	FILLE
!	Fs	!
...	Fs	...
Est-il	Vvc	Est-il
possible	Ag	POSSIBLE
?	Fs	?
...	Fs	...
Hélas	Vvc	Hélas
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
vrai	Ag	VRAI
,	Fw	,
bientôt	Rg	BIENTÔT
on	Pp	ON
la	Pp	IL
mène	Vvc	MENER
au	S+Da	À+LE
trépas	Nc	TRÉPAS
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
coupable	Ag	COUPABLE
?	Fs	?
Elle	Pp	IL
est	Vuc	ÊTRE
...	Fs	...
La	Vvc	La
honte	Nc	HONTE
de	S	DE
son	Ds	SON
père	Nc	PÈRE
.	Fs	.
Votre	Ds	VOTRE
fille	Nc	FILLE
!	Fs	!
...	Fs	...
Seigneur	Nc	SEIGNEUR
,	Fw	,
nourri	Ge	NOURRIR
loin	Rg	LOIN
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Je	Vvc	Je
pensais	Vvc	PENSER
,	Fw	,
sur	S	SUR
le	Da	LE
bruit	Nc	BRUIT
de	S	DE
son	Ds	SON
nom	Nc	NOM
glorieux	Ag	GLORIEUX
,	Fw	,
Que	Vvc	Que
si	Cs	SI
la	Da	LE
vertu	Nc	VERTU
même	Ag	MÊME
habitait	Vvc	HABITER
sur	S	SUR
la	Da	LE
terre	Nc	TERRE
,	Fw	,
Le	Vvc	Le
coeur	Nc	CUR
d'	S	DE
Aménaïde	Nc	Aménaïde
était	Vuc	ÊTRE
son	Ds	SON
sanctuaire	Nc	SANCTUAIRE
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
coupable	Ag	COUPABLE
!	Fs	!
Ô	Vvc	Ô
jour	Nc	JOUR
!	Fs	!
Ô	Vvc	Ô
détestables	Ag	DÉTESTABLE
bords	Nc	BORD
!	Fs	!
Jour	Nc	JOUR
à	S	À
jamais	Rg	JAMAIS
affreux	Ag	AFFREUX
!	Fs	!
Ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
désespère	Vvc	DÉSESPÉRER
,	Fw	,
Ce	Vvc	Ce
qui	Pr	QUI
creuse	Vvc	CREUSER
ma	Ds	MON
tombe	Nc	TOMBE
,	Fw	,
et	Cc	ET
ce	Pd	CE
qui	Pr	QUI
chez	S	CHEZ
les	Da	LE
morts	Nc	MORT
Avec	Vvc	Avec
plus	Rg	PLUS
d'	S	DE
amertume	Nc	AMERTUME
encor	Nc	encor
me	Pp	JE
fait	Vvc	FAIRE
descendre	Vvn	DESCENDRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
qu'	Cs	QUE
elle	Pp	IL
aime	Vvc	AIMER
son	Ds	SON
crime	Nc	CRIME
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
sans	S	SANS
remords	Nc	REMORD
.	Fs	.
Aussi	Rg	AUSSI
nul	Di	NUL
chevalier	Nc	CHEVALIER
ne	Rp	NE
cherche	Vvc	CHERCHER
à	S	À
la	Pp	IL
défendre	Vvn	DÉFENDRE
:	Fw	:
Ils	Pp	ILS
ont	Vuc	AVOIR
en	S	EN
gémissant	Ga	GÉMIR
signé	Ge	SIGNER
l'	Da	LE
arrêt	Nc	ARRÊT
mortel	Ag	MORTEL
;	Fw	;
Et	Vvc	Et
,	Fw	,
malgré	S	MALGRÉ
notre	Ds	NOTRE
usage	Nc	USAGE
antique	Ag	ANTIQUE
et	Cc	ET
solennel	Ag	SOLENNEL
,	Fw	,
Si	Vvc	Si
vanté	Ge	VANTER
dans	S	DANS
l'	Da	LE
Europe	Nc	Europe
et	Cc	ET
si	Rg	SI
cher	Ag	CHER
au	S+Da	À+LE
courage	Nc	COURAGE
,	Fw	,
De	Vvc	De
défendre	Vvn	DÉFENDRE
en	S	EN
champ	Nc	CHAMP|CHAMPAGNE
clos	Ge	CLORE
le	Da	LE
sexe	Nc	SEXE
qu'	Pr	QUE
on	Pp	ON
outrage	Vvc	OUTRAGER
,	Fw	,
Celle	Nc	Celle
qui	Pr	QUI
fut	Vuc	ÊTRE
ma	Ds	MON
fille	Nc	FILLE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
va	Vvc	ALLER
périr	Vvn	PÉRIR
Sans	Vvc	Sans
trouver	Vvn	TROUVER
un	Dn	UN
guerrier	Nc	GUERRIER
qui	Pr	QUI
l'	Pp	IL
ose	Vvc	OSER
secourir	Vvn	SECOURIR
.	Fs	.
Ma	Ds	MON
douleur	Nc	DOULEUR
s'	Pp	SE
en	Pp	EN
accroît	Vvc	ACCROÎTRE
,	Fw	,
ma	Ds	MON
honte	Nc	HONTE
s'	Pp	SE
en	Pp	EN
augmente	Vvc	AUGMENTER
;	Fw	;
Tout	Vvc	Tout
frémit	Vvc	FRÉMIR
,	Fw	,
tout	Rg	TOUT
se	Pp	IL
tait	Vvc	TAIRE
,	Fw	,
aucun	Pi	AUCUN
ne	Rp	NE
se	Pp	IL
présente	Vvc	PRÉSENTER
.	Fs	.
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
présentera	Vvc	PRÉSENTER
,	Fw	,
gardez	Vvc	GARDER
-vous	Nc	-vous
d'	S	DE
en	Pp	EN
douter	Vvn	DOUTER
.	Fs	.
De	S	DE
quel	Dt	QUEL
espoir	Nc	ESPOIR
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
daignez	Vvc	DAIGNER
-vous	Nc	-vous
me	Pp	JE
flatter	Vvn	FLATTER
?	Fs	?
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
présentera	Vvc	PRÉSENTER
,	Fw	,
non	Rg	NON
pas	Rg	PAS
pour	S	POUR
votre	Ds	VOTRE
fille	Nc	FILLE
,	Fw	,
Elle	Vvc	Elle
est	Vuc	ÊTRE
loin	Rg	LOIN
d'	S	DE
y	Pp	Y
prétendre	Vvn	PRÉTENDRE
et	Cc	ET
de	S	DE
le	Pp	IL
mériter	Vvn	MÉRITER
,	Fw	,
Mais	Vvc	Mais
pour	S	POUR
l'	Da	LE
honneur	Nc	HONNEUR
sacré	Ge	SACRER
de	S	DE
sa	Ds	SON
noble	Ag	NOBLE
famille	Nc	FAMILLE
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
votre	Ds	VOTRE
gloire	Nc	GLOIRE
,	Fw	,
et	Cc	ET
pour	S	POUR
votre	Ds	VOTRE
vertu	Nc	VERTU
.	Fs	.
Vous	Pp	VOUS
rendez	Vvc	RENDRE
quelque	Di	QUELQUE
vie	Nc	VIE
à	S	À
ce	Dd	CE
coeur	Nc	CUR
abattu	Ge	ABATTRE
.	Fs	.
Eh	I	EH
!	Fs	!
Qui	Pr	QUI
pour	S	POUR
nous	Pp	NOUS
défendre	Vvn	DÉFENDRE
entrera	Vvc	ENTRER
dans	S	DANS
la	Da	LE
lice	Nc	LICE
?	Fs	?
Nous	Pp	NOUS
sommes	Vuc	ÊTRE
en	S	EN
horreur	Nc	HORREUR
,	Fw	,
on	Pp	ON
est	Vuc	ÊTRE
glacé	Ge	GLACER
d'	S	DE
effroi	Nc	EFFROI
;	Fw	;
Qui	Vvc	Qui
daignera	Vvc	DAIGNER
me	Pp	JE
tendre	Vvn	TENDRE
une	Dn	UN
main	Nc	MAIN
protectrice	Ag	PROTECTEUR
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
m'	Pp	JE
en	S	EN
flatter	Vvn	FLATTER
...	Fw	...
qui	Pr	QUI
combattra	Vvc	COMBATTRE
?	Fs	?
Qui	Pt	QUI
?	Fs	?
Moi	Pp	JE
.	Fs	.
Moi	Pp	JE
,	Fw	,
dis	Vvc	DIRE
-je	Nc	-je
;	Fw	;
et	Cc	ET
si	Cs	SI
le	Da	LE
ciel	Nc	CIEL
seconde	Vvc	SECONDER
ma	Ds	MON
vaillance	Nc	VAILLANCE
,	Fw	,
Je	Vvc	Je
demande	Vvc	DEMANDER
de	S	DE
vous	Pp	VOUS
,	Fw	,
seigneur	Nc	SEIGNEUR
,	Fw	,
pour	S	POUR
récompense	Nc	RÉCOMPENSE
,	Fw	,
De	Vvc	De
partir	Vvn	PARTIR
à	S	À
l'	Da	LE
instant	Nc	INSTANT
sans	S	SANS
être	Vun	ÊTRE
retenu	Ge	RETENIR
,	Fw	,
Sans	Vvc	Sans
voir	Vvn	VOIR
Aménaïde	Vvc	Aménaïde
,	Fw	,
et	Cc	ET
sans	S	SANS
être	Vun	ÊTRE
connu	Ge	CONNAÎTRE
.	Fs	.
Ah	I	AH
!	Fs	!
Seigneur	Nc	SEIGNEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
ciel	Nc	CIEL
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
Dieu	Nc	DIEU
qui	Pr	QUI
vous	Pp	VOUS
envoie	Vvc	ENVOYER
.	Fs	.
Mon	Ds	MON
coeur	Nc	CUR
triste	Ag	TRISTE
et	Cc	ET
flétri	Ge	FLÉTRIR
ne	Rp	NE
peut	Vvc	POUVOIR
goûter	Vvn	GOÛTER
de	S	DE
joie	Nc	JOIE
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
sens	Vvc	SENTIR
que	Cs	QUE
j'	Pp	JE
expire	Vvc	EXPIRER
avec	S	AVEC
moins	Rg	MOINS
de	S	DE
douleur	Nc	DOULEUR
.	Fs	.
Ah	I	AH
!	Fs	!
Ne	Rp	NE
puis	Vvc	POUVOIR
-je	Vvn	-je
savoir	Vvn	SAVOIR
à	S	À
qui	Pr	QUI
,	Fw	,
dans	S	DANS
mon	Ds	MON
malheur	Nc	MALHEUR
,	Fw	,
Je	Vvc	Je
dois	Vvc	DEVOIR
tant	Rg	TANT
de	S	DE
respect	Nc	RESPECT
et	Cc	ET
de	S	DE
reconnaissance	Nc	RECONNAISSANCE
?	Fs	?
Tout	Di	TOUT
annonce	Nc	ANNONCE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
votre	Ds	VOTRE
haute	Ag	HAUT
naissance	Nc	NAISSANCE
