	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
trial	0.09	0.04411764705882353	0.045882352941176464	0.08694516375684529	0.3827121651787792	-0.6832352940759766	0.05000000000000001	0.029411764705882353	-0.6832352941086489	0.032930258460994115	0.001986073414457251
lot	0.09	0.04411764705882353	0.045882352941176464	0.08694516375684529	0.3827121651787792	-0.6832352940759766	0.055000000000000014	0.02573529411764706	-0.6832352941063351	0.033702157759535216	0.008680889757798155
interrupt	0.09	0.04411764705882353	0.045882352941176464	0.08694516375684529	0.3827121651787792	-0.6832352940759766	0.055000000000000014	0.022058823529411766	-0.6832352941044497	0.03402923373349331	0.011613832663934443
immediately	0.09	0.04411764705882353	0.045882352941176464	0.08694516375684529	0.3827121651787792	-0.6832352940759766	0.045000000000000005	0.022058823529411766	-0.6832352941068492	0.03313958708432729	0.004014666062297147
subject	0.2	0.15441176470588236	0.04558823529411765	0.07541228928052694	0.21261864583172868	-0.6832352940911897	0.12000000000000004	0.10294117647058831	-0.6832352941114769	0.032616265525994344	-0.002298644712728129
between	0.7	0.6544117647058824	0.045588235294117596	0.05117238695034211	-0.3053696810931949	-0.6832352940957974	0.6200000000000004	0.5882352941176474	-0.6832352941120682	0.03392456942182672	-0.0019344245163029471
acquire	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
dig	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.011029411764705883	-0.68323529410325	0.032786345032452556	0.0012747746322669291
rebel	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.05000000000000001	0.007352941176470588	-0.6832352940816544	0.03489271430474267	0.019773551402833045
various	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
tweed	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
expanse	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.035	0.007352941176470588	-0.6832352940924522	0.03355824433099365	0.008216797151104908
whether	0.31	0.2647058823529412	0.04529411764705882	0.06710954107803242	0.06973059680277338	-0.6832352940937252	0.21000000000000013	0.1764705882352942	-0.6832352941113483	0.0340815658893266	0.006259216762198545
blank	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
stealthy	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.035	0.007352941176470588	-0.6832352940924522	0.03355824433099365	0.008216797151104908
particularly	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
shilling	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.05	0.007352941176470588	-0.6832352940816544	0.03489271430474267	0.019773551402833045
force	0.31	0.2647058823529412	0.04529411764705882	0.06710954107803242	0.06973059680277338	-0.6832352940937252	0.18000000000000008	0.16911764705882365	-0.6832352941120134	0.03206677788974475	-0.00721655041920596
excited	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.035	0.007352941176470588	-0.6832352940924522	0.03355824433099365	0.008216797151104908
onward	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.035	0.007352941176470588	-0.6832352940924522	0.03355824433099365	0.008216797151104908
allude	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.035	0.007352941176470588	-0.6832352940924522	0.03355824433099365	0.008216797151104908
remainder	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
terrify	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
earnestness	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
agony	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
rely	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
hidden	0.06	0.014705882352941176	0.04529411764705882	0.08981205612380506	0.4336482388059219	-0.6832352940343062	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
await	0.17	0.125	0.04500000000000001	0.07726122084921569	0.25453152320936656	-0.6832352940898667	0.09500000000000001	0.06985294117647063	-0.6832352941104485	0.033335832668702145	0.0040888724334470355
straight	0.28	0.23529411764705882	0.044705882352941206	0.06836367289248999	0.10533151428561821	-0.6832352940933393	0.15500000000000008	0.14705882352941183	-0.6832352941120682	0.03180511711057828	-0.00886110061767691
treat	0.14	0.09558823529411764	0.04441176470588237	0.07928812096349964	0.29850539771551776	-0.6832352940877299	0.08000000000000002	0.05147058823529413	-0.6832352941094202	0.033636742564743596	0.007121681966192058
lose	0.5	0.45588235294117646	0.04411764705882354	0.05658560591772706	-0.13435706413229287	-0.6832352940952436	0.3350000000000002	0.34558823529411786	-0.6832352941125162	0.030156654201829496	-0.01922558709080731
add	0.25	0.20588235294117646	0.04411764705882354	0.06972022384039714	0.14240918199186792	-0.6832352940928432	0.14000000000000007	0.11029411764705886	-0.6832352941109284	0.03374140687641019	0.0059044568317668
coarse	0.11	0.0661764705882353	0.043823529411764706	0.0815199910389334	0.34475317776047026	-0.6832352940836933	0.055000000000000014	0.03676470588235295	-0.6832352941097286	0.032720929837660936	3.568054416376587e-06
shut	0.11	0.0661764705882353	0.043823529411764706	0.0815199910389334	0.34475317776047026	-0.6832352940836933	0.06000000000000002	0.04411764705882354	-0.6832352941104485	0.03251160121432776	-0.0019344245163030165
overtake	0.11	0.0661764705882353	0.043823529411764706	0.0815199910389334	0.34475317776047026	-0.6832352940836933	0.065	0.033088235294117654	-0.6832352941072491	0.03393765246078504	0.010339497349889575
credit	0.11	0.0661764705882353	0.043823529411764706	0.0815199910389334	0.34475317776047026	-0.6832352940836933	0.07	0.03676470588235295	-0.6832352941075691	0.03405539981140995	0.011149365882721307
live	0.47	0.4264705882352941	0.04352941176470587	0.05725769312945425	-0.10613750669359857	-0.6832352940951354	0.4150000000000002	0.2830882352941178	-0.6832352941098876	0.04283411895244514	0.051105586064558214
central	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.060000000000000005	0.01838235294117647	-0.6832352941003705	0.0348011330320344	0.018315892943839424
moat	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.10999999999999999	0.01838235294117647	-0.6832352940859735	0.03924936627786445	0.05405925665433234
seal	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.05000000000000001	0.022058823529411766	-0.6832352941056495	0.033584410408910303	0.00783152043420074
final	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.04	0.01838235294117647	-0.6832352941061294	0.03302183973370238	0.003116303403083869
upstairs	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.045000000000000005	0.01838235294117647	-0.6832352941046896	0.033466663058285384	0.00696833665207134
attend	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.045000000000000005	0.01838235294117647	-0.6832352941046896	0.033466663058285384	0.00696833665207134
doorway	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.04	0.01838235294117647	-0.6832352941061294	0.03302183973370238	0.003116303403083869
subtle	0.08	0.03676470588235294	0.04323529411764706	0.08398958725296266	0.39352251677335287	-0.6832352940731986	0.04	0.01838235294117647	-0.6832352941061294	0.03302183973370238	0.003116303403083869
never	0.83	0.7867647058823529	0.04323529411764704	0.046358126940697936	-0.40450242623971594	-0.6832352940960978	1.225000000000001	0.8272058823529418	-0.6832352941098087	0.06648825338909436	0.09560497287104147
hill	0.19	0.14705882352941177	0.04294117647058823	0.07279523950675745	0.22152293635786124	-0.6832352940912558	0.21000000000000005	0.1544117647058824	-0.6832352941104485	0.03604402173307515	0.020114938106680552
nobody	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.007352941176470588	-0.6832352940996507	0.032668597681827644	0.00033085283930682843
reflection	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
construct	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.007352941176470588	-0.6832352940996507	0.032668597681827644	0.00033085283930682843
amaze	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.007352941176470588	-0.6832352940996507	0.032668597681827644	0.00033085283930682843
similar	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
nonsense	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
noiselessly	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.007352941176470588	-0.6832352940996507	0.032668597681827644	0.00033085283930682843
wharf	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.05500000000000001	0.003676470588235294	-0.6832352940384631	0.03566461360328377	0.026595459931719995
concentration	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
renew	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
concealment	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
disappearance	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
shop	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
impassive	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
detection	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
colonel	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.007352941176470588	-0.6832352940960514	0.03311342100641065	0.0042924241963639385
boarder	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.045000000000000005	0.003676470588235294	-0.6832352940528602	0.034774966954117754	0.0189962933300827
married	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
frequently	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
scheme	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
joke	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
harmless	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
prairie	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
shove	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.04	0.003676470588235294	-0.6832352940600588	0.03433014362953475	0.015144260081095231
pressure	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
powerless	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
admirable	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
accuse	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
inspect	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
pillar	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
career	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.035	0.003676470588235294	-0.6832352940672572	0.03388532030495174	0.011256393450258154
surgeon	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.04	0.003676470588235294	-0.6832352940600588	0.03433014362953475	0.015144260081095231
mountains	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
division	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
confidently	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
volunteer	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.04	0.003676470588235294	-0.6832352940600588	0.03433014362953475	0.015144260081095231
horribly	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
pencil	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
faculty	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
conjecture	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
sofa	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
pit	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
hillside	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.030000000000000002	0.003676470588235294	-0.6832352940744558	0.03344049698036874	0.007332020495517181
exhaust	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
narrate	0.05	0.007352941176470588	0.04264705882352941	0.08673704045744463	0.4451037984172525	-0.6832352939787456	0.025	0.003676470588235294	-0.6832352940816544	0.032995673655785734	0.0033704491384600743
offer	0.16	0.11764705882352941	0.04235294117647059	0.07454739294613921	0.26386963755474035	-0.6832352940898667	0.09500000000000003	0.0735294117647059	-0.6832352941108084	0.03300875669474406	0.0014011290937146828
instead	0.16	0.11764705882352941	0.04235294117647059	0.07454739294613921	0.26386963755474035	-0.6832352940898667	0.08000000000000003	0.06250000000000003	-0.6832352941108719	0.03265551464286932	-0.0011546805420933337
rattle	0.13	0.08823529411764706	0.04176470588235294	0.07647058534063939	0.3083216711521923	-0.6832352940875518	0.06500000000000002	0.04779411764705884	-0.6832352941104485	0.03262934856495267	-0.0010337935343528327
nine	0.13	0.08823529411764706	0.04176470588235294	0.07647058534063939	0.3083216711521923	-0.6832352940875518	0.07500000000000002	0.04779411764705884	-0.683235294109341	0.033518995214118684	0.006298721715103504
down	0.99	0.9485294117647058	0.04147058823529415	0.042274298478807606	-0.5121260388361528	-0.6832352940963273	1.9600000000000013	2.143382352941178	-0.6832352941128068	0.014784083425799163	-0.04400839283106793
fond	0.1	0.058823529411764705	0.0411764705882353	0.07859115186951918	0.3550990915624012	-0.6832352940829217	0.055000000000000014	0.029411764705882353	-0.6832352941077491	0.033375081785577125	0.005768385644190958
useless	0.1	0.058823529411764705	0.0411764705882353	0.07859115186951918	0.3550990915624012	-0.6832352940829217	0.05000000000000001	0.03676470588235295	-0.6832352941104485	0.03227610651307793	-0.003778744175317327
utmost	0.1	0.058823529411764705	0.0411764705882353	0.07859115186951918	0.3550990915624012	-0.6832352940829217	0.05000000000000001	0.033088235294117654	-0.6832352941096487	0.032603182487036024	-0.0009062747998937037
city	0.21	0.16911764705882354	0.04088235294117645	0.06860234478756046	0.18967700801274	-0.6832352940922825	0.17500000000000004	0.13970588235294126	-0.6832352941110168	0.03423856235682648	0.00848609010433097
blame	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.04	0.01838235294117647	-0.6832352941061294	0.03302183973370238	0.003116303403083869
objection	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.035	0.014705882352941176	-0.6832352941050496	0.03290409238307747	0.0022031301053643156
speedily	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.04	0.014705882352941176	-0.68323529410325	0.03334891570766047	0.006090996736201393
violent	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.04	0.014705882352941176	-0.68323529410325	0.03334891570766047	0.006090996736201393
compel	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.035	0.014705882352941176	-0.6832352941050496	0.03290409238307747	0.0022031301053643156
joseph	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.06000000000000001	0.014705882352941176	-0.6832352940960514	0.03512820900599249	0.02129058627695695
horizon	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.045000000000000005	0.02573529411764706	-0.6832352941083918	0.0328125111103692	0.0010817231561608583
climb	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.045000000000000005	0.014705882352941176	-0.6832352941014503	0.03379373903224348	0.009943029985188864
instinct	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.035	0.014705882352941176	-0.6832352941050496	0.03290409238307747	0.0022031301053643156
accord	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.045000000000000005	0.022058823529411766	-0.6832352941068492	0.03313958708432729	0.004014666062297147
mixture	0.07	0.029411764705882353	0.040588235294117654	0.0809411280946829	0.4044583174538729	-0.6832352940690316	0.035	0.014705882352941176	-0.6832352941050496	0.03290409238307747	0.0022031301053643156
feature	0.32	0.27941176470588236	0.04058823529411765	0.06136736397117073	0.05010962133958652	-0.6832352940942531	0.2050000000000001	0.2058823529411766	-0.6832352941123767	0.031020134773078856	-0.014481931815951603
loud	0.18	0.13970588235294118	0.040294117647058814	0.07010963588400376	0.23051144519321282	-0.6832352940913289	0.12000000000000004	0.07720588235294121	-0.6832352941094202	0.034905797343700994	0.015932273793584344
girl	0.18	0.13970588235294118	0.040294117647058814	0.07010963588400376	0.23051144519321282	-0.6832352940913289	0.20000000000000004	0.11764705882352944	-0.6832352941086489	0.03842513482349006	0.03835183880207264
robbery	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
deduce	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
suppress	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
define	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
4th	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
investigator	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
newcomer	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
emergency	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
advertise	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
chairman	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.05499999999999999	0.0	-0.6541235508750193	0.03599168957724186	0.029657324534096405
genial	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
surprising	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
hell-hound	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
logical	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
pinkerton	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.065	0.0	-0.6488305066500494	0.036881336226407865	0.03712078445414607
corresponding	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
bicycle	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.1	0.0	-0.6303048518626546	0.0399950994984889	0.06224077769197815
lafter	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
offense	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
identify	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.030000000000000002	0.0	-0.6673561614374441	0.03376757295432683	0.010393885097893685
afghanistan	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.04	0.0	-0.6620631172124742	0.03465721960349284	0.018206124683471735
identification	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
initial	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.05000000000000001	0.0	-0.6567700729875043	0.03554686625265885	0.025875012304362795
hobson	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.035	0.0	-0.6647096393249592	0.03421239627890984	0.014318258052634654
damn	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
depression	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
perseverance	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
satisfactory	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
alkaloid	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
elders	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
philadelphia	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.025	0.0	-0.6700026835499291	0.033322749629743825	0.006432313740836578
alight	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
elect	0.04	0.0	0.04	0.08355988098661084	0.45670060203727253	-0.6015285832450158	0.02	0.0	-0.6726492056624142	0.03287792630516082	0.0024328320341732122
