	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
bramble	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.011415525114155252	-0.29557150101384844	-0.06465323192482578	0.10668463492311181
shop	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.011415525114155252	-0.29557150101384844	-0.06465323192482578	0.10668463492311181
alternative	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.011415525114155252	-0.29557150101384844	-0.06465323192482578	0.10668463492311181
apparition	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.013698630136986302	-0.29557150102003255	-0.0652392480760824	0.10488556352925242
file	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.011415525114155252	-0.29557150101384844	-0.06465323192482578	0.10668463492311181
tie	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.02910052910052911	0.013698630136986302	-0.2955715010023637	-0.06252310972422624	0.11304525236435228
disposition	0.037037037037037035	0.0228310502283105	0.014205986808726534	0.05692361298598962	0.26324764161735736	-0.2955715009640945	0.018518518518518517	0.011415525114155252	-0.29557150101384844	-0.06465323192482578	0.10668463492311181
seat	0.1693121693121693	0.1552511415525114	0.014061027759657896	0.0528876556777825	0.14396136421815098	-0.29557150099256074	0.10582010582010588	0.09132420091324205	-0.2955715010244498	-0.06275565581599475	0.11089533223289971
life	0.7354497354497355	0.7214611872146118	0.013988548235123632	0.04576282881306925	-0.18385580934156412	-0.29557150099637197	0.780423280423281	0.8424657534246582	-0.2955715010297648	-0.08240114964859824	0.08200260251512323
choice	0.06878306878306878	0.0547945205479452	0.013988548235123577	0.055543200921710306	0.2317946747784826	-0.2955715009837411	0.03703703703703705	0.02739726027397261	-0.29557150102003255	-0.06400210286787394	0.10842930657817063
tragedy	0.06878306878306878	0.0547945205479452	0.013988548235123577	0.055543200921710306	0.2317946747784826	-0.2955715009837411	0.044973544973544985	0.03424657534246575	-0.295571501020916	-0.06372304755775174	0.10914289485586821
exclamation	0.06878306878306878	0.0547945205479452	0.013988548235123577	0.055543200921710306	0.2317946747784826	-0.2955715009837411	0.034391534391534404	0.02739726027397261	-0.29557150102224117	-0.06468113745583799	0.10643477975887163
signal	0.06878306878306878	0.0547945205479452	0.013988548235123577	0.055543200921710306	0.2317946747784826	-0.2955715009837411	0.055555555555555566	0.0365296803652968	-0.29557150101616747	-0.06159292535715222	0.1151879144723517
spirit	0.2328042328042328	0.2191780821917808	0.013626150612451982	0.0511055696032479	0.09473794058723517	-0.2955715009940814	0.14021164021164026	0.13926940639269414	-0.2955715010279256	-0.06623454534885162	0.10170850388660767
bloodhound	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
rag	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
clergyman	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.023809523809523815	0.013698630136986302	-0.2955715010111981	-0.06388117890015432	0.10898601357204926
flaw	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
fly	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
repose	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
sensation	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.021164021164021163	0.0091324200913242	-0.2955715009979465	-0.06338818118560509	0.11054718454075811
working	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
madam	0.031746031746031744	0.0182648401826484	0.013481191563383343	0.0561064744569863	0.26757953001127477	-0.2955715009578903	0.03439153439153439	0.011415525114155252	-0.2955715009820445	-0.060579024397041534	0.11886317144491446
thud	0.06349206349206349	0.0502283105022831	0.013263752989780386	0.054760607124465135	0.2358719950764343	-0.29557150098327106	0.03174603174603176	0.02511415525114156	-0.2955715010220404	-0.0647741558925454	0.10618259525609243
sailor	0.06349206349206349	0.0502283105022831	0.013263752989780386	0.054760607124465135	0.2358719950764343	-0.29557150098327106	0.06613756613756615	0.02739726027397261	-0.29557150099573787	-0.05653272240026952	0.12974264179839384
claim	0.06349206349206349	0.0502283105022831	0.013263752989780386	0.054760607124465135	0.2358719950764343	-0.29557150098327106	0.05820105820105822	0.02511415525114156	-0.2955715009979465	-0.05798381001290499	0.12579279923105907
truth	0.2962962962962963	0.2831050228310502	0.013191273465246067	0.049611056902046466	0.049751269349641414	-0.2955715009949153	0.1904761904761906	0.19178082191780832	-0.295571501028236	-0.0668112596564375	0.1003512200991648
owner	0.12698412698412698	0.1141552511415525	0.012828875842574472	0.05248345116834757	0.17769870951449174	-0.2955715009913929	0.07936507936507939	0.0662100456621005	-0.29557150102353585	-0.06309982403181215	0.11039008164824952
retribution	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.018518518518518517	0.006849315068493151	-0.295571500989112	-0.0634811996223125	0.11030699875652548
lawyer	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
neighbourhood	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
sarcasm	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
pulse	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.018518518518518517	0.006849315068493151	-0.295571500989112	-0.0634811996223125	0.11030699875652548
chuckle	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
suicide	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.018518518518518517	0.0091324200913242	-0.2955715010045723	-0.06406721577356914	0.1084917558802067
concealment	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
climate	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
morass	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
player	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.018518518518518517	0.006849315068493151	-0.295571500989112	-0.0634811996223125	0.11030699875652548
anatomy	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
writer	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.0091324200913242	-0.2955715010178239	-0.06542528494949722	0.10434924920592359
upstairs	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
consternation	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.006849315068493151	-0.2955715009979465	-0.06416023421027654	0.108241056348655
suitor	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
placard	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.02645502645502646	0.0091324200913242	-0.2955715009846948	-0.062030112009677014	0.11462692488683905
waiting	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
obscurity	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
straw	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.025114155251141558	-0.2955715010389061	-0.06952739800829368	0.09186597731596266
nod	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
contentment	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
abode	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
cotton	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.018518518518518517	0.006849315068493151	-0.295571500989112	-0.0634811996223125	0.11030699875652548
bachelor	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.0091324200913242	-0.2955715010178239	-0.06542528494949722	0.10434924920592359
college	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.023809523809523815	0.006849315068493151	-0.29557150097144314	-0.062123130446384414	0.11440744879932233
whereabouts	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
gulf	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.006849315068493151	-0.2955715009979465	-0.06416023421027654	0.108241056348655
coincidence	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
bound	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
datum	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
visage	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.0091324200913242	-0.2955715010178239	-0.06542528494949722	0.10434924920592359
frenzy	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.006849315068493151	-0.2955715009979465	-0.06416023421027654	0.108241056348655
brace	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
appetite	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.006849315068493151	-0.2955715009979465	-0.06416023421027654	0.108241056348655
traffic	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.015873015873015872	0.0091324200913242	-0.2955715010111981	-0.06474625036153317	0.1064258134723362
analysis	0.026455026455026454	0.0136986301369863	0.012756396318040153	0.05527386056937561	0.27194718933253575	-0.29557150094755	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
county	0.0582010582010582	0.045662100456621	0.012538957744437196	0.053964046949930636	0.23998097723637474	-0.29557150098270707	0.03703703703703704	0.03424657534246576	-0.29557150102621665	-0.06576015132164387	0.10321773930059948
vision	0.0582010582010582	0.045662100456621	0.012538957744437196	0.053964046949930636	0.23998097723637474	-0.29557150098270707	0.0343915343915344	0.022831050228310508	-0.29557150101649876	-0.06350910515332472	0.10994689632529434
lid	0.0582010582010582	0.045662100456621	0.012538957744437196	0.053964046949930636	0.23998097723637474	-0.29557150098270707	0.02910052910052911	0.022831050228310508	-0.29557150102179947	-0.06486717432925279	0.10592804863859154
comfort	0.08994708994708994	0.0776255707762557	0.012321519170834239	0.05279719805487041	0.20985626761543652	-0.2955715009889112	0.05820105820105822	0.047945205479452066	-0.2955715010231877	-0.06384397152547136	0.10860335995734084
yard	0.2222222222222222	0.2100456621004566	0.0121765601217656	0.04982749578765818	0.10102172531274375	-0.2955715009943062	0.17989417989417997	0.13698630136986312	-0.295571501020916	-0.05546301037813439	0.1274428866648753
spring	0.12169312169312169	0.1095890410958904	0.012104080597231281	0.051751117221631296	0.18137248035563153	-0.2955715009914963	0.06878306878306881	0.06392694063926943	-0.2955715010263429	-0.06522994623241167	0.10457676250117684
gallows	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
sentry	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
hospital	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.02511415525114155	-0.2955715010413155	-0.07020643259625771	0.08977868140362692
snort	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
rebel	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.015873015873015872	0.0045662100456621	-0.29557150097144314	-0.0635742180590199	0.11006449448018363
bedside	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.015873015873015872	0.0045662100456621	-0.29557150097144314	-0.0635742180590199	0.11006449448018363
author	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
climax	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
vehemence	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
conspiracy	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.018518518518518517	0.006849315068493151	-0.295571500989112	-0.0634811996223125	0.11030699875652548
carpenter	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.015873015873015872	0.0045662100456621	-0.29557150097144314	-0.0635742180590199	0.11006449448018363
trophy	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.006849315068493151	-0.29557150101561536	-0.06551830338620461	0.10407719616990664
chalk	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.018518518518518517	0.0045662100456621	-0.2955715009581915	-0.06289518347105585	0.11213043688805412
gull	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
stratum	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.006849315068493151	-0.29557150101561536	-0.06551830338620461	0.10407719616990664
exploit	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
companionship	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
scrub	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
trap-door	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
sufferer	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.015873015873015872	0.0045662100456621	-0.29557150097144314	-0.0635742180590199	0.11006449448018363
corporal	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.021164021164021163	0.0045662100456621	-0.29557150094493984	-0.06221614888309182	0.11418586554860553
candidate	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.037037037037037035	0.0045662100456621	-0.2955715008654299	-0.058141941355307585	0.12630350022915568
bible	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
east	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
frock-coat	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
rafter	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
wail	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
riches	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
ague	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
mob	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.006849315068493151	-0.2955715010067809	-0.06483926879824058	0.10616449208224238
clamor	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
foolscap	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
un	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
half-an-hour	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
foundation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
contortion	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
ammunition	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.006849315068493151	-0.29557150101561536	-0.06551830338620461	0.10407719616990664
thong	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.018518518518518517	0.0045662100456621	-0.2955715009581915	-0.06289518347105585	0.11213043688805412
lurcher	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
programme	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
popularity	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
inmate	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
diary	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
revelation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
ruler	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
intensity	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
trepidation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
sack	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
meditation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
quicksilver	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
complexion	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
formation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
explorer	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
compensation	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
clutch	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.015873015873015872	0.0045662100456621	-0.29557150097144314	-0.0635742180590199	0.11006449448018363
framework	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.013227513227513229	0.0045662100456621	-0.2955715009846948	-0.06425325264698394	0.10798793021377101
lifetime	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
mantel-piece	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
intuition	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
brutality	0.021164021164021163	0.0091324200913242	0.012031601072696962	0.054425326933913866	0.2763512060801322	-0.2955715009268694	0.010582010582010581	0.0045662100456621	-0.2955715009979465	-0.06493228723494798	0.10590063430143527
tenant	0.05291005291005291	0.0410958904109589	0.011814162499094005	0.053153142664754634	0.2441221089093799	-0.2955715009820177	0.034391534391534404	0.022831050228310508	-0.29557150101649876	-0.06350910515332471	0.10994689632529434
