	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	meanrelfreqs	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
polishing	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gazette	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
poise	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
sapiat	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
poisions	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
keyhole	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
sandstone	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pole-axe	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
peroration	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
sand-banks	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
genesis	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
genoans	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gens	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
salvage-money	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gentian	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gentile	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
permanence	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
keepin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
log-house	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0024509803921568627	0.0045045045045045045	0.0	-0.38989978530629255	-0.029568560882570722	-0.1323474078914548
kickin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gay	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
plush	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
mannikin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
kindling	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
garter	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pocket-money	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
parole	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
saucerful	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gas-shade	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
kimono	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pod	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0024509803921568627	0.0045045045045045045	0.0	-0.38989978530629255	-0.029568560882570722	-0.1323474078914548
kilderkin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
satiation	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gate-post	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gate-rail	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
satchel	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
perpetration	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
sassafras	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gaucho	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gaudiness	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
goldenfleur-de-lis	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
goldsmith	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
jib	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prancings	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prate	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grope	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gros	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grotesque	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
mammal	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0024509803921568627	0.0045045045045045045	0.0	-0.38989978530629255	-0.029568560882570722	-0.1323474078914548
iridescence	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
ipomaea	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pratt-haldane	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prattle	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grouping	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prayer-book	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
growin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prayings	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rock-work	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rock-climber	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
malt	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
preceptor	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
mammoth	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rollin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
invalides	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
groinings	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grege	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
poulaine	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
islet	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gridiron	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pour	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
isard	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grig	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grimace	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
irregularity	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
man-at-arm	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
powder-barrel	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rook	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grinnin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
powder-barrels	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
praeclarus	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
iron-works	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prancer	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
grutching	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
guard-boat	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rose-noble	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
road-side	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
intendant	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gulpings	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gun-barrel	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gun-cases	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prior	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gun-metal	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
insurrection	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gunmakers	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
riverside	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
rivercotesin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
insurgent	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gurgle	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gutter	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
river-bank	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
habet	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pris	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prize-giving	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prick	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gully	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
malorum	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
gullet	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
precession	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
precipitation	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
prediction	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pepper-pot	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
robber-knight	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
guest-chamber	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
guest-chambers	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
guest-room	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
preliminaries	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
premonition	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
presenti	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
roasting	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
interstice	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
interrupter	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0024509803921568627	0.0045045045045045045	0.0	-0.38989978530629255	-0.029568560882570722	-0.1323474078914548
guild	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
people.i.	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
pressin	0.0045045045045045045	0.0	0.0045045045045045045	-0.04678851850544513	0.23497045660911428	-0.3837674686289339	0.0012254901960784314	0.0022522522522522522	0.0	-0.39329339744073016	-0.03046836100195225	-0.1343967036112514
