	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	meanrelfreqs	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
compassion	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
community	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
somethin	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
commoner	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
committee	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
commiseration	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sporting	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
intelligence	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
narrative	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.05	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
intent	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
spin	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
necromancer	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
instance	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
needle	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
inscription	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
contentment	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
content	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.06666666666666667	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
contempt	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
neighbourhood	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
contact	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
consternation	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
constancy	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
source	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.041666666666666664	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
consistence	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
consideration	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
consent	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
spark	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
spasm	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
conjecture	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stack	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
combination	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stagnation	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
inventory	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
clipper	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stock	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
climbing	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stocking	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
climate	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stoker	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
click	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cleverness	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stole	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
investigator	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
clergyman	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stopping	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
store	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
muzzle	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
class	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.08333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stoat	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stimulant	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
collision	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
steward	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
stair-rod	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
capture	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stake	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cold	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
intimacy	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
coin	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
intimation	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
coffee-cup	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
staple	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
statistician	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
stead	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
steamer	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
clothing	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
steer	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
step-daughter	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
contraction	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
contrast	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
clamor	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
creed	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
criticism	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crisp	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cried.i.	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crew	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crevice	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
skeleton	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.041666666666666664	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
creosote	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sketch	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sombrero	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
skull	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crash	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cranny	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cranium	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
craft	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
nicht	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cracking	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
croaker	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
indifference	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crone	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
crook	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
income	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
inconvenience	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
curiosity	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.08333333333333334	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cur	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cupboard	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sind	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cunning	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
singlestick	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sink	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cryptogram	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
indecision	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cruel-hearted	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crow	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
six-mile	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
crop	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
coward	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
slavery	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sledge-hammer	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
injury	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
ink	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
inmate	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
snap	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
newly-dug	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
newcomer	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
snort	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
copenhage	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
snow	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sock	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sofa	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
convict-guard	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
convict-barracks	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
conventionality	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
solo	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
solution	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
injustice	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
correspondent	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
sleeper	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
costume	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
slime	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
courage	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
countryside	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.05	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
inglenook	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
slipper	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
slow-worm	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
countenance	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
council	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
slush	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
initial	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
smartness	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cottonwood	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
initiation	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
cottage	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.03333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
smear	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
mustang	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
correspondence	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
support	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
mortal	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
motion	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
irritation	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
moth	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
swamp	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
chairman	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.016666666666666666	0.05	0.0	-0.3549999999829	0.10099999999999991	0.1217742257370876
chord	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
chagrin	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
jewel	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.025	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
swarm	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
ivy	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
swift	0.025	0.0	0.025	0.05921342402816142	0.3608409171330913	-0.37692307689609467	0.008333333333333333	0.025	0.0	-0.40249999998195	0.09149999999999991	0.1031776118984393
