Quoi	Pt	QUE|QUOI
vous	Pp	VOUS
serez	Vuc	ÊTRE
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
un	Dn	UN
mortel	Ag	MORTEL
accompli	Nc	ACCOMPLI
.	Fs	.
Je	Pp	JE
cours	Vvc	COURIR
mettre	Vvn	METTRE
à	S	À
profit	Nc	PROFIT
le	Da	LE
conseil	Nc	CONSEIL
qu'	Pr	QUE
on	Pp	ON
me	Pp	JE
donne	Vvc	DONNER
,	Fw	,
Mettre	Nc	METTRE
d'accord	Nc	d'accord
en	S	EN
ma	Ds	MON
personne	Nc	PERSONNE
L'	Vvc	L'
homme	Nc	HOMME
du	S+Da	DE+LE
siècle	Nc	SIÈCLE
avec	S	AVEC
l'	Da	LE
homme	Nc	HOMME
d'	S	DE
honneur	Nc	HONNEUR
;	Fw	;
Sans	Vvc	Sans
nuire	Vvn	NUIRE
à	S	À
la	Da	LE
franchise	Nc	FRANCHISE
,	Fw	,
orner	Vvn	ORNER
l'	Da	LE
extérieur	Nc	EXTÉRIEUR
;	Fw	;
Joindre	Vvc	Joindre
par	S	PAR
un	Dn	UN
noble	Ag	NOBLE
alliage	Nc	ALLIAGE
Aux	Vvc	Aux
vertus	Nc	VERTU
du	S+Da	DE+LE
vieux	Ag	VIEUX
temps	Nc	TEMPS
,	Fw	,
les	Da	LE
vertus	Nc	VERTU
de	S	DE
notre	Ds	NOTRE
âge	Nc	ÂGE
;	Fw	;
La	Vvc	La
dépouillant	Ga	DÉPOUILLER
de	S	DE
son	Ds	SON
austérité	Nc	AUSTÉRITÉ
,	Fw	,
Rendre	Nc	RENDRE
agréable	Ag	AGRÉABLE
la	Da	LE
sagesse	Nc	SAGESSE
,	Fw	,
Et	Vvc	Et
faire	Vvn	FAIRE
aimer	Vvn	AIMER
la	Da	LE
probité	Nc	PROBITÉ
Sous	Vvc	Sous
les	Da	LE
traits	Nc	TRAIT|TRAITS
de	S	DE
la	Da	LE
politesse	Nc	POLITESSE
.	Fs	.
Je	Pp	JE
viens	Vvc	VENIR
d'	S	DE
entendre	Vvn	ENTENDRE
vos	Ds	VOTRE
discours	Nc	DISCOURS
,	Fw	,
Seigneur	Ag	Seigneur
Momus	Nc	Momus
,	Fw	,
qu'	Cs	QUE
ils	Pp	ILS
m'	Pp	JE
ont	Vuc	AVOIR
fait	Ge	FAIRE
rire	Vvn	RIRE
!	Fs	!
Vous	Pp	VOUS
serez	Vuc	ÊTRE
le	Da	LE
même	Pi	MÊME
toujours	Rg	TOUJOURS
En	Ag	En
éloge	Nc	ÉLOGE
comme	Cs	COMME
en	S	EN
satire	Nc	SATIRE
Comment	Vvc	Comment
donc	Rg	DONC
?	Fs	?
Que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
dire	Vvn	DIRE
?	Fs	?
Que	Cs	QUE
votre	Ds	VOTRE
esprit	Nc	ESPRIT
,	Fw	,
par	S	PAR
de	Dn	UN
subtils	Ag	SUBTIL
détours	Nc	DÉTOUR
,	Fw	,
Sais	Vvc	SAVOIR
adroitement	Rg	ADROITEMENT
se	Pp	IL
conduire	Vvn	CONDUIRE
?	Fs	?
Mais	Cc	MAIS
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
,	Fw	,
cher	Ag	CHER
Momus	Nc	Momus
,	Fw	,
De	Vvc	De
ce	Dd	CE
prosélyte	Nc	PROSÉLYTE
crédule	Ag	CRÉDULE
Ne	Vvc	Ne
suivra	Vvc	SUIVRE
pas	Rg	PAS
le	Da	LE
sot	Ag	SOT
abus	Nc	ABUS
;	Fw	;
En	Vvc	En
entrant	Ga	ENTRER
,	Fw	,
en	S	EN
sortant	Ga	SORTIR
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
ridicule	Ag	RIDICULE
.	Fs	.
De	S	DE
quel	Dt	QUEL
abus	Nc	ABUS
le	Pp	IL
taxez	Vvc	TAXER
-vous	Nc	-vous
?	Fs	?
Il	Pp	IL
reconnaît	Vvc	RECONNAÎTRE
son	Ds	SON
injustice	Nc	INJUSTICE
.	Fs	.
Premièrement	Nc	Premièrement
,	Fw	,
je	Pp	JE
blâme	Vvc	BLÂMER
le	Da	LE
courroux	Nc	COURROUX
Qu'	Vvc	Qu'
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
éclater	Vvn	ÉCLATER
si	Cs	SI
fost	Nc	fost
contre	S	CONTRE
le	Da	LE
vice	Nc	VICE
.	Fs	.
Il	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
revenu	Ge	REVENIR
.	Fs	.
Par	S	PAR
un	Dn	UN
autre	Ag	AUTRE
caprice	Nc	CAPRICE
Qui	Ag	Qui
doit	Vvc	DEVOIR
le	Pp	IL
mettre	Vvn	METTRE
au	S+Da	À+LE
rang	Nc	RANG
des	S+Da	DE+LE|DE+LES
fous	Nc	FOU
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
D'	S	DE
une	Dn	UN
autre	Ag	AUTRE
erreur	Nc	ERREUR
sur	S	SUR
le	Da	LE
champ	Nc	CHAMP|CHAMPAGNE
adoptée	Ge	ADOPTER
Vous	Nc	Vous
avez	Vuc	AVOIR
rempli	Ge	REMPLIR
son	Ds	SON
esprit	Nc	ESPRIT
;	Fw	;
Cette	Vvc	Cette
victoire	Nc	VICTOIRE
remportée	Ge	REMPORTER
Doit	Vvc	DEVOIR
établir	Vvn	ÉTABLIR
votre	Ds	VOTRE
crédit	Nc	CRÉDIT
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
riez	Vvc	RIRE
d'	S	DE
un	Dn	UN
galant	Ag	GALANT
homme	Nc	HOMME
Qui	Ag	Qui
connaît	Vvc	CONNAÎTRE
ses	Ds	SON
défauts	Nc	DÉFAUT
,	Fw	,
et	Cc	ET
veut	Vvc	VOULOIR
s'	Cs	SI
en	S	EN
corriger	Vvn	CORRIGER
?	Fs	?
Oui	Rg	OUI
c'	Pd	CE
est	Vuc	ÊTRE
ainsi	Rg	AINSI
que	Cs	QUE
votre	Ds	VOTRE
orgueil	Nc	ORGUEIL
le	Pp	IL
nomme	Vvc	NOMMER
,	Fw	,
Mais	Vvc	Mais
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
ainsi	Rg	AINSI
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
en	Pp	EN
doit	Vvc	DEVOIR
juger	Vvn	JUGER
.	Fs	.
Et	Cc	ET
quelle	Dt	QUEL
idée	Nc	IDÉE
est	Vuc	ÊTRE
donc	Rg	DONC
la	Da	LE
vôtre	As#Ps	VÔTRE
!	Fs	!
Il	Pp	IL
blâmait	Vvc	BLÂMER
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
,	Fw	,
et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
su	Ge	SAVOIR
lui	Pp	IL
prouver	Vvn	PROUVER
Qu'	Vvc	Qu'
il	Pp	IL
est	Vuc	ÊTRE
beaucoup	Rg	BEAUCOUP
de	S	DE
gens	Nc	GENS|GENT
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
doit	Vvc	DEVOIR
approuver	Vvn	APPROUVER
.	Fs	.
Vers	Nc	VER|VERS|VERT
lequel	Pr	LEQUEL
penchez	Vvc	PENCHER
-vous	Nc	-vous
?	Fs	?
Ni	Cc	NI
vers	S	VERS
l'	Da	LE
un	Pi	UN
,	Fw	,
ni	Cc	NI
vers	S	VERS
l'	Da	LE
autre	Pi	AUTRE
.	Fs	.
Oh	I	OH
,	Fw	,
oh	I	OH
!	Fs	!
L'	Da	LE
indifférence	Nc	INDIFFÉRENCE
est	Vuc	ÊTRE
le	Da	LE
meilleur	Ag	MEILLEUR
parti	Nc	PARTI
.	Fs	.
Irai	Vvc	ALLER
-je	Vvc	-je
me	Pp	JE
fâcher	Vvn	FÂCHER
contre	S	CONTRE
un	Dn	UN
plat	Ag	PLAT
personnage	Nc	PERSONNAGE
,	Fw	,
Et	Vvc	Et
lui	Pp	IL
donner	Vvn	DONNER
un	Dn	UN
démenti	Nc	DÉMENTI
Sur	Nc	Sur
toutes	Di	TOUT
les	Da	LE
vertus	Nc	VERTU
qu'	Pr	QUE
il	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
son	Ds	SON
apanage	Nc	APANAGE
?	Fs	?
Si	Cs	SI
le	Da	LE
sort	Nc	SORT
à	S	À
quelqu'un	Pi	QUELQU'UN
enfin	Rg	ENFIN
a	Vuc	AVOIR
départi	Ge	DÉPARTIR
De	Vvc	De
rares	Ag	RARE
qualités	Nc	QUALITÉ
un	Dn	UN
brillant	Ag	BRILLANT
assemblage	Nc	ASSEMBLAGE
,	Fw	,
Irai	Vvc	ALLER
-je	Nc	-je
en	S	EN
l'	Pp	IL
admirant	Ga	ADMIRER
me	Pp	JE
croire	Vvn	CROIRE
anéanti	Ge	ANÉANTIR
?	Fs	?
Et	Cc	ET
le	Pp	IL
louer	Vvn	LOUER|LOVER
d'	S	DE
un	Dn	UN
bien	Nc	BIEN
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
son	Ds	SON
ouvrage	Nc	OUVRAGE
?	Fs	?
Car	Cc	CAR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
en	S	EN
naissant	Ga	NAÎTRE
chacun	Pi	CHACUN
porte	Vvc	PORTER
son	Ds	SON
lot	Nc	LOT
.	Fs	.
Faibles	Ag	FAIBLE
jouets	Nc	JOUET
de	S	DE
la	Da	LE
nature	Nc	NATURE
,	Fw	,
Chacun	Ag	Chacun
vient	Vvc	VENIR
risquer	Vvn	RISQUER
l'	Da	LE
aventure	Nc	AVENTURE
D'	Vvc	D'
être	Vun	ÊTRE
bien	Rg	BIEN
ou	Cc	OU
mal	Rg	MAL
fait	Ge	FAIRE
,	Fw	,
spirituel	Ag	SPIRITUEL
ou	Cc	OU
sot	Ag	SOT
,	Fw	,
Et	Vvc	Et
nous	Pp	NOUS
ne	Rp	NE
nous	Pp	NOUS
formons	Vvc	FORMER
l'	Da	LE
esprit	Nc	ESPRIT
ni	Cc	NI
la	Da	LE
figure	Nc	FIGURE|FIGURÉ
.	Fs	.
Mais	Cc	MAIS
l'	Da	LE
éducation	Nc	ÉDUCATION
dompte	Vvc	DOMPTER
le	Da	LE
naturel	Nc	NATUREL
,	Fw	,
Et	Vvc	Et
fait	Ge	FAIRE
souvent	Rg	SOUVENT
en	S	EN
nous	Pp	NOUS
un	Dn	UN
changement	Nc	CHANGEMENT
extrême	Ag	EXTRÊME
.	Fs	.
Ce	Dd	CE
changement	Nc	CHANGEMENT
est	Vuc	ÊTRE
superficiel	Ag	SUPERFICIEL
:	Fw	:
Puisqu'il	Nc	Puisqu'il
faut	Vvc	FAILLIR|FALLOIR
,	Fw	,
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
,	Fw	,
vous	Pp	VOUS
prouver	Vvn	PROUVER
mon	Ds	MON
système	Nc	SYSTÈME
,	Fw	,
Elle	Vvc	Elle
avance	Vvc	AVANCER
fort	Rg	FORT
peu	Rg	PEU
par	S	PAR
tous	Di	TOUT
ses	Ds	SON
vains	Ag	VAIN
efforts	Nc	EFFORT
;	Fw	;
Elle	Vvc	Elle
a	Vuc	AVOIR
,	Fw	,
beau	Ag	BEAU
plâtrer	Vvn	PLÂTRER
les	Da	LE
dehors	Nc	DEHORS
,	Fw	,
Notre	Nc	Notre
fonds	Nc	FOND|FONDS
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
le	Da	LE
même	Pi	MÊME
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
soutiens	Vvc	SOUTENIR
que	Cs	QUE
son	Ds	SON
secours	Nc	SECOURS
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
tort	Nc	TORT
vous	Pp	VOUS
peignez	Vvc	PEIGNER|PEINDRE
inutile	Ag	INUTILE
,	Fw	,
Fait	Vvc	FAIRE
des	Dn	UN
merveilles	Nc	MERVEILLE
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
.	Fs	.
Oui	Rg	OUI
,	Fw	,
sur	S	SUR
un	Dn	UN
naturel	Nc	NATUREL
fertile	Ag	FERTILE
;	Fw	;
Vraiment	Vvc	Vraiment
,	Fw	,
je	Pp	JE
n'	Rp	NE
en	Pp	EN
doutai	Vvc	DOUTER
jamais	Rg	JAMAIS
,	Fw	,
Puisqu'il	Nc	Puisqu'il
sort	Vvc	SORTIR
de	S	DE
ses	Ds	SON
mains	Nc	MAIN
heureuses	Ag	HEUREUX
,	Fw	,
Aussi	Nc	Aussi
brillant	Ag	BRILLANT
,	Fw	,
aussi	Rg	AUSSI
poli	Ge	POLIR
,	Fw	,
Que	Vvc	Que
de	S	DE
la	Da	LE
main	Nc	MAIN
d'	S	DE
un	Dn	UN
Artiste	Nc	ARTISTE
accompli	Ge	ACCOMPLIR
,	Fw	,
Sortent	Vvc	SORTIR
les	Da	LE
pierres	Nc	PIERRE
précieuses	Ag	PRÉCIEUX
.	Fs	.
Qui	Pr	QUI
,	Fw	,
je	Pp	JE
conviens	Vvc	CONVENIR
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
des	Dn	UN
soins	Nc	SOIN
au	S+Da	À+LE
naturel	Nc	NATUREL
,	Fw	,
Au	Vvc	Au
bon	Ag	BON
,	Fw	,
car	Cc	CAR
au	S+Da	À+LE
mauvais	Ag	MAUVAIS
,	Fw	,
ce	Pd	CE
sont	Vuc	ÊTRE
peines	Nc	PEINE
perdues	Ge	PERDRE
.	Fs	.
Convenez	Vvc	CONVENIR
donc	Rg	DONC
qu'	Cs	QUE
aussi	Rg	AUSSI
les	Da	LE
louanges	Nc	LOUANGE
font	Vvc	FAIRE
dûes	Ge	DEVOIR
À	Nc	À
ceux	Pd	CELUI
qui	Pr	QUI
,	Fw	,
l'	Pp	IL
ont	Vuc	AVOIR
reçu	Ge	RECEVOIR
du	S+Da	DE+LE
Ciel	Nc	CIEL
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
justement	Rg	JUSTEMENT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
nie	Vvc	NIER
.	Fs	.
J'	Pp	JE
en	Pp	EN
reviens	Vvc	REVENIR
à	S	À
mon	Ds	MON
premier	Ag	PREMIER
point	Nc	POINT
,	Fw	,
Que	Vvc	Que
l'	Pp	IL
on	Pp	ON
possède	Vvc	POSSÉDER
un	Dn	UN
mince	Ag	MINCE
,	Fw	,
ou	Cc	OU
bien	Rg	BIEN
un	Dn	UN
grand	Ag	GRAND
génie	Nc	GÉNIE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
méprise	Vvc	MÉPRISER
pas	Rg	PAS
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
n'	Rp	NE
admire	Vvc	ADMIRER
point	Rg	POINT
.	Fs	.
Un	Dn	UN
malheureux	Ag	MALHEUREUX
,	Fw	,
à	S	À
qui	Pr	QUI
la	Da	LE
Nature	Nc	NATURE
cruelle	Ag	CRUEL
A	Vvc	A
même	Rg	MÊME
refusé	Ge	REFUSER
sa	Ds	SON
plus	Rg	PLUS
simple	Ag	SIMPLE
faveur	Nc	FAVEUR
,	Fw	,
En	Vvc	En
est	Vuc	ÊTRE
assez	Rg	ASSEZ
puni	Ge	PUNIR
par	S	PAR
la	Da	LE
douleur	Nc	DOULEUR
mortelle	Ag	MORTEL
,	Fw	,
Que	Vvc	Que
lui	Pp	IL
cause	Vvc	CAUSER
en	S	EN
secret-cet	Ag	secret-cet
excès	Nc	EXCÈS
de	S	DE
rigueur	Nc	RIGUEUR
Qui	Vvc	Qui
l'	Pp	IL
avilit	Vvc	AVILIR
à	S	À
ses	Ds	SON
yeux	Nc	OEIL|YEUX
même	Ag	MÊME
,	Fw	,
Sans	Vvc	Sans
que	Cs	QUE
j'	Pp	JE
aille	Vvc	AILLER|ALLER
ajouter	Vvn	AJOUTER
ençor	Nc	ençor
à	S	À
son	Ds	SON
malheur	Nc	MALHEUR
,	Fw	,
En	Vvc	En
l'	Da	LE
accablant	Ga	ACCABLER
du	S+Da	DE+LE
poids	Nc	POIDS
de	S	DE
mon	Ds	MON
mépris	Nc	MÉPRIS
extrême	Ag	EXTRÊME
,	Fw	,
Et	Vvc	Et
le	Da	LE
perçant	Ga	PERCER
d'	S	DE
un	Dn	UN
ris	Nc	RIS|RIT
moqueur	Nc	MOQUEUR
:	Fw	:
Un	Dn	UN
triomphe	Nc	TRIOMPHE
si	Rg	SI
bas	Ag	BAS
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
obtient	Vvc	OBTENIR
sans	S	SANS
peine	Nc	PEINE
,	Fw	,
Déshonore	Vvc	Déshonore
l'	Da	LE
esprit	Nc	ESPRIT
,	Fw	,
et	Cc	ET
fait	Ge	FAIRE
outrage	Nc	OUTRAGE
au	S+Da	À+LE
coeur	Nc	CUR
;	Fw	;
Alors	Nc	Alors
,	Fw	,
plus	Rg	PLUS
la	Da	LE
victoire	Nc	VICTOIRE
est	Vuc	ÊTRE
pleine	Ag	PLEIN
,	Fw	,
Plus	Vvc	PLAIRE
son	Ds	SON
éclat	Nc	ÉCLAT
honteux	Ag	HONTEUX
dégrade	Vvc	DÉGRADER
le	Da	LE
vainqueur	Nc	VAINQUEUR
.	Fs	.
Quant	Ga	Quant
à	S	À
celui	Pd	CELUI
sur	S	SUR
qui	Pr	QUI
le	Da	LE
sort	Nc	SORT
propice	Ag	PROPICE
A	Vvc	A
libéralement	Rg	LIBÉRALEMENT
versé	Ge	VERSER
Tous	Nc	TOUX
les	Da	LE
dons	Nc	DON
séducteurs	Nc	SÉDUCTEUR
qu'	Pr	QUE
accorde	Vvc	ACCORDER
son	Ds	SON
caprice	Nc	CAPRICE
,	Fw	,
N'	Vvc	N'
en	S	EN
est-il	Ag	est-il
pas	Rg	PAS
assez	Rg	ASSEZ
récompensé	Ge	RÉCOMPENSER
Par	Nc	PAR
ces	Dd	CE
mêmes	Ag	MÊME
présents	Nc	PRÉSENT
de	S	DE
son	Ds	SON
étoile	Nc	ÉTOILE|ÉTOILÉ
heureuse	Ag	HEUREUX
,	Fw	,
Et	Vvc	Et
la	Da	LE
comparaison	Nc	COMPARAISON
flatteuse	Ag	FLATTEUR
Qu'	Vvc	Qu'
il	Pp	IL
fait	Vvc	FAIRE
de	S	DE
son	Ds	SON
mérite	Nc	MÉRITE
avec	S	AVEC
celui	Pd	CELUI
d'	S	DE
autrui	Pi	AUTRUI
?	Fs	?
II	Nc	II
sent	Vvc	SENTIR
trop	Rg	TROP
bien	Rg	BIEN
ce	Dd	CE
mérite	Nc	MÉRITE
suprême	Ag	SUPRÊME
,	Fw	,
Et	Vvc	Et
nous	Pp	NOUS
devons	Vvc	DEVOIR
nous	Pp	NOUS
reposer	Vvn	REPOSER
sur	S	SUR
lui	Pp	IL
.	Fs	.
Du	S+Da	DE+LE
soin	Nc	SOIN
de	S	DE
s'	Pp	SE
applaudir	Vvn	APPLAUDIR
lui	Pp	IL
-même	Vvc	-même
.	Fs	.
Souffrez	Vvc	SOUFFRIR
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
dise	Vvc	DIRE
ici	Rg	ICI
...	Fs	...
Adieu	Nc	ADIEU
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
feriez	Vvc	FAIRE|FERRER
un	Dn	UN
discours	Nc	DISCOURS
inutile	Ag	INUTILE
;	Fw	;
Dans	Vvc	Dans
mon	Ds	MON
opinion	Nc	OPINION
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
toujours	Rg	TOUJOURS
tranquille	Ag	TRANQUILLE
.	Fs	.
Admirer	Vvn	ADMIRER
,	Fw	,
est	Vuc	ÊTRE
d'	S	DE
un	Dn	UN
sot	Nc	SOT
;	Fw	;
fronder	Vvn	FRONDER
,	Fw	,
d'	S	DE
un	Dn	UN
étourdi	Nc	ÉTOURDI
;	Fw	;
Rester	Nc	RESTER
neutre	Ag	NEUTRE
,	Fw	,
d'	S	DE
un	Dn	UN
homme	Nc	HOMME
sage	Ag	SAGE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
m'	Pp	JE
en	Pp	EN
tiens	Vvc	TENIR
à	S	À
ce	Dd	CE
dernier	Ag	DERNIER
parti	Nc	PARTI
,	Fw	,
Sans	Vvc	Sans
vous	Pp	VOUS
en	S	EN
dire	Vvn	DIRE
davantage	Rg	DAVANTAGE
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
éclairer	Vvn	ÉCLAIRER
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
servir	Vvn	SERVIR
de	S	DE
conducteur	Nc	CONDUCTEUR
moi-même	Pp	LUI-MÊME
Dans	Vvc	Dans
la	Da	LE
carrière	Nc	CARRIÈRE
où	Pr	OÙ
je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
entrer	Vvn	ENTRER
.	Fs	.
Comme	Cs	COMME
le	Da	LE
monde	Nc	MONDE
a	Vuc	AVOIR
changé	Ge	CHANGER
de	S	DE
système	Nc	SYSTÈME
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
étant	Ga	ÊTRE
mal	Rg	MAL
instruit	Ge	INSTRUIRE
,	Fw	,
vous	Pp	VOUS
pourriez	Vvc	POUVOIR
exalter	Vvn	EXALTER
Ce	Nc	Ce
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
digne	Ag	DIGNE
de	S	DE
l'	Pp	IL
être	Vun	ÊTRE
,	Fw	,
Ou	Vvc	Ou
taire	Vvn	TAIRE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vanter	Vvn	VANTER
Il	Nc	Il
est	Vuc	ÊTRE
bon	Ag	BON
,	Fw	,
en	S	EN
ce	Dd	CE
jour	Nc	JOUR
,	Fw	,
de	S	DE
vous	Pp	VOUS
faire	Vvn	FAIRE
connaître	Vvn	CONNAÎTRE
L'	Vvc	L'
esprit	Nc	ESPRIT
qui	Pr	QUI
le	Da	LE
gouverne	Nc	GOUVERNE|GOUVERNÉ
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
doit	Vvc	DEVOIR
consulter	Vvn	CONSULTER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
m'	Pp	JE
obliger	Vvn	OBLIGER
très	Rg	TRÈS
fort	Ag	FORT
;	Fw	;
mais	Cc	MAIS
daignez	Vvc	DAIGNER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
M'	Vvc	M'
apprendre	Vvn	APPRENDRE
votre	Ds	VOTRE
nom	Nc	NOM
avec	S	AVEC
vos	Ds	VOTRE
qualités	Nc	QUALITÉ
?	Fs	?
Du	S+Da	DE+LE
siècle	Nc	SIÈCLE
,	Fw	,
en	S	EN
moi	Pp	JE
,	Fw	,
vous	Pp	VOUS
voyez	Vvc	VOIR
le	Da	LE
génie	Nc	GÉNIE
:	Fw	:
Remplissant	Ga	REMPLIR
l'	Da	LE
univers	Nc	UNIVERS
de	S	DE
nouvelles	Ag	NOUVEAU
clartés	Nc	CLARTÉ
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
des	Dn	UN
vieux	Ag	VIEUX
préjugés	Nc	PRÉJUGÉ
vaincu	Ge	VAINCRE
la	Da	LE
tyrannie	Nc	TYRANNIE
;	Fw	;
De	Vvc	De
nos	Ds	NOTRE
aïeux	Nc	AÏEUL
bornés	Ge	BORNER
corrigé	Ge	CORRIGER
les	Da	LE
abus	Nc	ABUS
;	Fw	;
D'	Nc	D'
une	Dn	UN
constance	Nc	CONSTANCE
ridicule	Ag	RIDICULE
Affranchi	Vvc	Affranchi
les	Da	LE
Amours	Nc	AMOUR
qui	Pr	QUI
ne	Rp	NE
soupirent	Vvc	SOUPIRER
plus	Rg	PLUS
;	Fw	;
Dégagé	Vvc	Dégagé
l'	Da	LE
amitié	Nc	AMITIÉ
des	S+Da	DE+LE|DE+LES
devoirs	Nc	DEVOIR
superflus	Ag	SUPERFLU
;	Fw	;
La	Vvc	La
probité	Nc	PROBITÉ
,	Fw	,
du	S+Da	DE+LE
poids	Nc	POIDS
d'	S	DE
un	Dn	UN
vain	Ag	VAIN
scrupule	Nc	SCRUPULE
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
créé	Ge	CRÉER
d'	S	DE
autres	Ag	AUTRE
vertus	Nc	VERTU
.	Fs	.
Cette	Dd	CE
reforme	Nc	REFORME|RÉFORME|RÉFORMÉ
est	Vuc	ÊTRE
des	Dn	UN
plus	Rg	PLUS
belles	Ag	BEAU
;	Fw	;
On	Vvc	On
fait	Ge	FAIRE
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
veut	Vvc	VOULOIR
quand	Cs	QUAND
on	Pp	ON
a	Vuc	AVOIR
de	S	DE
l'	Da	LE
esprit	Nc	ESPRIT
.	Fs	.
Mais	Cc	MAIS
les	Da	LE
vieilles	Ag	VIEUX
vertus	Nc	VERTU
n'	Rp	NE
ont	Vuc	AVOIR
donc	Rg	DONC
plus	Rg	PLUS
de	S	DE
crédit	Nc	CRÉDIT
?	Fs	?
Non	Rg	NON
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
sur	S	SUR
leur	Ds	LEUR
ruine	Nc	RUINE
établi	Ge	ÉTABLIR
les	Da	LE
nouvelles	Nc	NOUVEAU|NOUVELLE
.	Fs	.
Ces	Dd	CE
contrôleuses	Nc	CONTRÔLEUR
éternelles	Ag	ÉTERNEL
Étaient	Nc	Étaient
dures	Ag	DUR
à	S	À
vivre	Vvn	VIVRE
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
sot	Ag	SOT
entretien	Nc	ENTRETIEN
.	Fs	.
De	S	DE
m'	Pp	JE
avertir	Vvn	AVERTIR
vous	Pp	VOUS
faites	Vvc	FAIRE
bien	Rg	BIEN
;	Fw	;
Car	Nc	CAR
j'	Pp	JE
aurais	Vuc	AVOIR
,	Fw	,
dans	S	DANS
mon	Ds	MON
ignorance	Nc	IGNORANCE
,	Fw	,
Loué	Vvc	Loué
bêtement	Rg	BÊTEMENT
la	Da	LE
Constance	Nc	CONSTANCE
,	Fw	,
La	Vvc	La
Candeur	Nc	CANDEUR
,	Fw	,
la	Pp	IL
Fidélité	Vvc	Fidélité
,	Fw	,
La	Vvc	La
Modestie	Ge	Modestie
et	Cc	ET
la	Pp	IL
Franchise	Vvc	Franchise
,	Fw	,
.	Fs	.
La	Pp	IL
Bonne-Foi	Vvc	Bonne-Foi
,	Fw	,
l'	Pp	IL
Integrité	Vvc	Integrité
.	Fs	.
Vous	Pp	VOUS
auriez	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
insigne	Nc	INSIGNE
méprise	Vvc	MÉPRISER
.	Fs	.
Apprenez	Vvc	APPRENDRE
qu'	Cs	QUE
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
la	Da	LE
Candeur	Nc	CANDEUR
est	Vuc	ÊTRE
sottise	Nc	SOTTISE
;	Fw	;
La	Vvc	La
Constance	Nc	CONSTANCE
fadeur	Nc	FADEUR
,	Fw	,
ou	Cc	OU
défaut	Nc	DÉFAUT
d'	S	DE
agréments	Nc	AGRÉMENT
;	Fw	;
La	Vvc	La
Modestie	Ge	Modestie
,	Fw	,
un	Dn	UN
vice	Nc	VICE
des	S+Da	DE+LE|DE+LES
plus	Rg	PLUS
