Euric	Nc	Euric
:	Fw	:
Souvent	Rg	SOUVENT
pour	S	POUR
votre	Ds	VOTRE
gloire	Nc	GLOIRE
ou	Cc	OU
pour	S	POUR
vois	Vvc	ALLER|VOIR
intérêts	Nc	INTÉRÊT
Contre	Vvc	CONTRER
vos	Ds	VOTRE
ennemis	Nc	ENNEMI
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
d'	S	DE
assez	Rg	ASSEZ
près	Rg	PRÈS
.	Fs	.
Et	Cc	ET
pour	S	POUR
la	Da	LE
vérité	Nc	VÉRITÉ
qui	Pr	QUI
m'	Pp	JE
est	Vuc	ÊTRE
cent	Nc	CENT
fois	Nc	FOI|FOIS
plus	Rg	PLUS
chère	Ag	CHER
,	Fw	,
Quelque	Vvc	Quelque
honteux	Ag	HONTEUX
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
alarme	Vvc	ALARMER
guère	Rg	GUÈRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
elle	Pp	IL
qui	Pr	QUI
m'	Pp	JE
oblige	Vvc	OBLIGER
à	S	À
jurer	Vvn	JURER
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
Que	Vvc	Que
sans	S	SANS
trahir	Vvn	TRAHIR
l'	Da	LE
État	Nc	État
j'	Pp	JE
abandonnais	Vvc	ABANDONNER
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Arracher	Vvn	ARRACHER
au	S+Da	À+LE
supplice	Nc	SUPPLICE
une	Dn	UN
reine	Nc	REINE|ROI
innocente	Ag	INNOCENT
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
forfait	Nc	FORFAIT
dont	Pr	DONT
mon	Ds	MON
coeur	Nc	CUR
se	Pp	IL
repente	Vvc	REPENTIR
/	Vvc	/
Je	Ag	Je
jure	Nc	JURÉ
que	Rg	QUE
tranquille	Ag	TRANQUILLE
en	S	EN
son	Ds	SON
funeste	Ag	FUNESTE
sort	Nc	SORT
Sans	Vvc	Sans
se	Pp	IL
plaindre	Vvn	PLAINDRE
de	S	DE
vous	Pp	VOUS
elle	Pp	IL
attendait	Vvc	ATTENDRE
la	Da	LE
mort	Nc	MORT
:	Fw	:
Que	Cs	QUE
touché	Ge	TOUCHER
du	S+Da	DE+LE
malheur	Nc	MALHEUR
où	Pr	OÙ
vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
réduite	Ge	RÉDUIRE
,	Fw	,
Sans	Vvc	Sans
avoir	Vun	AVOIR
son	Ds	SON
aveu	Nc	AVEU
je	Pp	JE
ménageai	Vvc	MÉNAGER
sa	Ds	SON
fuite	Nc	FUITE
;	Fw	;
Qu'	Vvc	Qu'
à	S	À
ce	Dd	CE
dessein	Nc	DESSEIN
fatal	Ag	FATAL
,	Fw	,
que	Cs	QUE
le	Da	LE
ciel	Nc	CIEL
a	Vuc	AVOIR
rompu	Ge	ROMPRE
Elle	Vvc	Elle
s'	Pp	SE
est	Vuc	ÊTRE
oppose	Ge	OPPOSER
autant	Rg	AUTANT
qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
:	Fw	:
Que	Cs	QUE
jamais	Rg	JAMAIS
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
un	Dn	UN
désir	Nc	DÉSIR
téméraire	Ag	TÉMÉRAIRE
N'	Vvc	N'
a	Vuc	AVOIR
fait	Ge	FAIRE
connaître	Vvn	CONNAÎTRE
au	S+Da	À+LE
sien	Ps	SIEN
qu'	Cs	QUE
il	Pp	IL
cherchait	Vvc	CHERCHER
à	S	À
lui	Pp	IL
plaire	Vvn	PLAIRE
!	Fs	!
Que	Cs	QUE
mon	Ds	MON
respect	Nc	RESPECT
pour	S	POUR
elle	Pp	IL
égale	Vvc	ÉGALER
ses	Ds	SON
appas	Nc	APPAS
;	Fw	;
Et	Vvc	Et
qu'	Cs	QUE
enfin	Rg	ENFIN
si	Cs	SI
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
,	Fw	,
elle	Pp	IL
ne	Rp	NE
le	Pp	IL
sait	Vvc	SAVOIR
pas	Rg	PAS
.	Fs	.
Du	S+Da	DE+LE
plus	Rg	PLUS
énorme	Ag	ÉNORME
crime	Nc	CRIME
avoir	Vun	AVOIR
été	Ge	ÊTRE
capable	Ag	CAPABLE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
donc	Rg	DONC
envers	S	ENVERS
l'	Da	LE
État	Nc	État
ne	Rp	NE
pas	Rg	PAS
être	Vun	ÊTRE
coupable	Ag	COUPABLE
?	Fs	?
Et	Cc	ET
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
tranquille	Ag	TRANQUILLE
avoir	Vun	AVOIR
troublé	Ge	TROUBLER
la	Da	LE
paix	Nc	PAIX
,	Fw	,
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
à	S	À
ton	Ds	TON
gré	Nc	GRÉ
le	Da	LE
plus	Rg	PLUS
noir	Ag	NOIR
des	S+Da	DE+LE|DE+LES
forfaits	Nc	FORFAIT
?	Fs	?
De	S	DE
ton	Ds	TON
sang	Nc	SANG
odieux	Ag	ODIEUX
tu	Pp	TU
me	Pp	JE
vois	Vvc	ALLER|VOIR
plus	Rg	PLUS
avide	Ag	AVIDE
Que	Nc	Que
tu	Pp	TU
ne	Rp	NE
fus	Vuc	ÊTRE
ingrat	Ag	INGRAT
,	Fw	,
que	Cs	QUE
tu	Pp	TU
ne	Rp	NE
fus	Vuc	ÊTRE
perfide	Ag	PERFIDE
;	Fw	;
Deux	Vvc	Deux
fois	Nc	FOI|FOIS
digne	Ag	DIGNE
de	S	DE
mort	Nc	MORT
,	Fw	,
que	Pr	QUE
n'	Rp	NE
est-il	Ag	est-il
à	S	À
mon	Ds	MON
choix	Nc	CHOIX
De	Vvc	De
te	Pp	TU
faire	Vvn	FAIRE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
mourir	Vvn	MOURIR
autant	Rg	AUTANT
de	S	DE
fois	Nc	FOI|FOIS
!	Fs	!
Au	S+Da	À+LE
moins	Nc	MOINS
ma	Ds	MON
volonté	Nc	VOLONTÉ
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
on	Pp	ON
accomplisse	Vvc	ACCOMPLIR
Est	Vvc	Est
que	Cs	QUE
pour	S	POUR
chaque	Di	CHAQUE
crime	Nc	CRIME
on	Pp	ON
invente	Vvc	INVENTER
un	Dn	UN
supplice	Nc	SUPPLICE
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
par	S	PAR
des	Dn	UN
tourments	Nc	TOURMENT
dont	Pr	DONT
tu	Pp	TU
n'	Rp	NE
expires	Vvc	EXPIRER
pas	Rg	PAS
,	Fw	,
Tu	Vvc	Tu
tentes	Nc	TENTE
à	S	À
loisir	Nc	LOISIR
les	Da	LE
horreurs	Nc	HORREUR
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
assouvissez	Vvc	ASSOUVIR
votre	Ds	VOTRE
cruelle	Ag	CRUEL
envie	Nc	ENVIE
.	Fs	.
Au	S+Da	À+LE
milieu	Nc	MILIEU
des	S+Da	DE+LE|DE+LES
tourments	Nc	TOURMENT
laissez	Vvc	LAISSER
durer	Vvn	DURER
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Par	S	PAR
l'	Da	LE
espoir	Nc	ESPOIR
du	S+Da	DE+LE
salaire	Nc	SALAIRE
animez	Vvc	ANIMER
vos	Ds	VOTRE
bourreaux	Nc	BOURREAU
À	Nc	À
me	Pp	JE
faire	Vvn	FAIRE
éprouver	Vvn	ÉPROUVER
des	Dn	UN
supplices	Nc	SUPPLICE
nouveaux	Ag	NOUVEAU
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
attendu	Ge	ATTENDRE
que	Cs	QUE
ma	Ds	MON
mort	Nc	MORT
fut	Vuc	ÊTRE
si	Rg	SI
proche	Ag	PROCHE
,	Fw	,
Pour	Nc	POUR
m'	Pp	JE
avouer	Vvn	AVOUER
ingrate	Ag	INGRAT
et	Cc	ET
m'	Pp	JE
en	Pp	EN
faire	Vvn	FAIRE
un	Dn	UN
reproche	Nc	REPROCHE
;	Fw	;
Mais	Vvc	Mais
né	Ge	NAÎTRE
votre	Ds	VOTRE
sujet	Nc	SUJET
,	Fw	,
nourri	Ge	NOURRIR
dans	S	DANS
votre	Ds	VOTRE
cour	Nc	COUR
,	Fw	,
Mon	Nc	Mon
respect	Nc	RESPECT
,	Fw	,
malgré	S	MALGRÉ
moi	Pp	JE
,	Fw	,
m'	Pp	JE
interdisait	Vvc	INTERDIRE
l'	Da	LE
amour	Nc	AMOUR
.	Fs	.
Tandis	Vvc	Tandis
que	Cs	QUE
de	S	DE
mon	Ds	MON
sang	Nc	SANG
j'	Pp	JE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
payer	Vvn	PAYER
vos	Ds	VOTRE
grâces	Nc	GRÂCE
,	Fw	,
Partout	Vvc	Partout
où	Pr	OÙ
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
a	Vuc	AVOIR
vu	Ge	VOIR
j'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
laissé	Ge	LAISSER
des	S+Da	DE+LE|DE+LES
traces	Nc	TRACE|TRACÉ
:	Fw	:
Et	Cc	ET
ma	Ds	MON
reconnaissance	Nc	RECONNAISSANCE
écrite	Ge	ÉCRIRE
en	S	EN
tant	Rg	TANT
de	S	DE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Assure	Vvc	ASSURER
à	S	À
ma	Ds	MON
mémoire	Nc	MÉMOIRE
un	Dn	UN
destin	Nc	DESTIN
glorieux	Ag	GLORIEUX
.	Fs	.
Si	Cs	SI
mon	Ds	MON
coeur	Nc	CUR
qu'	Cs	QUE
avec	S	AVEC
soin	Nc	SOIN
vous	Pp	VOUS
cherchez	Vvc	CHERCHER
à	S	À
confondre	Vvn	CONFONDRE
,	Fw	,
À	Nc	À
vos	Ds	VOTRE
tenders	Nc	TENDER
bontés	Nc	BONTÉ
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
si	Rg	SI
bien	Rg	BIEN
répondre	Vvn	RÉPONDRE
;	Fw	;
Si	Vvc	Si
par	S	PAR
d'	Dn	UN
autres	Ag	AUTRE
attraits	Nc	ATTRAIT
il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
laissé	Ge	LAISSER
toucher	Vvn	TOUCHER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
à	S	À
ma	Ds	MON
foi	Nc	FOI
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
reprocher	Vvn	REPROCHER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
à	S	À
ta	Ds	TON
foi	Nc	FOI
je	Pp	JE
puis	Vvc	POUVOIR
reprocher	Vvn	REPROCHER
,	Fw	,
traître	Ag	TRAÎTRE
!	Fs	!
Vois	Vvc	ALLER|VOIR
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
,	Fw	,
vois	Vvc	ALLER|VOIR
.	Fs	.
Peux	Vvc	POUVOIR
-tu	Vvn	-tu
la	Da	LE
méconnaître	Nc	MÉCONNAÎTRE
.	Fs	.
Elle	Pp	IL
lit	Vvc	LIRE
.	Fs	.
Sauvez	Vvc	SAUVER
le	Da	LE
sang	Nc	SANG
de	S	DE
tant	Rg	TANT
de	S	DE
rois	Nc	ROI
Que	Vvc	Que
s'	Pp	SE
apprête	Vvc	APPRÊTER
à	S	À
répandre	Vvn	RÉPANDRE
une	Dn	UN
main	Nc	MAIN
odieuse	Ag	ODIEUX
:	Fw	:
Pour	S	POUR
s'	Pp	SE
immortaliser	Vvn	IMMORTALISER
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
un	Dn	UN
choix	Nc	CHOIX
D'	Nc	D'
une	Dn	UN
action	Nc	ACTION
plus	Rg	PLUS
glorieuse	Ag	GLORIEUX
.	Fs	.
Résolus	Vvc	Résolus
de	S	DE
prêter	Vvn	PRÊTER
la	Da	LE
main	Nc	MAIN
À	Nc	À
votre	Ds	VOTRE
généreux	Ag	GÉNÉREUX
dessein	Nc	DESSEIN
,	Fw	,
De	Vvc	De
nos	Ds	NOTRE
meilleurs	Ag	MEILLEUR
vaisseaux	Nc	VAISSEAU
la	Da	LE
mer	Nc	MER
sera	Vuc	ÊTRE
couverte	Ge	COUVRIR
;	Fw	;
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
dans	S	DANS
la	Da	LE
suite	Nc	SUITE
un	Dn	UN
puissant	Ag	PUISSANT
secours	Nc	SECOURS
,	Fw	,
Nous	Vvc	Nous
finirons	Vvc	FINIR
la	Da	LE
paix	Nc	PAIX
,	Fw	,
et	Cc	ET
ferons	Vvc	FAIRE|FERRER
guerre	Nc	GUERRE
ouverte	Ge	OUVRIR
,	Fw	,
Pour	Nc	POUR
assurer	Vvn	ASSURER
de	S	DE
si	Rg	SI
beaux	Ag	BEAU
jours	Nc	JOUR|JOURS
.	Fs	.
Elle	Pp	IL
continue	Vvc	CONTINUER
.	Fs	.
Tu	Pp	TU
pâlis	Vvc	PÂLIR
,	Fw	,
malheureux	Ag	MALHEUREUX
,	Fw	,
et	Cc	ET
ton	Ds	TON
crime	Nc	CRIME
t'	Pp	TU
alarme	Vvc	ALARMER
.	Fs	.
Cette	Dd	CE
coupable	Ag	COUPABLE
lettre	Nc	LETTRE|LETTRÉ
est	Vuc	ÊTRE
du	Dp	DU
prince	Nc	PRINCE
de	S	DE
Parme	Nc	PARME
.	Fs	.
Ridolf	Nc	Ridolf
,	Fw	,
ce	Dd	CE
confident	Nc	CONFIDENT
par	S	PAR
toi-même	Pp	LUI-MÊME
choisi	Ge	CHOISIR
,	Fw	,
Arrêté	Vvc	Arrêté
de	S	DE
ma	Ds	MON
part	Nc	PART
s'	Pp	SE
en	Pp	EN
est	Vuc	ÊTRE
trouvé	Ge	TROUVER
saisi	Ge	SAISIR
.	Fs	.
Que	Pt	QUE
peux	Vvc	POUVOIR
-tu	Vvc	-tu
m'	Pp	JE
opposer	Vvn	OPPOSER
pour	S	POUR
détruire	Vvn	DÉTRUIRE
ce	Dd	CE
crime	Nc	CRIME
?	Fs	?
Rien	Pi	RIEN
.	Fs	.
Ce	Dd	CE
billet	Nc	BILLET
surpris	Ge	SURPRENDRE
rend	Vvc	RENDRE
ma	Ds	MON
mort	Nc	MORT
légitime	Ag	LÉGITIME
.	Fs	.
Non	Rg	NON
que	Rg	QUE
prêt	Ag	PRÊT
à	S	À
mourir	Vvn	MOURIR
en	S	EN
victime	Nc	VICTIME
d'	S	DE
État	Nc	État
Je	Ag	Je
puisse	Vvc	POUVOIR
être	Vun	ÊTRE
accusé	Ge	ACCUSER
d'	S	DE
aucun	Di	AUCUN
autre	Ag	AUTRE
attentat	Nc	ATTENTAT
,	Fw	,
Que	Vvc	Que
d'	S	DE
avoir	Vun	AVOIR
essayer	Vvn	ESSAYER
d'	S	DE
obtenir	Vvn	OBTENIR
un	Dn	UN
asile	Nc	ASILE
,	Fw	,
Où	Vvc	Où
la	Da	LE
reine	Nc	REINE|ROI
d'	S	DE
Écosse	Nc	Écosse
eut	Vuc	AVOIR
un	Dn	UN
abri	Nc	ABRI
tranquille	Ag	TRANQUILLE
.	Fs	.
Examinez	Vvc	EXAMINER
l'	Da	LE
écrit	Nc	ÉCRIT
qui	Pr	QUI
paraît	Vvc	PARAÎTRE
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
:	Fw	:
Examinez	Vvc	EXAMINER
?	Fs	?
Les	Da	LE
Pairs	Nc	PAIR|PAIRS
l'	Pp	IL
examineront	Vvc	EXAMINER
mieux	Rg	MIEUX
.	Fs	.
Ils	Pp	ILS
doivent	Vvc	DEVOIR
s'	Pp	SE
assembler	Vvn	ASSEMBLER
dans	S	DANS
la	Da	LE
sale	Nc	SALE|SALÉ
prochaine	Ag	PROCHAIN
.	Fs	.
Comme	S	COMME
ta	Ds	TON
trahison	Nc	TRAHISON
ma	Ds	MON
vengeance	Nc	VENGEANCE
est	Vuc	ÊTRE
certaine	Ag	CERTAIN
.	Fs	.
Pour	S	POUR
en	Pp	EN
jouir	Vvn	JOUIR
plus	Rg	PLUS
tôt	Rg	TÔT
je	Pp	JE
veux	Vvc	VOULOIR
dès	S	DÈS
ce	Dd	CE
moment	Nc	MOMENT
,	Fw	,
Exposer	Vvn	EXPOSER
ma	Ds	MON
rivale	Nc	RIVAL
au	S+Da	À+LE
plus	Rg	PLUS
cruel	Ag	CRUEL
tourment	Nc	TOURMENT
.	Fs	.
Aux	S+Da	À+LES
gardes	Nc	GARDE|GARDES
.	Fs	.
Hola	I	HOLA
?	Fs	?
Faites	Vvc	FAIRE
venir	Vvn	VENIR
la	Da	LE
reine	Nc	REINE|ROI
prisonnière	Ag	PRISONNIER
Ma	Vvc	Ma
joie	Nc	JOIE
en	S	EN
t'	Pp	TU
accablant	Ga	ACCABLER
ne	Rp	NE
serait	Vuc	ÊTRE
pas	Rg	PAS
entière	Ag	ENTIER
,	Fw	,
Si	Vvc	Si
le	Da	LE
même	Ag	MÊME
courroux	Nc	COURROUX
qui	Pr	QUI
termine	Vvc	TERMINER
ton	Ds	TON
sort	Nc	SORT
Lui	Nc	Lui
laissait	Vvc	LAISSER
ignorer	Vvn	IGNORER
ma	Ds	MON
vengeance	Nc	VENGEANCE
et	Cc	ET
ta	Ds	TON
mort	Nc	MORT
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
plaisir	Nc	PLAISIR
pour	S	POUR
moi	Pp	JE
qu'	Cs	QUE
aucun	Di	AUCUN
autre	Ag	AUTRE
n'	Rp	NE
égale	Vvc	ÉGALER
,	Fw	,
De	Vvc	De
trouver	Vvn	TROUVER
cette	Dd	CE
voie	Nc	VOIE
à	S	À
punir	Vvn	PUNIR
ma	Ds	MON
rivale	Nc	RIVAL
;	Fw	;
Et	Vvc	Et
puisqu'on	Cs	puisqu'on
ne	Rp	NE
peut	Vvc	POUVOIR
rompre	Vvn	ROMPRE
un	Dn	UN
si	Rg	SI
honteux	Ag	HONTEUX
lien	Nc	LIEN
,	Fw	,
De	Vvc	De
te	Pp	TU
percer	Vvn	PERCER
le	Da	LE
coeur	Nc	CUR
pour	S	POUR
mieux	Rg	MIEUX
trouver	Vvn	TROUVER
le	Da	LE
sien	Ps	SIEN
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
ton	Ds	TON
malheur	Nc	MALHEUR
va	Vvc	ALLER
lui	Pp	IL
coûter	Vvn	COÛTER
des	Dn	UN
larmes	Nc	LARME
;	Fw	;
Que	Vvc	Que
c'	Pd	CE
est	Vuc	ÊTRE
à	S	À
ton	Ds	TON
amour	Nc	AMOUR
offrir	Vvn	OFFRIR
de	S	DE
nouveaux	Ag	NOUVEAU
charmes	Nc	CHARME
;	Fw	;
Mais	Vvc	Mais
de	S	DE
ma	Ds	MON
cruauté	Nc	CRUAUTÉ
ce	Pd	CE
sont	Vuc	ÊTRE
les	Da	LE
derniers	Ag	DERNIER
traits	Nc	TRAIT|TRAITS
:	Fw	:
Plus	Rg	PLUS
tu	Pp	TU
seras	Vuc	ÊTRE
sensible	Ag	SENSIBLE
à	S	À
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
d'	S	DE
attraits	Nc	ATTRAIT
,	Fw	,
Plus	Vvc	PLAIRE
au	S+Da	À+LE
gré	Nc	GRÉ
de	S	DE
mes	Ds	MON
voeux	Nc	VU
la	Da	LE
mort	Nc	MORT
qui	Pr	QUI
t'	Pp	TU
en	Pp	EN
sépare	Vvc	SÉPARER
,	Fw	,
À	Nc	À
ton	Ds	TON
coeur	Nc	CUR
attendri	Ge	ATTENDRIR
va	Vvc	ALLER
paraître	Vvn	PARAÎTRE
barbare	Ag	BARBARE
.	Fs	.
Voici	S	VOICI
cette	Dd	CE
beauté	Nc	BEAUTÉ
si	Rg	SI
digne	Ag	DIGNE
de	S	DE
ton	Ds	TON
choix	Nc	CHOIX
:	Fw	:
Montre	Vvc	MONTRER
-lui	Nc	-lui
ton	Ds	TON
amour	Nc	AMOUR
pour	S	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
.	Fs	.
Gardes	Nc	GARDE|GARDES
,	Fw	,
laissez	Vvc	LAISSER
-les	Nc	-les
seuls	Ag	SEUL
;	Fw	;
et	Cc	ET
maîtres	Nc	MAÎTRE
de	S	DE
la	Da	LE
porte	Nc	PORTE|PORTÉ
.	Fs	.
Empêchez	Vvc	Empêchez
seulement	Rg	SEULEMENT
qu'	Cs	QUE
aucun	Pi	AUCUN
d'	S	DE
entre	S	ENTRE
ou	Pr	OÙ
ne	Rp	NE
sorte	Vvc	SORTIR
,	Fw	,
Il	Vvc	Il
y	Pp	Y
va	Vvc	ALLER
de	S	DE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
à	S	À
répondre	Vvn	RÉPONDRE
des	S+Da	DE+LE|DE+LES
leurs	Ps	LEUR
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
Duc	Nc	DUC
!	Fs	!
Vos	Ds	VOTRE
bontés	Nc	BONTÉ
augmente	Vvc	AUGMENTER
mes	Ds	MON
malheurs	Nc	MALHEUR
.	Fs	.
Quelle	Dt	QUEL
fatalité	Nc	FATALITÉ
vous	Pp	VOUS
inspirera	Vvc	INSPIRER
l'	Da	LE
envie	Nc	ENVIE
,	Fw	,
De	Vvc	De
prodiguer	Vvn	PRODIGUER
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
pour	S	POUR
conserver	Vvn	CONSERVER
ma	Ds	MON
vie	Nc	VIE
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
pour	S	POUR
vous	Pp	VOUS
en	S	EN
empêcher	Vvn	EMPÊCHER
;	Fw	;
Et	Vvc	Et
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
ne	Rp	NE
vous	Pp	VOUS
a	Vuc	AVOIR
pu	Ge	POUVOIR
toucher	Vvn	TOUCHER
.	Fs	.
J'	Pp	JE
attendrai	Vvc	ATTENDRE
le	Da	LE
trépas	Nc	TRÉPAS
l'	Da	LE
âme	Nc	ÂME
ferme	Ag	FERME
et	Cc	ET
tranquille	Ag	TRANQUILLE
,	Fw	,
Si	Vvc	Si
mon	Ds	MON
sang	Nc	SANG
répandu	Ge	RÉPANDRE
vous	Pp	VOUS
devenait	Vvc	DEVENIR
utile	Ag	UTILE
;	Fw	;
Mais	Vvc	Mais
tel	Di	TEL
est	Vuc	ÊTRE
de	S	DE
mon	Ds	MON
sort	Nc	SORT
l'	Da	LE
inflexible	Ag	INFLEXIBLE
courroux	Nc	COURROUX
,	Fw	,
Que	Vvc	Que
je	Pp	JE
me	Pp	JE
sacrifie	Vvc	SACRIFIER
,	Fw	,
et	Cc	ET
ne	Rp	NE
fais	Vvc	FAIRE
rien	Pi	RIEN
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
seul	Ag	SEUL
dont	Pr	DONT
le	Da	LE
secours	Nc	SECOURS
funeste	Ag	FUNESTE
Fait	Vvc	FAIRE
que	Cs	QUE
dans	S	DANS
ce	Dd	CE
moment	Nc	MOMENT
nul	Di	NUL
espoir	Nc	ESPOIR
ne	Rp	NE
vous	Pp	VOUS
reste	Vvc	RESTER
,	Fw	,
Si	Vvc	Si
jamais	Rg	JAMAIS
de	S	DE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
je	Pp	JE
n'	Rp	NE
avais	Vuc	AVOIR
pris	Ge	PRENDRE
soin	Nc	SOIN
,	Fw	,
Peut-être	Vvc	Peut-être
votre	Ds	VOTRE
mort	Nc	MORT
serait-elle	Vvc	serait-elle
encore	Rg	ENCORE
loin	Rg	LOIN
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
qui	Pr	QUI
dans	S	DANS
nos	Ds	NOTRE
coeurs	Nc	CUR
voit	Vvc	VOIR
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
se	Pp	IL
passé	Ge	PASSER
,	Fw	,
Du	Vvc	Du
zèle	Nc	ZÈLE
qui	Pr	QUI
m'	Pp	JE
anime	Vvc	ANIMER
a	Vuc	AVOIR
condamné	Ge	CONDAMNER
l'	Da	LE
audace	Nc	AUDACE
;	Fw	;
Et	Vvc	Et
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
consentir	Vvn	CONSENTIR
que	Cs	QUE
vous	Pp	VOUS
dussiez	Vvc	DEVOIR
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
Aux	Vvc	Aux
efforts	Nc	EFFORT
impuissants	Ag	IMPUISSANT
d'	S	DE
un	Dn	UN
si	Rg	SI
faible	Ag	FAIBLE
secours	Nc	SECOURS
.	Fs	.
Si	Cs	SI
le	Da	LE
ciel	Nc	CIEL
équitable	Ag	ÉQUITABLE
à	S	À
ma	Ds	MON
fuite	Nc	FUITE
s'	Pp	SE
oppose	Vvc	OPPOSER
,	Fw	,
De	Vvc	De
son	Ds	SON
juste	Ag	JUSTE
courroux	Nc	COURROUX
je	Pp	JE
suis	Vuc	ÊTRE
la	Da	LE
seule	Ag	SEUL
cause	Nc	CAUSE
:	Fw	:
Innocente	Vvc	INNOCENTER
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
de	S	DE
meurtres	Nc	MEURTRE
,	Fw	,
d'	S	DE
attentats	Nc	ATTENTAT
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
d'	Dn	UN
autres	Ag	AUTRE
forfaits	Nc	FORFAIT
dont	Pr	DONT
je	Pp	JE
ne	Rp	NE
le	Pp	IL
suis	Vuc	ÊTRE
pas	Rg	PAS
.	Fs	.
Pour	S	POUR
vous	Pp	VOUS
,	Fw	,
qui	Pr	QUI
renoncez	Vvc	RENONCER
au	S+Da	À+LE
rang	Nc	RANG
le	Da	LE
plus	Rg	PLUS
auguste	Ag	AUGUSTE
Lorsqu'	Nc	Lorsqu'
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
y	Pp	Y
monter	Vvn	MONTER
par	S	PAR
une	Dn	UN
voie	Nc	VOIE
injuste	Ag	INJUSTE
.	Fs	.
Vous	Pp	VOUS
qui	Pr	QUI
de	S	DE
la	Da	LE
faveur	Nc	FAVEUR
si	Rg	SI
longtemps	Rg	LONGTEMPS
revêtu	Ge	REVÊTIR
,	Fw	,
N'	Vvc	N'
eûtes	Vuc	AVOIR
pour	S	POUR
ennemi	Nc	ENNEMI
que	Cs	QUE
ceux	Pd	CELUI
de	S	DE
la	Da	LE
vertu	Nc	VERTU
;	Fw	;
Qui	Vvc	Qui
