Invincibles	Ag	INVINCIBLE
Je	Pp	JE
n'	Rp	NE
espérai	Vvc	ESPÉRER
jamais	Rg	JAMAIS
,	Fw	,
mes	Ds	MON
Juges	Nc	JUGE
équitables	Ag	ÉQUITABLE
,	Fw	,
Que	Vvc	Que
la	Da	LE
faveur	Nc	FAVEUR
du	S+Da	DE+LE
Ciel	Nc	CIEL
assistât	Vvc	ASSISTER
les	Da	LE
coupables	Ag	COUPABLE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
je	Pp	JE
pusse	Vvc	POUVOIR
encore	Rg	ENCORE
implorer	Vvn	IMPLORER
la	Da	LE
bonté	Nc	BONTÉ
,	Fw	,
Et	Vvc	Et
des	S+Da	DE+LE|DE+LES
Barons	Vvc	BARRER
Anglais	Vvc	Anglais
,	Fw	,
et	Cc	ET
de	S	DE
sa	Ds	SON
Majesté	Nc	Majesté
.	Fs	.
Mais	Cc	MAIS
parmi	S	PARMI
tant	Rg	TANT
de	S	DE
maux	Nc	MAL
,	Fw	,
et	Cc	ET
dans	S	DANS
un	Dn	UN
précipice	Nc	PRÉCIPICE
,	Fw	,
Où	Vvc	Où
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
a	Vuc	AVOIR
vu	Ge	VOIR
tomber	Vvn	TOMBER
avec	S	AVEC
tant	Rg	TANT
de	S	DE
justice	Nc	JUSTICE
Dans	Vvc	Dans
les	Da	LE
remords	Nc	REMORD
d'	S	DE
un	Dn	UN
crime	Nc	CRIME
et	Cc	ET
l'	Da	LE
horreur	Nc	HORREUR
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
ressenti	Ge	RESSENTIR
des	S+Da	DE+LE|DE+LES
coups	Nc	COUP
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
craignais	Vvc	CRAINDRE
pas	Rg	PAS
.	Fs	.
Non	Rg	NON
,	Fw	,
jamais	Rg	JAMAIS
cette	Dd	CE
peur	Nc	PEUR
ne	Rp	NE
vint	Vvc	VENIR
à	S	À
ma	Ds	MON
pensée	Nc	PENSÉE
,	Fw	,
Quoi	Vvc	Quoi
qu'	Cs	QUE
on	Pp	ON
peut	Vvc	POUVOIR
redouter	Vvn	REDOUTER
d'	S	DE
une	Dn	UN
Reine	Nc	REINE|ROI
offensée	Ge	OFFENSER
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
eut	Vuc	AVOIR
voulu	Ge	VOULOIR
traiter	Vvn	TRAITER
avec	S	AVEC
indignité	Nc	INDIGNITÉ
Un	Ag	Un
Prince	Vvc	Prince
de	S	DE
mon	Ds	MON
âge	Nc	ÂGE
,	Fw	,
et	Cc	ET
de	S	DE
ma	Ds	MON
qualité	Nc	QUALITÉ
,	Fw	,
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
crus	Vvc	CROIRE|CROÎTRE
jamais	Rg	JAMAIS
qu'	Cs	QUE
une	Dn	UN
si	Rg	SI
juste	Ag	JUSTE
Reine	Nc	REINE|ROI
Eut	Vvc	Eut
encore	Rg	ENCORE
ajouté	Ge	AJOUTER
cette	Dd	CE
honte	Nc	HONTE
à	S	À
ma	Ds	MON
peine	Nc	PEINE
De	Vvc	De
voir	Vvn	VOIR
le	Da	LE
plus	Rg	PLUS
cruel	Ag	CRUEL
de	S	DE
tous	Di	TOUT
mes	Ds	MON
ennemis	Nc	ENNEMI
Élevé	Nc	Élevé
sur	S	SUR
un	Dn	UN
trône	Nc	TRÔNE
où	Pr	OÙ
ma	Ds	MON
chute	Nc	CHUTE
l'	Pp	IL
a	Vuc	AVOIR
mis	Ge	METTRE
,	Fw	,
Qu'	Vvc	Qu'
elle	Pp	IL
eut	Vuc	AVOIR
remis	Ge	REMETTRE
ma	Ds	MON
tête	Nc	TÊTE
en	S	EN
des	Dn	UN
mains	Nc	MAIN
si	Rg	SI
cruelles	Ag	CRUEL
,	Fw	,
Et	Vvc	Et
le	Da	LE
couteau	Nc	COUTEAU
Royal	Ag	ROYAL
pour	S	POUR
venger	Vvn	VENGER
ses	Ds	SON
querelles	Nc	QUERELLE
.	Fs	.
Si	Cs	SI
le	Da	LE
Duc	Nc	DUC
de	S	DE
Nolfoc	Nc	Nolfoc
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
par	S	PAR
le	Da	LE
passé	Ge	PASSER
Punir	Vvn	PUNIR
un	Dn	UN
ennemi	Nc	ENNEMI
qui	Pr	QUI
l'	Pp	IL
avait	Vuc	AVOIR
offensé	Ge	OFFENSER
,	Fw	,
La	Vvc	La
Reine	Vvc	Reine
,	Fw	,
et	Cc	ET
son	Ds	SON
malheur	Nc	MALHEUR
lui	Pp	IL
donnent	Vvc	DONNER
la	Da	LE
matière	Nc	MATIÈRE
:	Fw	:
D'	S	DE
assouvir	Vvn	ASSOUVIR
contre	S	CONTRE
lui	Pp	IL
sa	Ds	SON
rage	Nc	RAGE
toute	Rg	TOUTE
entière	Ag	ENTIER
,	Fw	,
Et	Vvc	Et
le	Da	LE
pied	Nc	PIED
sur	S	SUR
la	Da	LE
gorge	Nc	GORGE
il	Pp	IL
lui	Pp	IL
peut	Vvc	POUVOIR
aujourd'hui	Rg	AUJOURD'HUI
Reprocher	Vvn	REPROCHER
à	S	À
sa	Ds	SON
mort	Nc	MORT
qu'	Pr	QUE
il	Pp	IL
se	Pp	IL
venge	Vvc	VENGER
de	S	DE
lui	Pp	IL
.	Fs	.
Ah	I	AH
!	Fs	!
Certes	Rg	CERTES
,	Fw	,
quelque	Di	QUELQUE
crime	Nc	CRIME
,	Fw	,
et	Cc	ET
quelque	Di	QUELQUE
grande	Ag	GRAND
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Dont	Vvc	Dont
on	Pp	ON
m'	Pp	JE
ait	Vuc	AVOIR
vu	Ge	VOIR
choquer	Vvn	CHOQUER
la	Da	LE
Royale	Ag	ROYAL
puissance	Nc	PUISSANCE
,	Fw	,
La	Vvc	La
Reine	Nc	REINE|ROI
pouvait	Vvc	POUVOIR
bien	Rg	BIEN
me	Pp	JE
punir	Vvn	PUNIR
autrement	Rg	AUTREMENT
,	Fw	,
Et	Vvc	Et
je	Pp	JE
méritais	Vvc	MÉRITER
d'	S	DE
elle	Pp	IL
un	Dn	UN
autre	Ag	AUTRE
traitement	Nc	TRAITEMENT
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
failli	Ge	FAILLIR
,	Fw	,
je	Pp	JE
l'	Pp	IL
avoue	Vvc	AVOUER
,	Fw	,
et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
punissable	Ag	PUNISSABLE
,	Fw	,
Mais	Vvc	Mais
on	Pp	ON
sait	Vvc	SAVOIR
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
bien	Rg	BIEN
que	Cs	QUE
je	Pp	JE
sois	Vuc	ÊTRE
coupable	Ag	COUPABLE
,	Fw	,
Les	Vvc	Les
marques	Nc	MARQUE
dont	Pr	DONT
ce	Dd	CE
corps	Nc	CORPS
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
encor	Nc	encor
guéri	Ge	GUÉRIR
,	Fw	,
Le	Vvc	Le
sang	Nc	SANG
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
perdu	Ge	PERDRE
pour	S	POUR
son	Ds	SON
père	Nc	PÈRE
Henry	Vvc	Henry
,	Fw	,
Mon	Nc	Mon
illustre	Ag	ILLUSTRE
naissance	Nc	NAISSANCE
,	Fw	,
et	Cc	ET
ce	Dd	CE
poil	Nc	POIL
qui	Pr	QUI
grisonne	Ag	GRISON
Dans	Vvc	Dans
les	Da	LE
plus	Rg	PLUS
hauts	Ag	HAUT
degrés	Nc	DEGRÉ
qui	Pr	QUI
suivent	Vvc	SUIVRE
la	Da	LE
Couronne	Nc	COURONNE
,	Fw	,
Et	Vvc	Et
mille	Nc	MILLE
autres	Ag	AUTRE
raisons	Nc	RAISON
la	Pp	IL
devaient	Vvc	DEVOIR
obliger	Vvn	OBLIGER
À	Nc	À
choisir	Vvn	CHOISIR
parmi	S	PARMI
vous	Pp	VOUS
quelqu'un	Pi	QUELQU'UN
pour	S	POUR
me	Pp	JE
juger	Vvn	JUGER
.	Fs	.
Bien	Rg	BIEN
que	Cs	QUE
vous	Pp	VOUS
nous	Pp	NOUS
donniez	Vvc	DONNER
une	Dn	UN
preuve	Nc	PREUVE
assez	Rg	ASSEZ
forte	Ag	FORT
Que	Vvc	Que
dans	S	DANS
votre	Ds	VOTRE
discours	Nc	DISCOURS
la	Da	LE
haine	Nc	HAINE
vous	Pp	VOUS
emporte	Vvc	EMPORTER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
dans	S	DANS
un	Dn	UN
état	Nc	ÉTAT
si	Rg	SI
digne	Ag	DIGNE
de	S	DE
pitié	Nc	PITIÉ
Vous	Nc	Vous
persistez	Vvc	PERSISTER
encor	Nc	encor
dans	S	DANS
votre	Ds	VOTRE
inimitié	Nc	INIMITIÉ
,	Fw	,
J'	Vvc	J'
aurai	Vuc	AVOIR
bien	Rg	BIEN
le	Da	LE
pouvoir	Nc	POUVOIR
de	S	DE
retenir	Vvn	RETENIR
ma	Ds	MON
langue	Nc	LANGUE
Contre	Vvc	CONTRER
les	Da	LE
traits	Nc	TRAIT|TRAITS
piquants	Ga	PIQUER
d'	S	DE
une	Dn	UN
injuste	Ag	INJUSTE
harangue	Nc	HARANGUE
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
vous	Pp	VOUS
ferai	Vvc	FAIRE|FERRER
point	Rg	POINT
des	Dn	UN
serments	Nc	SERMENT
superflus	Ag	SUPERFLU
,	Fw	,
Que	Vvc	Que
pour	S	POUR
nos	Ds	NOTRE
démêlés	Nc	DÉMÊLÉ
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
souvient	Vvc	SOUVENIR
plus	Rg	PLUS
:	Fw	:
Pour	S	POUR
me	Pp	JE
justifier	Vvn	JUSTIFIER
il	Pp	IL
suffit	Vvc	SUFFIRE
que	Cs	QUE
la	Da	LE
Reine	Nc	REINE|ROI
Qui	Vvc	Qui
nous	Pp	NOUS
connaît	Vvc	CONNAÎTRE
tous	Di	TOUT
deux	Nc	DEUX
,	Fw	,
et	Cc	ET
qui	Pr	QUI
sait	Vvc	SAVOIR
votre	Ds	VOTRE
haine	Nc	HAINE
,	Fw	,
Entre	Vvc	ENTRER
tant	Rg	TANT
de	S	DE
Seigneurs	Nc	SEIGNEUR
de	S	DE
même	Ag	MÊME
qualité	Nc	QUALITÉ
M'	Ag	M'
ait	Vuc	AVOIR
donné	Ge	DONNER
cet	Dd	CE
honneur	Nc	HONNEUR
contre	S	CONTRE
ma	Ds	MON
volonté	Nc	VOLONTÉ
.	Fs	.
Mais	Cc	MAIS
puisque	Cs	PUISQUE
sa	Ds	SON
grandeur	Nc	GRANDEUR
m'	Pp	JE
en	Pp	EN
a	Vuc	AVOIR
jugé	Ge	JUGER
capable	Ag	CAPABLE
,	Fw	,
Envers	Vvc	Envers
sa	Ds	SON
Majesté	Nc	Majesté
je	Pp	JE
me	Pp	JE
rendrais	Vvc	RENDRE
coupable	Ag	COUPABLE
,	Fw	,
Si	Vvc	Si
commis	Ge	COMMETTRE
à	S	À
juger	Vvn	JUGER
des	Dn	UN
intérêts	Nc	INTÉRÊT
plus	Rg	PLUS
grands	Ag	GRAND
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
parlais	Vvc	PARLER
ici	Rg	ICI
que	Cs	QUE
de	S	DE
nos	Ds	NOTRE
différents	Nc	DIFFÉRENT
.	Fs	.
Donc	Rg	DONC
puisque	Cs	PUISQUE
ce	Dd	CE
courroux	Nc	COURROUX
ne	Rp	NE
sert	Vvc	SERVIR
qu'	Rg	QUE
à	S	À
vous	Pp	VOUS
confondre	Vvn	CONFONDRE
,	Fw	,
Que	Vvc	Que
je	Pp	JE
dois	Vvc	DEVOIR
demander	Vvn	DEMANDER
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
devez	Vvc	DEVOIR
répondre	Vvn	RÉPONDRE
,	Fw	,
Dans	Vvc	Dans
ma	Ds	MON
commission	Nc	COMMISSION
ne	Rp	NE
m'	Pp	JE
interrompez	Vvc	INTERROMPRE
plus	Rg	PLUS
,	Fw	,
Et	Vvc	Et
lavez	Vvc	LAVER
-vous	Nc	-vous
ici	Rg	ICI
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
vous	Pp	VOUS
met	Vvc	METTRE
sus	Rg	SUS
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
accusé	Ge	ACCUSER
d'	S	DE
avoir	Vun	AVOIR
trahi	Ge	TRAHIR
la	Da	LE
Reine	Nc	REINE|ROI
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
pour	S	POUR
envahir	Vvn	ENVAHIR
la	Da	LE
grandeur	Nc	GRANDEUR
souveraine	Ag	SOUVERAIN
Après	Vvc	Après
la	Da	LE
triste	Ag	TRISTE
mort	Nc	MORT
de	S	DE
notre	Ds	NOTRE
défunt	Nc	DÉFUNT
Roi	Vvc	Roi
,	Fw	,
Contre	Vvc	CONTRER
le	Da	LE
droit	Nc	DROIT
Divin	Ag	DIVIN
,	Fw	,
et	Cc	ET
contre	S	CONTRE
votre	Ds	VOTRE
foi	Nc	FOI
,	Fw	,
Vous	Nc	Vous
étant	Ga	ÊTRE
allié	Ge	ALLIER
par	S	PAR
le	Da	LE
noeud	Nc	NUD
d'	S	DE
Hyménée	Nc	Hyménée
,	Fw	,
Vous	Nc	Vous
avez	Vuc	AVOIR
mené	Ge	MENER
Jeanne	Nc	JEANNE
,	Fw	,
et	Cc	ET
l'	Pp	IL
avez	Vuc	AVOIR
couronnée	Ge	COURONNER
:	Fw	:
Que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
de	S	DE
plus	Rg	PLUS
porté	Ge	PORTER
ce	Dd	CE
jeune	Ag	JEUNE
esprit	Nc	ESPRIT
À	Nc	À
faire	Vvn	FAIRE
prononcer	Vvn	PRONONCER
ce	Dd	CE
rigoureux	Ag	RIGOUREUX
édit	Nc	ÉDIT
Qui	Vvc	Qui
chassant	Ga	CHASSER
les	Da	LE
deux	Nc	DEUX
soeurs	Nc	SUR
de	S	DE
leur	Ds	LEUR
natale	Ag	NATAL
terre	Nc	TERRE
,	Fw	,
Les	Vvc	Les
privait	Vvc	PRIVER
pour	S	POUR
jamais	Rg	JAMAIS
du	S+Da	DE+LE
sceptre	Nc	SCEPTRE
d'	S	DE
Angleterre	Nc	Angleterre
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
depuis	S	DEPUIS
le	Da	LE
jour	Nc	JOUR
de	S	DE
son	Ds	SON
couronnement	Nc	COURONNEMENT
Elle	Ag	Elle
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
suivi	Ge	SUIVRE
vos	Ds	VOTRE
conseils	Nc	CONSEIL
seulement	Rg	SEULEMENT
.	Fs	.
Un	Dn	UN
peuple	Nc	PEUPLE
qui	Pr	QUI
se	Pp	IL
plaint	Vvc	PLAINDRE
de	S	DE
votre	Ds	VOTRE
tyrannie	Nc	TYRANNIE
Vous	Nc	Vous
accuse	Vvc	ACCUSER
aujourd'hui	Rg	AUJOURD'HUI
de	S	DE
cette	Dd	CE
félonie	Nc	FÉLONIE
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
maintenant	Rg	MAINTENANT
à	S	À
répondre	Vvn	RÉPONDRE
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Et	Vvc	Et
de	S	DE
vos	Ds	VOTRE
actions	Nc	ACTION
vous	Pp	VOUS
purger	Vvn	PURGER
devant	S	DEVANT
nous	Pp	NOUS
.	Fs	.
Esprit	Nc	ESPRIT
du	S+Da	DE+LE
grand	Ag	GRAND
Henry	Nc	HENRY
,	Fw	,
dont	Pr	DONT
la	Da	LE
haute	Ag	HAUT
mémoire	Nc	MÉMOIRE
Règne	Vvc	Règne
encor	Nc	encor
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
avecque	Vvc	avecque
tant	Rg	TANT
de	S	DE
gloire	Nc	GLOIRE
,	Fw	,
Regrette	Vvc	REGRETTER
dans	S	DANS
le	Da	LE
Ciel	Nc	CIEL
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
tu	Pp	TU
me	Pp	JE
vois	Vvc	ALLER|VOIR
Pour	Nc	POUR
t'	Pp	TU
avoir	Vun	AVOIR
obéi	Ge	OBÉIR
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
devais	Vvc	DEVOIR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
nier	Vvn	NIER
mes	Ds	MON
actions	Nc	ACTION
passées	Ge	PASSER
Devant	Ga	DEVOIR
ceux	Pd	CELUI
qui	Pr	QUI
jadis	Rg	JADIS
lisaient	Vvc	LIRE
dans	S	DANS
mes	Ds	MON
pensées	Nc	PENSÉE
,	Fw	,
Aux	Vvc	Aux
yeux	Nc	OEIL|YEUX
de	S	DE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
elles	Pp	ILS
ont	Vuc	AVOIR
trop	Rg	TROP
paru	Ge	PARAÎTRE
,	Fw	,
Et	Vvc	Et
par	S	PAR
tout	Di	TOUT
l'	Da	LE
Univers	Nc	UNIVERS
le	Da	LE
bruit	Nc	BRUIT
en	Pp	EN
a	Vuc	AVOIR
couru	Ge	COURIR
:	Fw	:
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
que	Cs	QUE
suivant	Ga	SUIVRE
la	Da	LE
volonté	Nc	VOLONTÉ
dernière	Ag	DERNIER
Du	Vvc	Du
feu	Nc	FEU
prince	Nc	PRINCE
Édouard	Nc	Édouard
qui	Pr	QUI
fit	Vvc	FAIRE
Jeanne	Nc	JEANNE
héritière	Ag	HÉRITIER
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
gardai	Vvc	GARDER
les	Da	LE
biens	Nc	BIEN
que	Pr	QUE
le	Pp	IL
Roi	Vvc	Roi
lui	Pp	IL
donna	Vvc	DONNER
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
exécutai	Vvc	EXÉCUTER
tout	Rg	TOUT
comme	Cs	COMME
il	Pp	IL
me	Pp	JE
l'	Pp	IL
ordonna	Vvc	ORDONNER
,	Fw	,
Oui	Vvc	Oui
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
tout	Rg	TOUT
commis	Ge	COMMETTRE
:	Fw	:
mais	Cc	MAIS
,	Fw	,
ô	I	OH
souverains	Nc	SOUVERAIN
Juges	Vvc	JUGER
!	Fs	!
Si	Cs	SI
je	Pp	JE
meurs	Vvc	MOURIR
pour	S	POUR
ce	Dd	CE
crime	Nc	CRIME
,	Fw	,
où	Pr	OÙ
seront	Vuc	ÊTRE
vos	Ds	VOTRE
refuges	Nc	REFUGE
'	Ag	'
Et	Vvc	Et
de	S	DE
quel	Dt	QUEL
front	Nc	FRONT
enfin	Rg	ENFIN
me	Pp	JE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
nier	Vvn	NIER
'	Vvc	'
Qu'	Vvc	Qu'
entre	S	ENTRE
les	Da	LE
criminels	Nc	CRIMINEL
je	Pp	JE
ne	Rp	NE
sois	Vuc	ÊTRE
le	Da	LE
dernier	Nc	DERNIER
,	Fw	,
Quand	Nc	Quand
j'	Pp	JE
élevai	Vvc	ÉLEVER
mes	Ds	MON
yeux	Nc	OEIL|YEUX
à	S	À
ces	Dd	CE
grandeurs	Nc	GRANDEUR
légères	Ag	LÉGER
,	Fw	,
Qui	Vvc	Qui
devait	Vvc	DEVOIR
obliger	Vvn	OBLIGER
vos	Ds	VOTRE
âmes	Nc	ÂME
mercenaires	Ag	MERCENAIRE
À	Nc	À
me	Pp	JE
persuader	Vvn	PERSUADER
avecque	Vvc	avecque
tant	Rg	TANT
d'	S	DE
ardeur	Nc	ARDEUR
Ce	Vvc	Ce
que	Cs	QUE
vous	Pp	VOUS
condamnez	Vvc	CONDAMNER
avec	S	AVEC
tant	Rg	TANT
de	S	DE
rigueur	Nc	RIGUEUR
.	Fs	.
Ai	Vuc	AVOIR
-je	Ge	-je
couronné	Ge	COURONNER
Jeanne	Nc	JEANNE
'	Vvc	'
Ai	Ag	Ai
-je	Nc	-je
entrepris	Ge	ENTREPRENDRE
la	Da	LE
guerre	Nc	GUERRE
Que	Vvc	Que
par	S	PAR
la	Da	LE
volonté	Nc	VOLONTÉ
des	S+Da	DE+LE|DE+LES
Barons	Vvc	BARRER
d'	S	DE
Angleterre	Nc	Angleterre
'	Vvc	'
Et	Nc	Et
vous	Pp	VOUS
qui	Pr	QUI
nous	Pp	NOUS
traitez	Vvc	TRAITER
comme	S	COMME
vos	Ds	VOTRE
prisonniers	Nc	PRISONNIER
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
l'	Pp	IL
avez	Vuc	AVOIR
-vous	Ge	-vous
pas	Rg	PAS
conseillé	Ge	CONSEILLER
les	Da	LE
premiers	Nc	PREMIER
'	Vvc	'
Vous	Nc	Vous
Comte	Ag	Comte
d'	S	DE
Arondel	Nc	ARONDEL
,	Fw	,
vous	Pp	VOUS
Marquis	Vvc	Marquis
de	S	DE
Vincestre	Nc	Vincestre
,	Fw	,
Vous	Nc	Vous
,	Fw	,
comte	Nc	COMTE|COMTÉ
de	S	DE
Pembrox	Nc	Pembrox
,	Fw	,
vous	Pp	VOUS
Comte	Vvc	Comte
de	S	DE
Clocestre	Nc	Clocestre
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
qui	Pr	QUI
devenu	Ge	DEVENIR
par	S	PAR
un	Dn	UN
coup	Nc	COUP
si	Rg	SI
soudain	Rg	SOUDAIN
D'	Ag	D'
un	Pi	UN
de	S	DE
mes	Ds	MON
Conseillers	Nc	CONSEILLER
mon	Ds	MON
Juge	Nc	JUGE
souverain	Ag	SOUVERAIN
,	Fw	,
Avez	Vvc	Avez
déjà	Rg	DÉJÀ
la	Da	LE
foudre	Nc	FOUDRE
et	Cc	ET
la	Da	LE
sentence	Nc	SENTENCE
prête	Ag	PRÊT
,	Fw	,
Pour	Nc	POUR
la	Pp	IL
faire	Vvn	FAIRE
éclater	Vvn	ÉCLATER
sur	S	SUR
ma	Ds	MON
coupable	Ag	COUPABLE
tête	Nc	TÊTE
N'	Ag	N'
avez	Vuc	AVOIR
-vous	Ge	-vous
pas	Rg	PAS
vous	Pp	VOUS
-même	Vvc	-même
aggravé	Ge	AGGRAVER
mes	Ds	MON
péchés	Nc	PÉCHÉ
,	Fw	,
Et	Vvc	Et
causé	Ge	CAUSER
les	Da	LE
malheurs	Nc	MALHEUR
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
reprochez	Vvc	REPROCHER
'	Nc	'
Ah	Vvc	Ah
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
en	Pp	EN
souffrir	Vvn	SOUFFRIR
davantage	Rg	DAVANTAGE
Et	Vvc	Et
cette	Dd	CE
calomnie	Nc	CALOMNIE
indignement	Rg	INDIGNEMENT
outrage	Nc	OUTRAGE
Ceux	Ag	Ceux
de	S	DE
qui	Pr	QUI
l'	Da	LE
innocence	Nc	INNOCENCE
et	Cc	ET
les	Da	LE
fidèles	Ag	FIDÈLE
soins	Nc	SOIN
Se	Ag	Se
peuvent	Vvc	POUVOIR
avérer	Vvn	AVÉRER
par	S	PAR
cent	Nc	CENT
mille	Nc	MILLE
témoins	Nc	TÉMOIN
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
sache	Vvc	SAVOIR
Que	Vvc	Que
ma	Ds	MON
fidélité	Nc	FIDÉLITÉ
ne	Rp	NE
reçoit	Vvc	RECEVOIR
point	Rg	POINT
de	S	DE
tache	Nc	TACHE|TÂCHE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
vous	Pp	VOUS
pourriez	Vvc	POUVOIR
voir	Vvn	VOIR
en	S	EN
une	Dn	UN
autre	Ag	AUTRE
saison	Nc	SAISON
Si	Vvc	Si
vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
blessée	Ge	BLESSER
avec	S	AVEC
peu	Rg	PEU
de	S	DE
raison	Nc	RAISON
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
donné	Ge	DONNER
contre	S	CONTRE
vous	Pp	VOUS
assez	Rg	ASSEZ
de	S	DE
connaissance	Nc	CONNAISSANCE
De	Vvc	De
mon	Ds	MON
intention	Nc	INTENTION
,	Fw	,
et	Cc	ET
de	S	DE
mon	Ds	MON
innocence	Nc	INNOCENCE
,	Fw	,
Pour	Nc	POUR
croire	Vvn	CROIRE
que	Cs	QUE
jamais	Rg	JAMAIS
homme	Nc	HOMME
n'	Rp	NE
en	Pp	EN
doutera	Vvc	DOUTER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
dans	S	DANS
vos	Ds	VOTRE
discours	Nc	DISCOURS
on	Pp	ON
vous	Pp	VOUS
récusera	Vvc	RÉCUSER
.	Fs	.
Toutes	Di	TOUT
les	Da	LE
actions	Nc	ACTION
qu'	Pr	QUE
on	Pp	ON
remarque	Vvc	REMARQUER
en	S	EN
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Bravent	Vvc	BRAVER
la	Da	LE
médisance	Nc	MÉDISANCE
,	Fw	,
et	Cc	ET
les	Da	LE
traits	Nc	TRAIT|TRAITS
de	S	DE
l'	Da	LE
envie	Nc	ENVIE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
suis	Vuc	ÊTRE
en	S	EN
état	Nc	ÉTAT
de	S	DE
ne	Rp	NE
craindre	Vvn	CRAINDRE
plus	Rg	PLUS
rien	Pi	RIEN
,	Fw	,
Puisque	Nc	Puisque
je	Pp	JE
suis	Vuc	ÊTRE
fidèle	Ag	FIDÈLE
,	Fw	,
et	Cc	ET
fort	Rg	FORT
homme	Nc	HOMME
de	S	DE
bien	Nc	BIEN
.	Fs	.
Pour	S	POUR
vous	Pp	VOUS
justifier	Vvn	JUSTIFIER
vous	Pp	VOUS
prenez	Vvc	PRENDRE
trop	Rg	TROP
de	S	DE
peine	Nc	PEINE
,	Fw	,
De	Vvc	De
vos	Ds	VOTRE
déportements	Nc	DÉPORTEMENT
rendez	Vvc	RENDRE
compte	Nc	COMPTE
à	S	À
la	Da	LE
Reine	Nc	REINE|ROI
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
répliquez	Vvc	RÉPLIQUER
point	Rg	POINT
à	S	À
tous	Di	TOUT
ces	Dd	CE
entretiens	Nc	ENTRETIEN
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
notre	Ds	NOTRE
Juge	Nc	JUGE
,	Fw	,
et	Cc	ET
nous	Pp	NOUS
sommes	Vuc	ÊTRE
les	Da	LE
siens	Ps	SIEN
:	Fw	:
Donc	Rg	DONC
sans	S	SANS
nous	Pp	NOUS
amuser	Vvn	AMUSER
d'	S	DE
un	Dn	UN
discours	Nc	DISCOURS
inutile	Ag	INUTILE
Par	Nc	PAR
sa	Ds	SON
confession	Nc	CONFESSION
si	Rg	SI
libre	Ag	LIBRE
et	Cc	ET
si	Rg	SI
