	docprops1	docprops2	relfreqs1	relfreqs2	meanrelfreqs	sd0	sd2	sdX	sr0	sr2	srX	dd0	dd2	ddX	dr0	dr2	drX
ingot	0.0	0.0	0.0	0.0	0.00851581508515815	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
yelley	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stanchion	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
inhibition	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stan	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
yeller	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stamina	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stairs.a.	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stair-cases	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stockin	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stohwassers	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
yander	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
ink-stained	0.0	0.0	0.0	0.0	0.0036496350364963507	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stagger	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stoma	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
inkstand	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
inland	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
staff-surgeon	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
inlet	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
innocent	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
innuendoe	0.0	0.0	0.0	0.0	0.0036496350364963507	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sowl	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
jockey	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sixty-ounce	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slowness	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lecturer	0.0	0.0	0.0	0.0	0.01338199513381995	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lectureship	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whist-table	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leddy	0.0	0.0	0.0	0.0	0.0036496350364963507	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whiskings	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
ledger	0.0	0.0	0.0	0.0	0.012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leer	0.0	0.0	0.0	0.0	0.006082725060827251	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leetle	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slut	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slump	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slum	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slug	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
volcano	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lepidoptera	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smasher	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slow-pacing	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leprosy	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stuffiness	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
stupidity	0.0	0.0	0.0	0.0	0.004866180048661801	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whirlpool	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
letter-writer	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sloth	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leverage	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leviathan	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
liability	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
liana	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slippit	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sub	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
white-limbed	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lecture	0.0	0.0	0.0	0.0	0.026763990267639908	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whir-r-r	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
studio	0.0	0.0	0.0	0.0	0.004866180048661801	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
studentium	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
snick	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
laudamus	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sneak	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
laughin	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
laughing-gas	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
.he	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
wi'.ane	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
snake-bite	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lava	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lava-glow	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lavishness	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smut	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smother	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
studyin	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smoking-room	0.0	0.0	0.0	0.0	0.013381995133819954	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whoo	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whizz	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smoking-cap	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smokin'-cap	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lazuli	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leaderette	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leadin	0.0	0.0	0.0	0.0	0.0024330900243309003	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
smokables	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leaf-eater	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
leap-frog	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lease	0.0	0.0	0.0	0.0	0.0036496350364963507	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whiting	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
liberality	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
licence	0.0	0.0	0.0	0.0	0.006082725060827251	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
jocoseness	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sketc	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
liqueur	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whattheysay	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whativer	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
whati	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lisnin	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
slack	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
skitch	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
lithium	0.0	0.0	0.0	0.0	0.0012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
skipper	0.0	0.0	0.0	0.0	0.009732360097323601	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
sketch-book	0.0	0.0	0.0	0.0	0.012165450121654502	0.0	0.03990862282264984	0.0399086228226499	0.07005458642448886	0.06335303312013324	0.06335303312013324	-0.41758241754879044	-0.28102848726540897	-0.28102848726540897	-0.4175824175606054	-0.3575980594041753	-0.3575980594041753
