	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
suitor	0.02	0.014705882352941176	0.02	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.012254901960784317	0.005294117647058824	0.0583585140796327	0.1403558422509158	0.127476504325212	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058018926	-0.4532962282481449	-0.5367647058715054	-0.10315184918595188
wage	0.02	0.014705882352941176	0.01	0.01838235294117647	0.9800000000000003	0.9852941176470575	0.01715686274509804	0.005294117647058824	0.0583585140796327	0.13087310418578432	0.0848084223406213	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058662609	-0.4521078157079146	-0.5367647058715054	-0.10315184918595188
major	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.04166666666666668	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
explosion	0.02	0.014705882352941176	0.01	0.014705882352941176	0.9800000000000003	0.9852941176470575	0.01348039215686275	0.005294117647058824	0.0583585140796327	0.13253092552584228	0.09209219660661702	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058622379	-0.4523202210777039	-0.5367647058715054	-0.10315184918595188
intrigue	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.004901960784313725	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
ripple	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.007352941176470588	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
globe	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.007352941176470588	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
odour	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.007352941176470588	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
swamp	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.019607843137254905	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
frenzy	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.011029411764705883	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
exposure	0.02	0.014705882352941176	0.01	0.007352941176470588	0.9800000000000003	0.9852941176470575	0.007352941176470588	0.005294117647058824	0.0583585140796327	0.13584656820595817	0.10738762255548709	0.0009259404696461151	0.002257618973400371	-0.5367647058447016	-0.30888258436572347	-0.5367647058421228	-0.45274671093232666	-0.5367647058715054	-0.10315184918595188
fist	0.05	0.04411764705882353	0.025	0.02573529411764706	0.9500000000000003	0.9558823529411749	0.026960784313725505	0.0058823529411764705	0.05675326481453787	0.13432137257310486	0.10040971218919964	0.0006056004956504564	0.0021002645949373686	-0.5367647058509769	-0.308867238978237	-0.5367647058536171	-0.45255301165135065	-0.5367647058715139	-0.1031874282149297
beam	0.05	0.04411764705882353	0.025	0.022058823529411766	0.9500000000000003	0.9558823529411749	0.01470588235294118	0.0058823529411764705	0.05675326481453787	0.13597919391316282	0.10726114953381437	0.0006056004956504564	0.0021002645949373686	-0.5367647058509769	-0.308867238978237	-0.5367647058488278	-0.45275243016453454	-0.5367647058715139	-0.1031874282149297
charity	0.05	0.04411764705882353	0.025	0.02573529411764706	0.9500000000000003	0.9558823529411749	0.030637254901960804	0.0058823529411764705	0.05675326481453787	0.13432137257310486	0.10040971218919964	0.0006056004956504564	0.0021002645949373686	-0.5367647058509769	-0.308867238978237	-0.5367647058536171	-0.45255301165135065	-0.5367647058715139	-0.1031874282149297
hue	0.05	0.04411764705882353	0.025	0.022058823529411766	0.9500000000000003	0.9558823529411749	0.015931372549019614	0.0058823529411764705	0.05675326481453787	0.13597919391316282	0.10726114953381437	0.0006056004956504564	0.0021002645949373686	-0.5367647058509769	-0.308867238978237	-0.5367647058488278	-0.45275243016453454	-0.5367647058715139	-0.1031874282149297
injury	0.05	0.04411764705882353	0.025	0.022058823529411766	0.9500000000000004	0.9558823529411751	0.015931372549019614	0.0058823529411764705	0.05675326481453787	0.13597919391316282	0.10726114953381437	0.0006056004956503961	0.0021002645949373686	-0.5367647058509769	-0.308867238978237	-0.5367647058488278	-0.45275243016453454	-0.5367647058715139	-0.1031874282149297
style	0.05	0.04411764705882353	0.025	0.022058823529411766	0.9500000000000003	0.9558823529411751	0.02450980392156864	0.0058823529411764705	0.05675326481453787	0.13597919391316282	0.10726114953381437	0.0006056004956503354	0.002100264594937321	-0.5367647058509769	-0.308867238978237	-0.5367647058488278	-0.45275243016453454	-0.5367647058715139	-0.1031874282149297
school	0.05	0.04411764705882353	0.035	0.022058823529411766	0.9500000000000003	0.9558823529411751	0.03431372549019609	0.0058823529411764705	0.05675326481453787	0.14048846795812042	0.12502964498519514	0.0006056004956503354	0.002100264594937321	-0.5367647058509769	-0.308867238978237	-0.5367647058354178	-0.4532681427963852	-0.5367647058715139	-0.1031874282149297
clock	0.05	0.04411764705882353	0.030000000000000002	0.033088235294117654	0.9500000000000003	0.9558823529411752	0.033088235294117654	0.0058823529411764705	0.05675326481453787	0.13326036691546778	0.09634333951633071	0.0006056004956502751	0.002100264594937321	-0.5367647058509769	-0.308867238978237	-0.5367647058555328	-0.45242880325034923	-0.5367647058715139	-0.1031874282149297
pleasure	0.19	0.18382352941176472	0.10500000000000005	0.13970588235294124	0.8100000000000005	0.816176470588234	0.12254901960784322	0.006176470588235283	0.050954684651502706	0.11900310339096942	0.06565412261027748	0.0004454305086525061	0.0018342220337863439	-0.5367647058537379	-0.30857250746818254	-0.5367647058601205	-0.4510496126556639	-0.5367647058715294	-0.10303847559821375
scene	0.19	0.18382352941176472	0.11500000000000007	0.12500000000000006	0.81	0.8161764705882338	0.1372549019607844	0.006176470588235283	0.050954684651502706	0.13014366279615885	0.09126763681842082	0.0004454305086523248	0.001834222033786257	-0.5367647058537379	-0.30857250746818254	-0.5367647058551385	-0.45216332779044677	-0.5367647058715294	-0.10303847559821375
influence	0.08	0.07352941176470588	0.060000000000000005	0.0625	0.9200000000000004	0.9264705882352926	0.06862745098039219	0.006470588235294117	0.05568764223861268	0.13352561832987705	0.09818427816308016	0.0002852605216546165	0.0019337734682531402	-0.5367647058522319	-0.30888804199225983	-0.5367647058539552	-0.4524726208557961	-0.5367647058715229	-0.10330270058796266
meaning	0.08	0.07352941176470588	0.05000000000000001	0.03676470588235295	0.9200000000000004	0.9264705882352928	0.04779411764705885	0.006470588235294117	0.05568764223861268	0.14062109366532508	0.12309065882297897	0.0002852605216544955	0.0019337734682530914	-0.5367647058522319	-0.30888804199225983	-0.5367647058421228	-0.45324725940359517	-0.5367647058715229	-0.10330270058796266
health	0.08	0.07352941176470588	0.05000000000000001	0.03676470588235295	0.9200000000000006	0.926470588235293	0.05514705882352944	0.006470588235294117	0.05568764223861268	0.14062109366532508	0.12309065882297897	0.0002852605216544955	0.0019337734682530908	-0.5367647058522319	-0.30888804199225983	-0.5367647058421228	-0.45324725940359517	-0.5367647058715229	-0.10330270058796266
barge	0.03	0.022058823529411766	0.02	0.011029411764705883	0.9700000000000004	0.9779411764705865	0.008578431372549019	0.007941176470588233	0.06397942040800046	0.13869802091085784	0.11970215043625582	-0.000515589413334832	0.0016919489651636174	-0.5367647058447016	-0.3096390169419931	-0.5367647058287127	-0.45309108371077506	-0.5367647058715354	-0.10318393763909763
parish	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705865	0.014705882352941176	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133348927	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
this	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705865	0.01470588235294118	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133348927	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
disgust	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000002	0.9779411764705865	0.01960784313725491	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133349534	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
stuff	0.03	0.022058823529411766	0.025	0.011029411764705883	0.9700000000000003	0.9779411764705866	0.024509803921568634	0.007941176470588233	0.06397942040800046	0.14095265793333667	0.1291269894618409	-0.0005155894133349534	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058153027	-0.45335284329503767	-0.5367647058715354	-0.10318393763909763
setting	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705866	0.008578431372549019	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133349534	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
copper	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705866	0.00980392156862745	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133349534	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
bog	0.03	0.022058823529411766	0.025	0.011029411764705883	0.9700000000000004	0.9779411764705868	0.01593137254901961	0.007941176470588233	0.06397942040800046	0.14095265793333667	0.1291269894618409	-0.0005155894133349534	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058153027	-0.45335284329503767	-0.5367647058715354	-0.10318393763909763
consultation	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705868	0.007352941176470588	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
bee	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000002	0.9779411764705866	0.011029411764705883	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
whisker	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705868	0.01348039215686275	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
scarlet	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000002	0.9779411764705866	0.00980392156862745	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635695	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
performance	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705868	0.01348039215686275	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
mongrel	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705868	0.007352941176470588	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133350132	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
background	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.02450980392156864	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
passenger	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.02941176470588236	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
discharge	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.007352941176470588	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
wisp	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.00980392156862745	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
coward	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.00980392156862745	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
attitude	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.020833333333333343	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
prey	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.018382352941176478	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
sailor	0.03	0.022058823529411766	0.015000000000000001	0.014705882352941176	0.9700000000000003	0.9779411764705869	0.04534313725490197	0.007941176470588233	0.06397942040800046	0.13478556254832108	0.10235506375843548	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058521803	-0.4526095436069436	-0.5367647058715354	-0.10318393763909763
else	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000003	0.9779411764705869	0.01470588235294118	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
fold	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000002	0.9779411764705868	0.007352941176470588	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.000515589413335074	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
basket	0.03	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9700000000000002	0.9779411764705869	0.00980392156862745	0.007941176470588233	0.06397942040800046	0.13644338388837904	0.10987613581834937	-0.0005155894133351347	0.0016919489651635218	-0.5367647058447016	-0.3096390169419931	-0.5367647058421228	-0.4528181821265294	-0.5367647058715354	-0.10318393763909763
plenty	0.06	0.051470588235294115	0.030000000000000002	0.02573529411764706	0.9400000000000004	0.9485294117647043	0.02941176470588237	0.008529411764705883	0.06139066855730177	0.13657600959558366	0.1094648529848046	-0.0008359293873307326	0.001517194331009737	-0.5367647058500804	-0.3095609272774338	-0.53676470584787	-0.4528195892337039	-0.5367647058715449	-0.10324503910801805
soil	0.06	0.051470588235294115	0.030000000000000002	0.029411764705882353	0.9400000000000004	0.9485294117647044	0.025735294117647075	0.008529411764705883	0.06139066855730177	0.13491818825552573	0.10281089114300862	-0.0008359293873307933	0.001517194331009737	-0.5367647058500804	-0.3095609272774338	-0.5367647058521803	-0.4526241353012386	-0.5367647058715449	-0.10324503910801805
humour	0.06	0.051470588235294115	0.035	0.029411764705882353	0.9400000000000002	0.9485294117647044	0.04044117647058825	0.008529411764705883	0.06139066855730177	0.13717282527800453	0.11152424579878444	-0.0008359293873309139	0.0015171943310096881	-0.5367647058500804	-0.3095609272774338	-0.5367647058471515	-0.4528842664549427	-0.5367647058715449	-0.10324503910801805
signal	0.06	0.051470588235294115	0.045000000000000005	0.029411764705882353	0.9400000000000003	0.9485294117647047	0.04534313725490197	0.008529411764705883	0.06139066855730177	0.14168209932296216	0.1280224409600382	-0.0008359293873310344	0.0015171943310095925	-0.5367647058500804	-0.3095609272774338	-0.536764705837094	-0.4533768086170464	-0.5367647058715449	-0.10324503910801806
set	0.09	0.08088235294117647	0.05000000000000001	0.040441176470588244	0.9100000000000006	0.9191176470588219	0.0379901960784314	0.009117647058823522	0.05963164177730952	0.13896327232526712	0.11696625475105749	-0.001156269361326452	0.0013322056005706825	-0.5367647058515473	-0.30953891727750005	-0.5367647058457801	-0.4530656444023693	-0.536764705871555	-0.10349510777945634
pity	0.09	0.08088235294117647	0.05000000000000001	0.05147058823529414	0.9100000000000005	0.9191176470588219	0.05147058823529415	0.009117647058823522	0.05963164177730952	0.13398980830509327	0.09951135893400449	-0.0011562693613265118	0.001332205600570633	-0.5367647058515473	-0.30953891727750005	-0.5367647058536171	-0.45252002224154864	-0.536764705871555	-0.10349510777945635
living	0.09	0.08088235294117647	0.045000000000000005	0.04411764705882354	0.9100000000000005	0.919117647058822	0.040441176470588265	0.009117647058823522	0.05963164177730952	0.13505081396273036	0.10317305042556725	-0.0011562693613265725	0.0013322056005705845	-0.5367647058515473	-0.30953891727750005	-0.5367647058521803	-0.45263728488224764	-0.536764705871555	-0.10349510777945635
yourselves	0.09	0.08088235294117647	0.060000000000000005	0.05147058823529413	0.9100000000000004	0.919117647058822	0.040441176470588244	0.009117647058823522	0.05963164177730952	0.1384990823500509	0.1144117865054481	-0.0011562693613266332	0.0013322056005705845	-0.5367647058515473	-0.30953891727750005	-0.53676470584787	-0.4530019606855075	-0.536764705871555	-0.10349510777945635
yew	0.09	0.08088235294117647	0.07500000000000002	0.05514705882352942	0.9100000000000003	0.9191176470588223	0.03676470588235295	0.009117647058823522	0.05963164177730952	0.14360517207742937	0.12956425568211183	-0.0011562693613268145	0.0013322056005704856	-0.5367647058515473	-0.30953891727750005	-0.5367647058421228	-0.4535036236462002	-0.536764705871555	-0.10349510777945636
corridor	0.12	0.11029411764705882	0.08	0.0735294117647059	0.8800000000000002	0.8897058823529399	0.0575980392156863	0.009705882352941175	0.058358514079632606	0.13757070239961844	0.11021616017331408	-0.0014766093353226544	0.001136056584031073	-0.5367647058522319	-0.30955359174549135	-0.5367647058501688	-0.45288747927339834	-0.5367647058715658	-0.10231428694604423
spite	0.12	0.11029411764705882	0.06000000000000002	0.06617647058823532	0.8800000000000001	0.88970588235294	0.08823529411764712	0.009705882352941175	0.058358514079632606	0.1318677969898191	0.09301904046592874	-0.001476609335322775	0.0011360565840310218	-0.5367647058522319	-0.30955359174549135	-0.5367647058555328	-0.4522954323280311	-0.5367647058715658	-0.1023142869460442
reader	0.04	0.029411764705882353	0.025	0.022058823529411766	0.9600000000000004	0.970588235294116	0.03431372549019609	0.010588235294117648	0.06887879124809862	0.13597919391316282	0.10726114953381437	-0.0019571192963160813	0.0011170591883163188	-0.5367647058447016	-0.310342514826823	-0.5367647058488278	-0.45275243016453454	-0.5367647058715658	-0.10322299510881942
wax	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000003	0.970588235294116	0.012254901960784317	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.001957119296316142	0.001117059188316271	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
milk	0.04	0.029411764705882353	0.025	0.02573529411764706	0.9600000000000004	0.9705882352941161	0.015931372549019614	0.010588235294117648	0.06887879124809862	0.13432137257310486	0.10040971218919964	-0.001957119296316142	0.0011170591883163188	-0.5367647058447016	-0.310342514826823	-0.5367647058536171	-0.45255301165135065	-0.5367647058715658	-0.10322299510881942
diamond	0.04	0.029411764705882353	0.02	0.014705882352941176	0.9600000000000003	0.970588235294116	0.08823529411764709	0.010588235294117648	0.06887879124809862	0.1370401995707999	0.11218107837634193	-0.001957119296316142	0.001117059188316271	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4528865507395064	-0.5367647058715658	-0.10322299510881944
daylight	0.04	0.029411764705882353	0.025	0.014705882352941176	0.9600000000000003	0.970588235294116	0.020833333333333343	0.010588235294117648	0.06887879124809862	0.1392948365932787	0.12160591740192701	-0.001957119296316142	0.001117059188316271	-0.5367647058447016	-0.310342514826823	-0.5367647058320653	-0.45315224825114925	-0.5367647058715658	-0.10322299510881944
reading	0.04	0.029411764705882353	0.025	0.01838235294117647	0.9600000000000004	0.9705882352941161	0.02450980392156864	0.010588235294117648	0.06887879124809862	0.13763701525322075	0.1143221431359313	-0.001957119296316142	0.0011170591883163188	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4529521442464435	-0.5367647058715658	-0.10322299510881942
streak	0.04	0.029411764705882353	0.02	0.014705882352941176	0.9600000000000004	0.9705882352941162	0.02083333333333334	0.010588235294117648	0.06887879124809862	0.1370401995707999	0.11218107837634193	-0.0019571192963162027	0.0011170591883162733	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4528865507395064	-0.5367647058715658	-0.10322299510881942
tin	0.04	0.029411764705882353	0.030000000000000002	0.014705882352941176	0.9600000000000004	0.9705882352941162	0.0269607843137255	0.010588235294117648	0.06887879124809862	0.1415494736157575	0.130661058197532	-0.0019571192963162027	0.0011170591883162733	-0.5367647058447016	-0.310342514826823	-0.5367647058220077	-0.45340752352645486	-0.5367647058715658	-0.10322299510881942
demon	0.04	0.029411764705882353	0.02	0.022058823529411766	0.9600000000000004	0.9705882352941162	0.018382352941176475	0.010588235294117648	0.06887879124809862	0.133724556890684	0.09783631050822929	-0.0019571192963162027	0.0011170591883162733	-0.5367647058447016	-0.310342514826823	-0.5367647058555328	-0.45247888373220135	-0.5367647058715658	-0.10322299510881942
disappointment	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000003	0.9705882352941161	0.01715686274509804	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.0019571192963162027	0.001117059188316271	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
measure	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000003	0.9705882352941162	0.023284313725490204	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.0019571192963162625	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
debt	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000003	0.9705882352941162	0.022058823529411777	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.0019571192963162625	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
giant	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000003	0.9705882352941162	0.01348039215686275	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.0019571192963162625	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
darling	0.04	0.029411764705882353	0.030000000000000002	0.014705882352941176	0.9600000000000003	0.9705882352941162	0.018382352941176475	0.010588235294117648	0.06887879124809862	0.1415494736157575	0.130661058197532	-0.0019571192963162625	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058220077	-0.45340752352645486	-0.5367647058715658	-0.10322299510881944
watcher	0.04	0.029411764705882353	0.030000000000000002	0.022058823529411766	0.9600000000000003	0.9705882352941163	0.017156862745098037	0.010588235294117648	0.06887879124809862	0.13823383093564162	0.11631629032941934	-0.0019571192963163233	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4530152464791886	-0.5367647058715658	-0.10322299510881944
strike	0.04	0.029411764705882353	0.02	0.01838235294117647	0.9600000000000004	0.9705882352941164	0.012254901960784317	0.010588235294117648	0.06887879124809862	0.13538237823074195	0.10489730411034622	-0.0019571192963163233	0.0011170591883162256	-0.5367647058447016	-0.310342514826823	-0.5367647058501688	-0.4526825184471235	-0.5367647058715658	-0.10322299510881944
shell	0.04	0.029411764705882353	0.02	0.014705882352941176	0.9600000000000003	0.9705882352941164	0.02083333333333334	0.010588235294117648	0.06887879124809862	0.1370401995707999	0.11218107837634193	-0.001957119296316384	0.0011170591883161774	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4528865507395064	-0.5367647058715658	-0.10322299510881944
accent	0.04	0.029411764705882353	0.02	0.014705882352941176	0.9600000000000003	0.9705882352941164	0.01470588235294118	0.010588235294117648	0.06887879124809862	0.1370401995707999	0.11218107837634193	-0.001957119296316384	0.0011170591883161774	-0.5367647058447016	-0.310342514826823	-0.5367647058421228	-0.4528865507395064	-0.5367647058715658	-0.10322299510881944
yard	0.18	0.16911764705882354	0.13500000000000006	0.10294117647058829	0.8200000000000003	0.8308823529411752	0.15686274509803932	0.010882352941176454	0.0566389177383683	0.14910913892642177	0.1356263354859361	-0.0021172892833142736	0.000705978201009315	-0.5367647058528867	-0.3096582079337329	-0.5367647058435596	-0.4538890123146031	-0.5367647058715896	-0.10296655249311772
