	docpropone	docproptwo	zetascores
turquoise	0.011904761904761904	0.0	0.011904761904761904
chilian-wallah	0.011904761904761904	0.0	0.011904761904761904
tussle	0.011904761904761904	0.0	0.011904761904761904
childless	0.011904761904761904	0.0	0.011904761904761904
tutor	0.011904761904761904	0.0	0.011904761904761904
striking-looking	0.011904761904761904	0.0	0.011904761904761904
stretcher	0.011904761904761904	0.0	0.011904761904761904
omniscient	0.011904761904761904	0.0	0.011904761904761904
pas	0.011904761904761904	0.0	0.011904761904761904
one-half	0.011904761904761904	0.0	0.011904761904761904
street-arabs	0.011904761904761904	0.0	0.011904761904761904
supernaturalist	0.011904761904761904	0.0	0.011904761904761904
ont	0.011904761904761904	0.0	0.011904761904761904
strategically	0.011904761904761904	0.0	0.011904761904761904
chianti	0.011904761904761904	0.0	0.011904761904761904
strangulation	0.011904761904761904	0.0	0.011904761904761904
banking-account	0.011904761904761904	0.0	0.011904761904761904
participator	0.011904761904761904	0.0	0.011904761904761904
ceux	0.011904761904761904	0.0	0.011904761904761904
cesspool	0.011904761904761904	0.0	0.011904761904761904
stupid	0.011904761904761904	0.0	0.011904761904761904
patent-leathers	0.011904761904761904	0.0	0.011904761904761904
obey	0.047619047619047616	0.03571428571428571	0.011904761904761904
ballarat	0.011904761904761904	0.0	0.011904761904761904
back-ground	0.011904761904761904	0.0	0.011904761904761904
objectless	0.011904761904761904	0.0	0.011904761904761904
studious	0.011904761904761904	0.0	0.011904761904761904
chowdar	0.011904761904761904	0.0	0.011904761904761904
obliging	0.011904761904761904	0.0	0.011904761904761904
stubbly	0.011904761904761904	0.0	0.011904761904761904
chord	0.011904761904761904	0.0	0.011904761904761904
chopin	0.011904761904761904	0.0	0.011904761904761904
bart	0.011904761904761904	0.0	0.011904761904761904
barrister	0.011904761904761904	0.0	0.011904761904761904
unanimously	0.011904761904761904	0.0	0.011904761904761904
paddington	0.011904761904761904	0.0	0.011904761904761904
strychnine-like	0.011904761904761904	0.0	0.011904761904761904
unambitious	0.011904761904761904	0.0	0.011904761904761904
strychnine	0.011904761904761904	0.0	0.011904761904761904
strong-minded	0.011904761904761904	0.0	0.011904761904761904
balustraded	0.011904761904761904	0.0	0.011904761904761904
patent-leather	0.011904761904761904	0.0	0.011904761904761904
antipathy	0.011904761904761904	0.0	0.011904761904761904
unaesthetic	0.011904761904761904	0.0	0.011904761904761904
antiquarian	0.011904761904761904	0.0	0.011904761904761904
unaccustomed	0.011904761904761904	0.0	0.011904761904761904
strollin	0.011904761904761904	0.0	0.011904761904761904
unaccounted	0.011904761904761904	0.0	0.011904761904761904
participant	0.011904761904761904	0.0	0.011904761904761904
strangeness	0.011904761904761904	0.0	0.011904761904761904
partial	0.011904761904761904	0.0	0.011904761904761904
palatable	0.011904761904761904	0.0	0.011904761904761904
stockwell	0.011904761904761904	0.0	0.011904761904761904
pamphlet	0.011904761904761904	0.0	0.011904761904761904
over-confidence	0.011904761904761904	0.0	0.011904761904761904
over-exposure	0.011904761904761904	0.0	0.011904761904761904
chaparral	0.011904761904761904	0.0	0.011904761904761904
palpable	0.011904761904761904	0.0	0.011904761904761904
over-refinement	0.011904761904761904	0.0	0.011904761904761904
overact	0.011904761904761904	0.0	0.011904761904761904
chapel-going	0.011904761904761904	0.0	0.011904761904761904
overdo	0.011904761904761904	0.0	0.011904761904761904
overland	0.011904761904761904	0.0	0.011904761904761904
surety	0.011904761904761904	0.0	0.011904761904761904
barraud	0.011904761904761904	0.0	0.011904761904761904
chamber-maid	0.011904761904761904	0.0	0.011904761904761904
overseer	0.011904761904761904	0.0	0.011904761904761904
twenty-one	0.011904761904761904	0.0	0.011904761904761904
barking	0.011904761904761904	0.0	0.011904761904761904
apex	0.011904761904761904	0.0	0.011904761904761904
padlock	0.011904761904761904	0.0	0.011904761904761904
charlatanism	0.011904761904761904	0.0	0.011904761904761904
surgeons	0.011904761904761904	0.0	0.011904761904761904
paddy-field	0.011904761904761904	0.0	0.011904761904761904
stethoscope	0.011904761904761904	0.0	0.011904761904761904
sterling	0.011904761904761904	0.0	0.011904761904761904
stereotyped	0.011904761904761904	0.0	0.011904761904761904
pack-horse	0.011904761904761904	0.0	0.011904761904761904
stoker	0.011904761904761904	0.0	0.011904761904761904
pandies	0.011904761904761904	0.0	0.011904761904761904
twenty-nine	0.011904761904761904	0.0	0.011904761904761904
outré	0.011904761904761904	0.0	0.011904761904761904
straitjacket	0.011904761904761904	0.0	0.011904761904761904
straight-walking	0.011904761904761904	0.0	0.011904761904761904
orontes	0.011904761904761904	0.0	0.011904761904761904
parthian	0.011904761904761904	0.0	0.011904761904761904
chemically	0.011904761904761904	0.0	0.011904761904761904
parietal	0.011904761904761904	0.0	0.011904761904761904
apathetic	0.011904761904761904	0.0	0.011904761904761904
typewriting	0.011904761904761904	0.0	0.011904761904761904
typewriter	0.011904761904761904	0.0	0.011904761904761904
pard	0.011904761904761904	0.0	0.011904761904761904
out-of-the	0.011904761904761904	0.0	0.011904761904761904
parchment-like	0.011904761904761904	0.0	0.011904761904761904
steamy	0.011904761904761904	0.0	0.011904761904761904
ape-like	0.011904761904761904	0.0	0.011904761904761904
paradox	0.011904761904761904	0.0	0.011904761904761904
outing	0.011904761904761904	0.0	0.011904761904761904
twelvemonth	0.011904761904761904	0.0	0.011904761904761904
stopping	0.011904761904761904	0.0	0.011904761904761904
outlandish	0.011904761904761904	0.0	0.011904761904761904
paperhanger	0.011904761904761904	0.0	0.011904761904761904
type	0.08333333333333333	0.07142857142857142	0.011904761904761904
stoneware	0.011904761904761904	0.0	0.011904761904761904
outpace	0.011904761904761904	0.0	0.011904761904761904
outpaced	0.011904761904761904	0.0	0.011904761904761904
baboon-like	0.011904761904761904	0.0	0.011904761904761904
anthropologist	0.011904761904761904	0.0	0.011904761904761904
step-daughter	0.011904761904761904	0.0	0.011904761904761904
numb	0.011904761904761904	0.0	0.011904761904761904
noiselessness	0.011904761904761904	0.0	0.011904761904761904
nomad	0.011904761904761904	0.0	0.011904761904761904
clarendon	0.011904761904761904	0.0	0.011904761904761904
netley	0.011904761904761904	0.0	0.011904761904761904
nonchalant	0.011904761904761904	0.0	0.011904761904761904
nondescript	0.011904761904761904	0.0	0.011904761904761904
clarify	0.011904761904761904	0.0	0.011904761904761904
pearl-box	0.011904761904761904	0.0	0.011904761904761904
net-work	0.011904761904761904	0.0	0.011904761904761904
nonpareil	0.011904761904761904	0.0	0.011904761904761904
uncurtained	0.011904761904761904	0.0	0.011904761904761904
baldness	0.011904761904761904	0.0	0.011904761904761904
nightdress	0.011904761904761904	0.0	0.011904761904761904
baggily	0.011904761904761904	0.0	0.011904761904761904
nelson	0.011904761904761904	0.0	0.011904761904761904
penal	0.011904761904761904	0.0	0.011904761904761904
unclaimed	0.011904761904761904	0.0	0.011904761904761904
northwest	0.011904761904761904	0.0	0.011904761904761904
statistician	0.011904761904761904	0.0	0.011904761904761904
antenna	0.011904761904761904	0.0	0.011904761904761904
succinctly	0.011904761904761904	0.0	0.011904761904761904
surrounding	0.011904761904761904	0.0	0.011904761904761904
sulphur	0.011904761904761904	0.0	0.011904761904761904
tumble-down	0.011904761904761904	0.0	0.011904761904761904
peel	0.011904761904761904	0.0	0.011904761904761904
nil	0.011904761904761904	0.0	0.011904761904761904
uncomfortably	0.011904761904761904	0.0	0.011904761904761904
pelties	0.011904761904761904	0.0	0.011904761904761904
clackin	0.011904761904761904	0.0	0.011904761904761904
night-time	0.011904761904761904	0.0	0.011904761904761904
pedlar	0.011904761904761904	0.0	0.011904761904761904
ninety-seven	0.011904761904761904	0.0	0.011904761904761904
claimant	0.011904761904761904	0.0	0.011904761904761904
night-glasses	0.011904761904761904	0.0	0.011904761904761904
clandestine	0.011904761904761904	0.0	0.011904761904761904
newly-dug	0.011904761904761904	0.0	0.011904761904761904
uncleaned	0.011904761904761904	0.0	0.011904761904761904
newcastle	0.011904761904761904	0.0	0.011904761904761904
new-fangled	0.011904761904761904	0.0	0.011904761904761904
peckham	0.011904761904761904	0.0	0.011904761904761904
circumspectly	0.011904761904761904	0.0	0.011904761904761904
celibate	0.011904761904761904	0.0	0.011904761904761904
circumspect	0.011904761904761904	0.0	0.011904761904761904
penang	0.011904761904761904	0.0	0.011904761904761904
statu	0.011904761904761904	0.0	0.011904761904761904
peach	0.011904761904761904	0.0	0.011904761904761904
badly-played	0.011904761904761904	0.0	0.011904761904761904
neckcloth	0.011904761904761904	0.0	0.011904761904761904
pawnbroker	0.011904761904761904	0.0	0.011904761904761904
nouveaux	0.011904761904761904	0.0	0.011904761904761904
subclavian	0.011904761904761904	0.0	0.011904761904761904
notepaper	0.011904761904761904	0.0	0.011904761904761904
stealth	0.011904761904761904	0.0	0.011904761904761904
anthropological	0.011904761904761904	0.0	0.011904761904761904
clayton	0.011904761904761904	0.0	0.011904761904761904
note-paper	0.011904761904761904	0.0	0.011904761904761904
pencil-writing	0.011904761904761904	0.0	0.011904761904761904
necromancer	0.011904761904761904	0.0	0.011904761904761904
cigar-	0.011904761904761904	0.0	0.011904761904761904
unbraided	0.011904761904761904	0.0	0.011904761904761904
under-feeding	0.011904761904761904	0.0	0.011904761904761904
sub-divided	0.011904761904761904	0.0	0.011904761904761904
norword	0.011904761904761904	0.0	0.011904761904761904
cigarette-	0.011904761904761904	0.0	0.011904761904761904
nebraska	0.011904761904761904	0.0	0.011904761904761904
pendulous	0.011904761904761904	0.0	0.011904761904761904
nullah	0.011904761904761904	0.0	0.011904761904761904
centipede	0.011904761904761904	0.0	0.011904761904761904
uncancelled	0.011904761904761904	0.0	0.011904761904761904
chum	0.011904761904761904	0.0	0.011904761904761904
suggestiveness	0.011904761904761904	0.0	0.011904761904761904
cigar-ash	0.011904761904761904	0.0	0.011904761904761904
appertain	0.011904761904761904	0.0	0.011904761904761904
stoop	0.19047619047619047	0.17857142857142858	0.01190476190476189
mere	0.19047619047619047	0.17857142857142858	0.01190476190476189
already	0.5119047619047619	0.5	0.011904761904761862
what	0.9761904761904762	0.9642857142857143	0.011904761904761862
could	0.9880952380952381	0.9772727272727273	0.010822510822510845
coward	0.023809523809523808	0.012987012987012988	0.01082251082251082
specially	0.023809523809523808	0.012987012987012988	0.01082251082251082
mutiny	0.023809523809523808	0.012987012987012988	0.01082251082251082
bushy	0.023809523809523808	0.012987012987012988	0.01082251082251082
sundown	0.023809523809523808	0.012987012987012988	0.01082251082251082
behave	0.023809523809523808	0.012987012987012988	0.01082251082251082
infantry	0.023809523809523808	0.012987012987012988	0.01082251082251082
feverish	0.023809523809523808	0.012987012987012988	0.01082251082251082
flare	0.023809523809523808	0.012987012987012988	0.01082251082251082
perception	0.023809523809523808	0.012987012987012988	0.01082251082251082
persist	0.023809523809523808	0.012987012987012988	0.01082251082251082
beautifully	0.023809523809523808	0.012987012987012988	0.01082251082251082
parcel	0.023809523809523808	0.012987012987012988	0.01082251082251082
navy	0.023809523809523808	0.012987012987012988	0.01082251082251082
fathom	0.023809523809523808	0.012987012987012988	0.01082251082251082
agonize	0.023809523809523808	0.012987012987012988	0.01082251082251082
agitate	0.023809523809523808	0.012987012987012988	0.01082251082251082
consume	0.023809523809523808	0.012987012987012988	0.01082251082251082
twirl	0.023809523809523808	0.012987012987012988	0.01082251082251082
drove	0.023809523809523808	0.012987012987012988	0.01082251082251082
swollen	0.023809523809523808	0.012987012987012988	0.01082251082251082
california	0.023809523809523808	0.012987012987012988	0.01082251082251082
publicity	0.023809523809523808	0.012987012987012988	0.01082251082251082
promised	0.023809523809523808	0.012987012987012988	0.01082251082251082
perish	0.023809523809523808	0.012987012987012988	0.01082251082251082
tuesday	0.023809523809523808	0.012987012987012988	0.01082251082251082
wink	0.023809523809523808	0.012987012987012988	0.01082251082251082
villa	0.023809523809523808	0.012987012987012988	0.01082251082251082
sepoy	0.023809523809523808	0.012987012987012988	0.01082251082251082
shelf	0.023809523809523808	0.012987012987012988	0.01082251082251082
sodden	0.023809523809523808	0.012987012987012988	0.01082251082251082
white-faced	0.023809523809523808	0.012987012987012988	0.01082251082251082
twin	0.023809523809523808	0.012987012987012988	0.01082251082251082
sentiment	0.023809523809523808	0.012987012987012988	0.01082251082251082
bully	0.023809523809523808	0.012987012987012988	0.01082251082251082
drunk	0.023809523809523808	0.012987012987012988	0.01082251082251082
prosperity	0.023809523809523808	0.012987012987012988	0.01082251082251082
artificial	0.023809523809523808	0.012987012987012988	0.01082251082251082
luncheon	0.023809523809523808	0.012987012987012988	0.01082251082251082
bulky	0.023809523809523808	0.012987012987012988	0.01082251082251082
evolve	0.023809523809523808	0.012987012987012988	0.01082251082251082
stanch	0.023809523809523808	0.012987012987012988	0.01082251082251082
forfeit	0.023809523809523808	0.012987012987012988	0.01082251082251082
minor	0.023809523809523808	0.012987012987012988	0.01082251082251082
passing	0.023809523809523808	0.012987012987012988	0.01082251082251082
ward	0.023809523809523808	0.012987012987012988	0.01082251082251082
wardrobe	0.023809523809523808	0.012987012987012988	0.01082251082251082
remarkably	0.023809523809523808	0.012987012987012988	0.01082251082251082
worn	0.023809523809523808	0.012987012987012988	0.01082251082251082
remonstrate	0.023809523809523808	0.012987012987012988	0.01082251082251082
strident	0.023809523809523808	0.012987012987012988	0.01082251082251082
fulfill	0.023809523809523808	0.012987012987012988	0.01082251082251082
extraordinarily	0.023809523809523808	0.012987012987012988	0.01082251082251082
magistrate	0.023809523809523808	0.012987012987012988	0.01082251082251082
liquid	0.023809523809523808	0.012987012987012988	0.01082251082251082
odor	0.023809523809523808	0.012987012987012988	0.01082251082251082
tea	0.023809523809523808	0.012987012987012988	0.01082251082251082
honestly	0.023809523809523808	0.012987012987012988	0.01082251082251082
holland	0.023809523809523808	0.012987012987012988	0.01082251082251082
rut	0.023809523809523808	0.012987012987012988	0.01082251082251082
pilgrim	0.023809523809523808	0.012987012987012988	0.01082251082251082
halloo	0.023809523809523808	0.012987012987012988	0.01082251082251082
coincidence	0.023809523809523808	0.012987012987012988	0.01082251082251082
ruby	0.023809523809523808	0.012987012987012988	0.01082251082251082
handy	0.023809523809523808	0.012987012987012988	0.01082251082251082
delirious	0.023809523809523808	0.012987012987012988	0.01082251082251082
framework	0.023809523809523808	0.012987012987012988	0.01082251082251082
placard	0.023809523809523808	0.012987012987012988	0.01082251082251082
education	0.023809523809523808	0.012987012987012988	0.01082251082251082
hateful	0.023809523809523808	0.012987012987012988	0.01082251082251082
frankness	0.023809523809523808	0.012987012987012988	0.01082251082251082
hazel	0.023809523809523808	0.012987012987012988	0.01082251082251082
maintain	0.023809523809523808	0.012987012987012988	0.01082251082251082
vapour	0.023809523809523808	0.012987012987012988	0.01082251082251082
stripe	0.023809523809523808	0.012987012987012988	0.01082251082251082
impotent	0.023809523809523808	0.012987012987012988	0.01082251082251082
indifferent	0.023809523809523808	0.012987012987012988	0.01082251082251082
slim	0.023809523809523808	0.012987012987012988	0.01082251082251082
steamer	0.023809523809523808	0.012987012987012988	0.01082251082251082
timber	0.023809523809523808	0.012987012987012988	0.01082251082251082
management	0.023809523809523808	0.012987012987012988	0.01082251082251082
nocturnal	0.023809523809523808	0.012987012987012988	0.01082251082251082
comer	0.023809523809523808	0.012987012987012988	0.01082251082251082
chestnut	0.023809523809523808	0.012987012987012988	0.01082251082251082
indescribably	0.023809523809523808	0.012987012987012988	0.01082251082251082
weather-beaten	0.023809523809523808	0.012987012987012988	0.01082251082251082
orchard	0.023809523809523808	0.012987012987012988	0.01082251082251082
briefly	0.023809523809523808	0.012987012987012988	0.01082251082251082
nightly	0.023809523809523808	0.012987012987012988	0.01082251082251082
africa	0.023809523809523808	0.012987012987012988	0.01082251082251082
ideal	0.023809523809523808	0.012987012987012988	0.01082251082251082
commandant	0.023809523809523808	0.012987012987012988	0.01082251082251082
single	0.23809523809523808	0.22727272727272727	0.010822510822510817
twitch	0.05952380952380952	0.048701298701298704	0.010822510822510817
account	0.23809523809523808	0.22727272727272727	0.010822510822510817
associate	0.05952380952380952	0.048701298701298704	0.010822510822510817
eyebrow	0.09523809523809523	0.08441558441558442	0.010822510822510817
earnestly	0.09523809523809523	0.08441558441558442	0.010822510822510817
narrow	0.20238095238095238	0.19155844155844157	0.010822510822510817
shrug	0.09523809523809523	0.08441558441558442	0.010822510822510817
school	0.05952380952380952	0.048701298701298704	0.010822510822510817
questioning	0.05952380952380952	0.048701298701298704	0.010822510822510817
wake	0.05952380952380952	0.048701298701298704	0.010822510822510817
inspector	0.05952380952380952	0.048701298701298704	0.010822510822510817
huddle	0.05952380952380952	0.048701298701298704	0.010822510822510817
throb	0.05952380952380952	0.048701298701298704	0.010822510822510817
guilty	0.05952380952380952	0.048701298701298704	0.010822510822510817
fleck	0.03571428571428571	0.025974025974025976	0.009740259740259737
hence	0.07142857142857142	0.06168831168831169	0.009740259740259737
brutal	0.03571428571428571	0.025974025974025976	0.009740259740259737
pack	0.07142857142857142	0.06168831168831169	0.009740259740259737
activity	0.03571428571428571	0.025974025974025976	0.009740259740259737
weather	0.07142857142857142	0.06168831168831169	0.009740259740259737
forefinger	0.03571428571428571	0.025974025974025976	0.009740259740259737
unlike	0.03571428571428571	0.025974025974025976	0.009740259740259737
route	0.03571428571428571	0.025974025974025976	0.009740259740259737
acute	0.03571428571428571	0.025974025974025976	0.009740259740259737
profess	0.03571428571428571	0.025974025974025976	0.009740259740259737
shell	0.03571428571428571	0.025974025974025976	0.009740259740259737
nobody	0.03571428571428571	0.025974025974025976	0.009740259740259737
slam	0.03571428571428571	0.025974025974025976	0.009740259740259737
repair	0.03571428571428571	0.025974025974025976	0.009740259740259737
brightly	0.07142857142857142	0.06168831168831169	0.009740259740259737
settee	0.03571428571428571	0.025974025974025976	0.009740259740259737
blush	0.03571428571428571	0.025974025974025976	0.009740259740259737
eventually	0.03571428571428571	0.025974025974025976	0.009740259740259737
warmly	0.03571428571428571	0.025974025974025976	0.009740259740259737
outward	0.03571428571428571	0.025974025974025976	0.009740259740259737
otherwise	0.07142857142857142	0.06168831168831169	0.009740259740259737
brief	0.03571428571428571	0.025974025974025976	0.009740259740259737
married	0.03571428571428571	0.025974025974025976	0.009740259740259737
explore	0.03571428571428571	0.025974025974025976	0.009740259740259737
lair	0.03571428571428571	0.025974025974025976	0.009740259740259737
duly	0.03571428571428571	0.025974025974025976	0.009740259740259737
poise	0.03571428571428571	0.025974025974025976	0.009740259740259737
capture	0.03571428571428571	0.025974025974025976	0.009740259740259737
steep	0.07142857142857142	0.06168831168831169	0.009740259740259737
surroundings	0.03571428571428571	0.025974025974025976	0.009740259740259737
livid	0.03571428571428571	0.025974025974025976	0.009740259740259737
tunnel	0.03571428571428571	0.025974025974025976	0.009740259740259737
earnestness	0.03571428571428571	0.025974025974025976	0.009740259740259737
bottom	0.10714285714285714	0.09740259740259741	0.00974025974025973
afraid	0.10714285714285714	0.09740259740259741	0.00974025974025973
endeavour	0.10714285714285714	0.09740259740259741	0.00974025974025973
send	0.42857142857142855	0.41883116883116883	0.009740259740259716
see	1.0	0.9902597402597403	0.009740259740259716
choose	0.21428571428571427	0.20454545454545456	0.009740259740259716
throw	0.5714285714285714	0.5616883116883117	0.009740259740259716
claim	0.15476190476190477	0.1461038961038961	0.00865800865800867
headstrong	0.011904761904761904	0.003246753246753247	0.008658008658008656
cornfield	0.011904761904761904	0.003246753246753247	0.008658008658008656
third-rate	0.011904761904761904	0.003246753246753247	0.008658008658008656
bouguereau	0.011904761904761904	0.003246753246753247	0.008658008658008656
river-side	0.011904761904761904	0.003246753246753247	0.008658008658008656
depose	0.011904761904761904	0.003246753246753247	0.008658008658008656
rivet	0.011904761904761904	0.003246753246753247	0.008658008658008656
excess	0.011904761904761904	0.003246753246753247	0.008658008658008656
legacy	0.011904761904761904	0.003246753246753247	0.008658008658008656
carolina	0.011904761904761904	0.003246753246753247	0.008658008658008656
chubby	0.011904761904761904	0.003246753246753247	0.008658008658008656
roan	0.011904761904761904	0.003246753246753247	0.008658008658008656
obscene	0.011904761904761904	0.003246753246753247	0.008658008658008656
pathan	0.011904761904761904	0.003246753246753247	0.008658008658008656
thinkin	0.011904761904761904	0.003246753246753247	0.008658008658008656
thigh-deep	0.011904761904761904	0.003246753246753247	0.008658008658008656
elucidate	0.011904761904761904	0.003246753246753247	0.008658008658008656
monolith	0.011904761904761904	0.003246753246753247	0.008658008658008656
excessive	0.011904761904761904	0.003246753246753247	0.008658008658008656
pittance	0.011904761904761904	0.003246753246753247	0.008658008658008656
heating	0.011904761904761904	0.003246753246753247	0.008658008658008656
henrietta	0.011904761904761904	0.003246753246753247	0.008658008658008656
lepidoptera	0.011904761904761904	0.003246753246753247	0.008658008658008656
placidly	0.011904761904761904	0.003246753246753247	0.008658008658008656
silver-plate	0.011904761904761904	0.003246753246753247	0.008658008658008656
demurely	0.011904761904761904	0.003246753246753247	0.008658008658008656
stealthily	0.011904761904761904	0.003246753246753247	0.008658008658008656
rigor	0.011904761904761904	0.003246753246753247	0.008658008658008656
facsimile	0.011904761904761904	0.003246753246753247	0.008658008658008656
unbar	0.011904761904761904	0.003246753246753247	0.008658008658008656
bouquet	0.011904761904761904	0.003246753246753247	0.008658008658008656
stunt	0.011904761904761904	0.003246753246753247	0.008658008658008656
pause	0.11904761904761904	0.11038961038961038	0.008658008658008656
pitcher	0.011904761904761904	0.003246753246753247	0.008658008658008656
obliterate	0.011904761904761904	0.003246753246753247	0.008658008658008656
spry	0.011904761904761904	0.003246753246753247	0.008658008658008656
departed	0.011904761904761904	0.003246753246753247	0.008658008658008656
silhouette	0.011904761904761904	0.003246753246753247	0.008658008658008656
accommodate	0.011904761904761904	0.003246753246753247	0.008658008658008656
significant	0.011904761904761904	0.003246753246753247	0.008658008658008656
carpenter	0.011904761904761904	0.003246753246753247	0.008658008658008656
astride	0.011904761904761904	0.003246753246753247	0.008658008658008656
coal-black	0.011904761904761904	0.003246753246753247	0.008658008658008656
haphazard	0.011904761904761904	0.003246753246753247	0.008658008658008656
trolley	0.011904761904761904	0.003246753246753247	0.008658008658008656
doggy	0.011904761904761904	0.003246753246753247	0.008658008658008656
likewise	0.011904761904761904	0.003246753246753247	0.008658008658008656
handkerchief	0.047619047619047616	0.03896103896103896	0.008658008658008656
more'n	0.011904761904761904	0.003246753246753247	0.008658008658008656
despondent	0.011904761904761904	0.003246753246753247	0.008658008658008656
despondently	0.011904761904761904	0.003246753246753247	0.008658008658008656
ruffianly	0.011904761904761904	0.003246753246753247	0.008658008658008656
morbid	0.011904761904761904	0.003246753246753247	0.008658008658008656
thereabouts	0.011904761904761904	0.003246753246753247	0.008658008658008656
pin-point	0.011904761904761904	0.003246753246753247	0.008658008658008656
destitution	0.011904761904761904	0.003246753246753247	0.008658008658008656
dogged	0.011904761904761904	0.003246753246753247	0.008658008658008656
halter	0.011904761904761904	0.003246753246753247	0.008658008658008656
unbutton	0.011904761904761904	0.003246753246753247	0.008658008658008656
destructive	0.011904761904761904	0.003246753246753247	0.008658008658008656
fruit	0.047619047619047616	0.03896103896103896	0.008658008658008656
magnate	0.011904761904761904	0.003246753246753247	0.008658008658008656
harbor	0.011904761904761904	0.003246753246753247	0.008658008658008656
noteworthy	0.011904761904761904	0.003246753246753247	0.008658008658008656
rock-strewn	0.011904761904761904	0.003246753246753247	0.008658008658008656
sub-lieutenant	0.011904761904761904	0.003246753246753247	0.008658008658008656
rocking-chair	0.011904761904761904	0.003246753246753247	0.008658008658008656
demeanor	0.011904761904761904	0.003246753246753247	0.008658008658008656
hawk-like	0.011904761904761904	0.003246753246753247	0.008658008658008656
montpellier	0.011904761904761904	0.003246753246753247	0.008658008658008656
pique	0.011904761904761904	0.003246753246753247	0.008658008658008656
montpensier	0.011904761904761904	0.003246753246753247	0.008658008658008656
borrow	0.011904761904761904	0.003246753246753247	0.008658008658008656
boring	0.011904761904761904	0.003246753246753247	0.008658008658008656
lifetime	0.011904761904761904	0.003246753246753247	0.008658008658008656
unhallowed	0.011904761904761904	0.003246753246753247	0.008658008658008656
hard-featured	0.011904761904761904	0.003246753246753247	0.008658008658008656
coarseness	0.011904761904761904	0.003246753246753247	0.008658008658008656
weaver	0.011904761904761904	0.003246753246753247	0.008658008658008656
admonish	0.011904761904761904	0.003246753246753247	0.008658008658008656
unguarded	0.011904761904761904	0.003246753246753247	0.008658008658008656
ungracious	0.011904761904761904	0.003246753246753247	0.008658008658008656
web	0.011904761904761904	0.003246753246753247	0.008658008658008656
unborn	0.011904761904761904	0.003246753246753247	0.008658008658008656
coral	0.011904761904761904	0.003246753246753247	0.008658008658008656
entail	0.011904761904761904	0.003246753246753247	0.008658008658008656
teen	0.011904761904761904	0.003246753246753247	0.008658008658008656
albert	0.011904761904761904	0.003246753246753247	0.008658008658008656
hieroglyphic	0.011904761904761904	0.003246753246753247	0.008658008658008656
reproachfully	0.011904761904761904	0.003246753246753247	0.008658008658008656
trim	0.047619047619047616	0.03896103896103896	0.008658008658008656
hottentot	0.011904761904761904	0.003246753246753247	0.008658008658008656
skin-clad	0.011904761904761904	0.003246753246753247	0.008658008658008656
repetition	0.011904761904761904	0.003246753246753247	0.008658008658008656
lawless	0.011904761904761904	0.003246753246753247	0.008658008658008656
hospitable	0.011904761904761904	0.003246753246753247	0.008658008658008656
horsehair	0.011904761904761904	0.003246753246753247	0.008658008658008656
badger	0.011904761904761904	0.003246753246753247	0.008658008658008656
corrupt	0.011904761904761904	0.003246753246753247	0.008658008658008656
collector	0.011904761904761904	0.003246753246753247	0.008658008658008656
delve	0.011904761904761904	0.003246753246753247	0.008658008658008656
stringent	0.011904761904761904	0.003246753246753247	0.008658008658008656
tax-payer	0.011904761904761904	0.003246753246753247	0.008658008658008656
platform	0.047619047619047616	0.03896103896103896	0.008658008658008656
eerie	0.011904761904761904	0.003246753246753247	0.008658008658008656
layer	0.011904761904761904	0.003246753246753247	0.008658008658008656
accessory	0.011904761904761904	0.003246753246753247	0.008658008658008656
lazily	0.011904761904761904	0.003246753246753247	0.008658008658008656
forthwith	0.011904761904761904	0.003246753246753247	0.008658008658008656
defect	0.011904761904761904	0.003246753246753247	0.008658008658008656
playing	0.011904761904761904	0.003246753246753247	0.008658008658008656
carbuncle	0.011904761904761904	0.003246753246753247	0.008658008658008656
was	0.011904761904761904	0.003246753246753247	0.008658008658008656
eleventh	0.011904761904761904	0.003246753246753247	0.008658008658008656
larch	0.011904761904761904	0.003246753246753247	0.008658008658008656
tattoo	0.011904761904761904	0.003246753246753247	0.008658008658008656
warily	0.011904761904761904	0.003246753246753247	0.008658008658008656
plus	0.011904761904761904	0.003246753246753247	0.008658008658008656
reluctantly	0.011904761904761904	0.003246753246753247	0.008658008658008656
breakfast-table	0.011904761904761904	0.003246753246753247	0.008658008658008656
eruption	0.011904761904761904	0.003246753246753247	0.008658008658008656
forerunner	0.011904761904761904	0.003246753246753247	0.008658008658008656
wondrously	0.011904761904761904	0.003246753246753247	0.008658008658008656
carbine	0.011904761904761904	0.003246753246753247	0.008658008658008656
ubiquitous	0.011904761904761904	0.003246753246753247	0.008658008658008656
unlimited	0.011904761904761904	0.003246753246753247	0.008658008658008656
chimney	0.047619047619047616	0.03896103896103896	0.008658008658008656
chaff	0.011904761904761904	0.003246753246753247	0.008658008658008656
brazil	0.011904761904761904	0.003246753246753247	0.008658008658008656
skip	0.011904761904761904	0.003246753246753247	0.008658008658008656
colorado	0.011904761904761904	0.003246753246753247	0.008658008658008656
splendor	0.011904761904761904	0.003246753246753247	0.008658008658008656
lattice	0.011904761904761904	0.003246753246753247	0.008658008658008656
advisable	0.011904761904761904	0.003246753246753247	0.008658008658008656
valueless	0.011904761904761904	0.003246753246753247	0.008658008658008656
water-plants	0.011904761904761904	0.003246753246753247	0.008658008658008656
abortive	0.011904761904761904	0.003246753246753247	0.008658008658008656
hindoos	0.011904761904761904	0.003246753246753247	0.008658008658008656
